region_id,timestamp,val_O3_max,extra_rings_O3_max
BN,2018-06-27,187.5,0
BR,2018-06-27,176.0,1
BS,2018-06-27,8.0,0
BT,2018-06-27,42.66666666666666,0
CA,2018-06-27,120.5,1
CB,2018-06-27,3.0,0
CF,2018-06-27,189.0,0
CH,2018-06-27,20.0,0
CM,2018-06-27,130.75,1
CO,2018-06-27,177.0,0
CR,2018-06-27,176.0,1
CT,2018-06-27,184.0,0
CV,2018-06-27,104.0,0
CW,2018-06-27,77.33333333333333,1
DA,2018-06-27,177.66666666666663,1
DD,2018-06-27,97.0,1
DE,2018-06-27,153.25,1
DG,2018-06-27,56.0,0
DH,2018-06-27,120.66666666666669,1
DL,2018-06-27,81.66666666666667,1
DN,2018-06-27,154.66666666666666,1
DT,2018-06-27,7.0,1
DY,2018-06-27,182.33333333333331,1
E,2018-06-27,93.5,1
EC,2018-06-27,115.66666666666669,1
EH,2018-06-27,53.75,0
EN,2018-06-27,74.5,1
EX,2018-06-27,5.0,0
FK,2018-06-27,49.0,1
FY,2018-06-27,15.0,0
G,2018-06-27,48.0,0
GL,2018-06-27,48.2,1
GU,2018-06-27,100.16666666666669,1
GY,2018-06-27,,2
HA,2018-06-27,174.25,1
HD,2018-06-27,184.0,1
HG,2018-06-27,40.0,1
HP,2018-06-27,26.0,0
HR,2018-06-27,11.0,0
HS,2018-06-27,,2
HU,2018-06-27,164.0,0
HX,2018-06-27,159.71428571428572,2
IG,2018-06-27,172.5,1
IM,2018-06-27,,2
IP,2018-06-27,178.0,0
IV,2018-06-27,16.0,0
JE,2018-06-27,,2
KA,2018-06-27,52.0,1
KT,2018-06-27,136.0,2
KW,2018-06-27,16.0,1
KY,2018-06-27,49.2,1
L,2018-06-27,191.0,0
LA,2018-06-27,99.5,1
LD,2018-06-27,52.6,1
LE,2018-06-27,97.0,0
LL,2018-06-27,20.0,1
LN,2018-06-27,158.0,1
LS,2018-06-27,26.0,0
LU,2018-06-27,26.0,1
M,2018-06-27,178.0,0
ME,2018-06-27,188.0,0
MK,2018-06-27,105.5,1
ML,2018-06-27,53.16666666666666,1
N,2018-06-27,11.0,0
NE,2018-06-27,185.0,0
NG,2018-06-27,158.0,0
NN,2018-06-27,185.0,0
NP,2018-06-27,14.0,0
NR,2018-06-27,167.0,0
NW,2018-06-27,138.0,0
OL,2018-06-27,178.0,1
OX,2018-06-27,85.8,1
PA,2018-06-27,39.5,1
PE,2018-06-27,131.5,1
PH,2018-06-27,31.0,0
PL,2018-06-27,49.0,0
PO,2018-06-27,170.0,0
PR,2018-06-27,184.0,0
RG,2018-06-27,10.0,0
RH,2018-06-27,187.5,1
RM,2018-06-27,169.0,0
S,2018-06-27,184.0,0
SA,2018-06-27,24.5,0
SE,2018-06-27,176.0,0
SG,2018-06-27,3.0,1
SK,2018-06-27,160.0,1
SL,2018-06-27,103.75,1
SM,2018-06-27,172.0,2
SN,2018-06-27,9.0,1
SO,2018-06-27,23.0,0
SP,2018-06-27,16.25,1
SR,2018-06-27,171.0,0
SS,2018-06-27,174.0,0
ST,2018-06-27,180.0,0
SW,2018-06-27,172.0,1
SY,2018-06-27,20.0,1
TA,2018-06-27,6.5,1
TD,2018-06-27,76.0,1
TF,2018-06-27,180.0,1
TN,2018-06-27,186.75,1
TQ,2018-06-27,65.0,0
TR,2018-06-27,49.0,1
TS,2018-06-27,6.0,0
TW,2018-06-27,186.33333333333331,1
UB,2018-06-27,189.5,0
W,2018-06-27,180.0,0
WA,2018-06-27,32.0,0
WC,2018-06-27,160.0,0
WD,2018-06-27,135.75,1
WF,2018-06-27,126.4,1
WN,2018-06-27,42.0,0
WR,2018-06-27,116.0,1
WS,2018-06-27,186.0,0
WV,2018-06-27,183.0,1
YO,2018-06-27,54.0,0
ZE,2018-06-27,185.0,0
AB,2018-06-28,191.0,0
AL,2018-06-28,41.0,1
B,2018-06-28,100.5,0
BA,2018-06-28,23.0,1
BB,2018-06-28,16.0,1
BD,2018-06-28,182.0,1
BH,2018-06-28,45.0,0
BL,2018-06-28,55.25,1
BN,2018-06-28,13.5,0
BR,2018-06-28,12.0,1
BS,2018-06-28,23.0,0
BT,2018-06-28,46.0,0
CA,2018-06-28,21.0,1
CB,2018-06-28,12.0,0
CF,2018-06-28,18.0,0
CH,2018-06-28,23.0,0
CM,2018-06-28,55.0,1
CO,2018-06-28,10.0,0
CR,2018-06-28,12.0,1
CT,2018-06-28,11.0,0
CV,2018-06-28,183.0,0
CW,2018-06-28,18.666666666666668,1
DA,2018-06-28,73.0,1
DD,2018-06-28,104.5,1
DE,2018-06-28,111.16666666666669,1
DG,2018-06-28,30.0,0
DH,2018-06-28,114.66666666666669,1
DL,2018-06-28,122.66666666666669,1
DN,2018-06-28,152.5,1
DT,2018-06-28,26.5,1
DY,2018-06-28,73.0,1
E,2018-06-28,17.0,1
EC,2018-06-28,72.66666666666667,1
EH,2018-06-28,25.5,0
EN,2018-06-28,93.5,1
EX,2018-06-28,8.0,0
FK,2018-06-28,30.16666666666667,1
FY,2018-06-28,40.0,0
G,2018-06-28,61.0,0
GL,2018-06-28,93.6,1
GU,2018-06-28,19.666666666666668,1
GY,2018-06-28,,2
HA,2018-06-28,92.25,1
HD,2018-06-28,125.33333333333331,1
HG,2018-06-28,187.0,1
HP,2018-06-28,41.0,0
HR,2018-06-28,47.0,0
HS,2018-06-28,,2
HU,2018-06-28,171.0,0
HX,2018-06-28,107.28571428571428,2
IG,2018-06-28,102.0,1
IM,2018-06-28,,2
IP,2018-06-28,4.0,0
IV,2018-06-28,32.0,0
JE,2018-06-28,,2
KA,2018-06-28,45.5,1
KT,2018-06-28,47.09090909090909,2
KW,2018-06-28,32.0,1
KY,2018-06-28,24.0,1
L,2018-06-28,12.0,0
LA,2018-06-28,28.0,1
LD,2018-06-28,32.6,1
LE,2018-06-28,91.0,0
LL,2018-06-28,23.0,1
LN,2018-06-28,176.0,1
LS,2018-06-28,182.0,0
LU,2018-06-28,41.0,1
M,2018-06-28,88.5,0
ME,2018-06-28,15.0,0
MK,2018-06-28,30.0,1
ML,2018-06-28,32.166666666666664,1
N,2018-06-28,22.0,0
NE,2018-06-28,12.0,0
NG,2018-06-28,176.0,0
NN,2018-06-28,19.0,0
NP,2018-06-28,32.0,0
NR,2018-06-28,171.0,0
NW,2018-06-28,165.0,0
OL,2018-06-28,88.5,1
OX,2018-06-28,87.4,1
PA,2018-06-28,39.5,1
PE,2018-06-28,91.875,1
PH,2018-06-28,18.0,0
PL,2018-06-28,37.0,0
PO,2018-06-28,5.0,0
PR,2018-06-28,16.0,0
RG,2018-06-28,11.0,0
RH,2018-06-28,13.5,1
RM,2018-06-28,192.0,0
S,2018-06-28,125.33333333333331,0
SA,2018-06-28,33.0,0
SE,2018-06-28,12.0,0
SG,2018-06-28,12.0,1
SK,2018-06-28,83.71428571428571,1
SL,2018-06-28,62.5,1
SM,2018-06-28,67.33333333333333,2
SN,2018-06-28,17.0,1
SO,2018-06-28,37.5,0
SP,2018-06-28,32.75,1
SR,2018-06-28,168.0,0
SS,2018-06-28,6.0,0
ST,2018-06-28,15.0,0
SW,2018-06-28,67.33333333333333,1
SY,2018-06-28,34.0,1
TA,2018-06-28,15.5,1
TD,2018-06-28,24.0,1
TF,2018-06-28,15.0,1
TN,2018-06-28,13.25,1
TQ,2018-06-28,59.0,0
TR,2018-06-28,37.0,1
TS,2018-06-28,164.0,0
TW,2018-06-28,68.0,1
UB,2018-06-28,99.0,0
W,2018-06-28,6.0,0
WA,2018-06-28,18.0,0
WC,2018-06-28,184.0,0
WD,2018-06-28,101.0,1
WF,2018-06-28,150.0,1
WN,2018-06-28,28.0,0
WR,2018-06-28,122.8,1
WS,2018-06-28,18.0,0
WV,2018-06-28,16.5,1
YO,2018-06-28,192.0,0
ZE,2018-06-28,180.0,0
AB,2018-06-29,176.0,0
AL,2018-06-29,50.0,1
B,2018-06-29,20.0,0
BA,2018-06-29,11.0,1
BB,2018-06-29,26.0,1
BD,2018-06-29,6.0,1
BH,2018-06-29,43.0,0
BL,2018-06-29,66.5,1
BN,2018-06-29,94.0,0
BR,2018-06-29,7.0,1
BS,2018-06-29,11.0,0
BT,2018-06-29,136.33333333333334,0
CA,2018-06-29,96.5,1
CB,2018-06-29,8.0,0
CF,2018-06-29,38.0,0
CH,2018-06-29,19.0,0
CM,2018-06-29,141.25,1
CO,2018-06-29,190.0,0
CR,2018-06-29,7.0,1
CT,2018-06-29,3.0,0
CV,2018-06-29,100.0,0
CW,2018-06-29,26.0,1
DA,2018-06-29,66.66666666666667,1
DD,2018-06-29,93.0,1
DE,2018-06-29,58.16666666666666,1
DG,2018-06-29,6.0,0
DH,2018-06-29,182.66666666666663,1
DL,2018-06-29,123.0,1
DN,2018-06-29,67.83333333333333,1
DT,2018-06-29,29.0,1
DY,2018-06-29,23.0,1
E,2018-06-29,7.5,1
EC,2018-06-29,61.66666666666666,1
EH,2018-06-29,177.0,0
EN,2018-06-29,84.0,1
EX,2018-06-29,15.0,0
FK,2018-06-29,149.66666666666666,1
FY,2018-06-29,22.0,0
G,2018-06-29,180.0,0
GL,2018-06-29,53.4,1
GU,2018-06-29,77.83333333333333,1
GY,2018-06-29,,2
HA,2018-06-29,89.0,1
HD,2018-06-29,10.333333333333334,1
HG,2018-06-29,6.0,1
HP,2018-06-29,50.0,0
HR,2018-06-29,36.0,0
HS,2018-06-29,,2
HU,2018-06-29,185.0,0
HX,2018-06-29,37.285714285714285,2
IG,2018-06-29,96.0,1
IM,2018-06-29,,2
IP,2018-06-29,5.0,0
IV,2018-06-29,171.0,0
JE,2018-06-29,,2
KA,2018-06-29,93.0,1
KT,2018-06-29,76.36363636363636,2
KW,2018-06-29,171.0,1
KY,2018-06-29,143.6,1
L,2018-06-29,44.0,0
LA,2018-06-29,24.0,1
LD,2018-06-29,26.2,1
LE,2018-06-29,93.5,0
LL,2018-06-29,19.0,1
LN,2018-06-29,185.0,1
LS,2018-06-29,6.0,0
LU,2018-06-29,50.0,1
M,2018-06-29,99.0,0
ME,2018-06-29,8.0,0
MK,2018-06-29,34.0,1
ML,2018-06-29,149.0,1
N,2018-06-29,8.0,0
NE,2018-06-29,187.0,0
NG,2018-06-29,185.0,0
NN,2018-06-29,18.0,0
NP,2018-06-29,20.0,0
NR,2018-06-29,179.5,0
NW,2018-06-29,160.0,0
OL,2018-06-29,99.0,1
OX,2018-06-29,56.0,1
PA,2018-06-29,95.0,1
PE,2018-06-29,95.25,1
PH,2018-06-29,10.0,0
PL,2018-06-29,50.0,0
PO,2018-06-29,187.0,0
PR,2018-06-29,26.0,0
RG,2018-06-29,12.0,0
RH,2018-06-29,94.0,1
RM,2018-06-29,185.0,0
S,2018-06-29,10.333333333333334,0
SA,2018-06-29,18.5,0
SE,2018-06-29,7.0,0
SG,2018-06-29,8.0,1
SK,2018-06-29,41.142857142857146,1
SL,2018-06-29,63.5,1
SM,2018-06-29,60.33333333333334,2
SN,2018-06-29,11.5,1
SO,2018-06-29,40.0,0
SP,2018-06-29,33.75,1
SR,2018-06-29,185.0,0
SS,2018-06-29,182.0,0
ST,2018-06-29,26.0,0
SW,2018-06-29,60.33333333333334,1
SY,2018-06-29,23.0,1
TA,2018-06-29,13.0,1
TD,2018-06-29,150.16666666666666,1
TF,2018-06-29,26.0,1
TN,2018-06-29,49.75,1
TQ,2018-06-29,66.0,0
TR,2018-06-29,50.0,1
TS,2018-06-29,176.0,0
TW,2018-06-29,65.33333333333333,1
UB,2018-06-29,96.0,0
W,2018-06-29,4.0,0
WA,2018-06-29,33.0,0
WC,2018-06-29,170.0,0
WD,2018-06-29,100.5,1
WF,2018-06-29,8.6,1
WN,2018-06-29,42.0,0
WR,2018-06-29,55.2,1
WS,2018-06-29,29.0,0
WV,2018-06-29,27.5,1
YO,2018-06-29,6.0,0
ZE,2018-06-29,171.0,0
AB,2018-06-30,166.0,0
AL,2018-06-30,28.0,1
B,2018-06-30,101.0,0
BA,2018-06-30,34.0,1
BB,2018-06-30,3.0,1
BD,2018-06-30,10.0,1
BH,2018-06-30,52.0,0
BL,2018-06-30,45.0,1
BN,2018-06-30,22.0,0
BR,2018-06-30,16.0,1
BS,2018-06-30,34.0,0
BT,2018-06-30,17.0,0
CA,2018-06-30,181.5,1
CB,2018-06-30,15.0,0
CF,2018-06-30,40.0,0
CH,2018-06-30,16.0,0
CM,2018-06-30,12.75,1
CO,2018-06-30,12.0,0
CR,2018-06-30,16.0,1
CT,2018-06-30,22.0,0
CV,2018-06-30,103.5,0
CW,2018-06-30,70.33333333333333,1
DA,2018-06-30,16.0,1
DD,2018-06-30,173.0,1
DE,2018-06-30,127.58333333333331,1
DG,2018-06-30,186.0,0
DH,2018-06-30,172.33333333333337,1
DL,2018-06-30,179.0,1
DN,2018-06-30,184.5,1
DT,2018-06-30,30.5,1
DY,2018-06-30,68.66666666666667,1
E,2018-06-30,18.5,1
EC,2018-06-30,75.66666666666667,1
EH,2018-06-30,174.5,0
EN,2018-06-30,90.5,1
EX,2018-06-30,9.0,0
FK,2018-06-30,175.83333333333337,1
FY,2018-06-30,19.0,0
G,2018-06-30,177.0,0
GL,2018-06-30,55.6,1
GU,2018-06-30,23.33333333333333,1
GY,2018-06-30,,2
HA,2018-06-30,91.0,1
HD,2018-06-30,186.0,1
HG,2018-06-30,100.0,1
HP,2018-06-30,28.0,0
HR,2018-06-30,23.0,0
HS,2018-06-30,,2
HU,2018-06-30,186.0,0
HX,2018-06-30,104.85714285714286,2
IG,2018-06-30,11.5,1
IM,2018-06-30,,2
IP,2018-06-30,16.0,0
IV,2018-06-30,15.0,0
JE,2018-06-30,,2
KA,2018-06-30,181.5,1
KT,2018-06-30,50.0,2
KW,2018-06-30,15.0,1
KY,2018-06-30,175.6,1
L,2018-06-30,192.0,0
LA,2018-06-30,11.0,1
LD,2018-06-30,18.2,1
LE,2018-06-30,100.0,0
LL,2018-06-30,16.0,1
LN,2018-06-30,173.0,1
LS,2018-06-30,10.0,0
LU,2018-06-30,28.0,1
M,2018-06-30,81.5,0
ME,2018-06-30,25.0,0
MK,2018-06-30,23.0,1
ML,2018-06-30,176.83333333333337,1
N,2018-06-30,21.0,0
NE,2018-06-30,177.0,0
NG,2018-06-30,173.0,0
NN,2018-06-30,18.0,0
NP,2018-06-30,14.0,0
NR,2018-06-30,92.5,0
NW,2018-06-30,160.0,0
OL,2018-06-30,81.5,1
OX,2018-06-30,54.2,1
PA,2018-06-30,178.5,1
PE,2018-06-30,75.875,1
PH,2018-06-30,180.0,0
PL,2018-06-30,42.0,0
PO,2018-06-30,4.0,0
PR,2018-06-30,3.0,0
RG,2018-06-30,18.0,0
RH,2018-06-30,22.0,1
RM,2018-06-30,7.0,0
S,2018-06-30,186.0,0
SA,2018-06-30,7.0,0
SE,2018-06-30,16.0,0
SG,2018-06-30,15.0,1
SK,2018-06-30,130.85714285714286,1
SL,2018-06-30,59.0,1
SM,2018-06-30,73.33333333333333,2
SN,2018-06-30,26.0,1
SO,2018-06-30,37.0,0
SP,2018-06-30,36.0,1
SR,2018-06-30,170.0,0
SS,2018-06-30,17.0,0
ST,2018-06-30,187.0,0
SW,2018-06-30,73.33333333333333,1
SY,2018-06-30,13.25,1
TA,2018-06-30,21.5,1
TD,2018-06-30,176.83333333333337,1
TF,2018-06-30,187.0,1
TN,2018-06-30,22.75,1
TQ,2018-06-30,60.0,0
TR,2018-06-30,42.0,1
TS,2018-06-30,170.0,0
TW,2018-06-30,68.0,1
UB,2018-06-30,95.0,0
W,2018-06-30,14.0,0
WA,2018-06-30,8.0,0
WC,2018-06-30,190.0,0
WD,2018-06-30,94.5,1
WF,2018-06-30,151.6,1
WN,2018-06-30,14.0,0
WR,2018-06-30,86.4,1
WS,2018-06-30,4.0,0
WV,2018-06-30,95.5,1
YO,2018-06-30,190.0,0
ZE,2018-06-30,177.0,0
AB,2018-07-01,188.0,0
AL,2018-07-01,63.0,1
B,2018-07-01,44.0,0
BA,2018-07-01,25.0,1
BB,2018-07-01,39.0,1
BD,2018-07-01,187.0,1
BH,2018-07-01,62.0,0
BL,2018-07-01,83.0,1
BN,2018-07-01,57.0,0
BR,2018-07-01,66.0,1
BS,2018-07-01,25.0,0
BT,2018-07-01,179.66666666666663,0
CA,2018-07-01,18.0,1
CB,2018-07-01,49.0,0
CF,2018-07-01,48.0,0
CH,2018-07-01,40.0,0
CM,2018-07-01,51.25,1
CO,2018-07-01,49.0,0
CR,2018-07-01,66.0,1
CT,2018-07-01,37.0,0
CV,2018-07-01,21.0,0
CW,2018-07-01,39.0,1
DA,2018-07-01,62.66666666666666,1
DD,2018-07-01,184.0,1
DE,2018-07-01,41.833333333333336,1
DG,2018-07-01,19.0,0
DH,2018-07-01,9.666666666666666,1
DL,2018-07-01,12.0,1
DN,2018-07-01,18.166666666666668,1
DT,2018-07-01,111.0,1
DY,2018-07-01,42.333333333333336,1
E,2018-07-01,66.5,1
EC,2018-07-01,54.33333333333334,1
EH,2018-07-01,49.0,0
EN,2018-07-01,39.5,1
EX,2018-07-01,160.0,0
FK,2018-07-01,65.66666666666667,1
FY,2018-07-01,49.0,0
G,2018-07-01,18.0,0
GL,2018-07-01,33.6,1
GU,2018-07-01,67.66666666666667,1
GY,2018-07-01,,2
HA,2018-07-01,47.0,1
HD,2018-07-01,25.33333333333333,1
HG,2018-07-01,101.5,1
HP,2018-07-01,63.0,0
HR,2018-07-01,53.0,0
HS,2018-07-01,,2
HU,2018-07-01,10.0,0
HX,2018-07-01,76.71428571428571,2
IG,2018-07-01,63.0,1
IM,2018-07-01,,2
IP,2018-07-01,43.0,0
IV,2018-07-01,190.0,0
JE,2018-07-01,,2
KA,2018-07-01,18.5,1
KT,2018-07-01,61.63636363636363,2
KW,2018-07-01,190.0,1
KY,2018-07-01,75.2,1
L,2018-07-01,34.0,0
LA,2018-07-01,44.0,1
LD,2018-07-01,37.0,1
LE,2018-07-01,108.5,0
LL,2018-07-01,40.0,1
LN,2018-07-01,7.0,1
LS,2018-07-01,187.0,0
LU,2018-07-01,63.0,1
M,2018-07-01,117.5,0
ME,2018-07-01,62.0,0
MK,2018-07-01,54.0,1
ML,2018-07-01,38.833333333333336,1
N,2018-07-01,67.0,0
NE,2018-07-01,17.0,0
NG,2018-07-01,7.0,0
NN,2018-07-01,45.0,0
NP,2018-07-01,48.0,0
NR,2018-07-01,14.0,0
NW,2018-07-01,12.0,0
OL,2018-07-01,117.5,1
OX,2018-07-01,49.0,1
PA,2018-07-01,99.0,1
PE,2018-07-01,48.625,1
PH,2018-07-01,180.0,0
PL,2018-07-01,37.0,0
PO,2018-07-01,34.0,0
PR,2018-07-01,39.0,0
RG,2018-07-01,95.0,0
RH,2018-07-01,57.0,1
RM,2018-07-01,60.0,0
S,2018-07-01,25.33333333333333,0
SA,2018-07-01,18.0,0
SE,2018-07-01,66.0,0
SG,2018-07-01,49.0,1
SK,2018-07-01,55.42857142857143,1
SL,2018-07-01,69.5,1
SM,2018-07-01,50.66666666666666,2
SN,2018-07-01,60.0,1
SO,2018-07-01,81.5,0
SP,2018-07-01,80.0,1
SR,2018-07-01,9.0,0
SS,2018-07-01,47.0,0
ST,2018-07-01,33.0,0
SW,2018-07-01,50.66666666666666,1
SY,2018-07-01,32.25,1
TA,2018-07-01,92.5,1
TD,2018-07-01,38.66666666666666,1
TF,2018-07-01,33.0,1
TN,2018-07-01,53.25,1
TQ,2018-07-01,26.0,0
TR,2018-07-01,37.0,1
TS,2018-07-01,3.0,0
TW,2018-07-01,58.66666666666666,1
UB,2018-07-01,60.0,0
W,2018-07-01,56.0,0
WA,2018-07-01,44.0,0
WC,2018-07-01,30.0,0
WD,2018-07-01,48.75,1
WF,2018-07-01,55.8,1
WN,2018-07-01,58.0,0
WR,2018-07-01,36.6,1
WS,2018-07-01,39.0,0
WV,2018-07-01,36.0,1
YO,2018-07-01,16.0,0
ZE,2018-07-01,4.0,0
AB,2018-07-02,171.0,0
AL,2018-07-02,44.0,1
B,2018-07-02,28.0,0
BA,2018-07-02,45.0,1
BB,2018-07-02,11.0,1
BD,2018-07-02,15.0,1
BH,2018-07-02,74.0,0
BL,2018-07-02,55.5,1
BN,2018-07-02,27.0,0
BR,2018-07-02,27.0,1
BS,2018-07-02,45.0,0
BT,2018-07-02,172.66666666666663,0
CA,2018-07-02,183.5,1
CB,2018-07-02,25.0,0
CF,2018-07-02,62.0,0
CH,2018-07-02,39.0,0
CM,2018-07-02,19.25,1
CO,2018-07-02,18.0,0
CR,2018-07-02,27.0,1
CT,2018-07-02,27.0,0
CV,2018-07-02,34.0,0
CW,2018-07-02,23.0,1
DA,2018-07-02,27.0,1
DD,2018-07-02,169.5,1
DE,2018-07-02,34.333333333333336,1
DG,2018-07-02,181.0,0
DH,2018-07-02,182.66666666666663,1
DL,2018-07-02,120.0,1
DN,2018-07-02,67.16666666666667,1
DT,2018-07-02,48.0,1
DY,2018-07-02,26.0,1
E,2018-07-02,33.0,1
EC,2018-07-02,23.0,1
EH,2018-07-02,177.25,0
EN,2018-07-02,110.5,1
EX,2018-07-02,22.0,0
FK,2018-07-02,174.33333333333337,1
FY,2018-07-02,27.0,0
G,2018-07-02,169.0,0
GL,2018-07-02,40.4,1
GU,2018-07-02,45.33333333333334,1
GY,2018-07-02,,2
HA,2018-07-02,64.0,1
HD,2018-07-02,8.666666666666666,1
HG,2018-07-02,10.0,1
HP,2018-07-02,44.0,0
HR,2018-07-02,45.0,0
HS,2018-07-02,,2
HU,2018-07-02,193.0,0
HX,2018-07-02,33.57142857142857,2
IG,2018-07-02,21.5,1
IM,2018-07-02,,2
IP,2018-07-02,15.0,0
IV,2018-07-02,170.0,0
JE,2018-07-02,,2
KA,2018-07-02,175.0,1
KT,2018-07-02,34.18181818181818,2
KW,2018-07-02,170.0,1
KY,2018-07-02,175.4,1
L,2018-07-02,15.0,0
LA,2018-07-02,19.0,1
LD,2018-07-02,49.2,1
LE,2018-07-02,24.5,0
LL,2018-07-02,39.0,1
LN,2018-07-02,179.0,1
LS,2018-07-02,15.0,0
LU,2018-07-02,44.0,1
M,2018-07-02,91.5,0
ME,2018-07-02,38.0,0
MK,2018-07-02,38.5,1
ML,2018-07-02,176.5,1
N,2018-07-02,39.0,0
NE,2018-07-02,186.0,0
NG,2018-07-02,179.0,0
NN,2018-07-02,33.0,0
NP,2018-07-02,44.0,0
NR,2018-07-02,91.5,0
NW,2018-07-02,182.0,0
OL,2018-07-02,91.5,1
OX,2018-07-02,40.2,1
PA,2018-07-02,168.5,1
PE,2018-07-02,60.5,1
PH,2018-07-02,168.0,0
PL,2018-07-02,51.0,0
PO,2018-07-02,23.0,0
PR,2018-07-02,11.0,0
RG,2018-07-02,56.0,0
RH,2018-07-02,27.0,1
RM,2018-07-02,16.0,0
S,2018-07-02,8.666666666666666,0
SA,2018-07-02,47.5,0
SE,2018-07-02,27.0,0
SG,2018-07-02,25.0,1
SK,2018-07-02,34.142857142857146,1
SL,2018-07-02,37.75,1
SM,2018-07-02,17.666666666666668,2
SN,2018-07-02,50.5,1
SO,2018-07-02,69.5,0
SP,2018-07-02,67.25,1
SR,2018-07-02,193.0,0
SS,2018-07-02,18.0,0
ST,2018-07-02,12.0,0
SW,2018-07-02,17.666666666666668,1
SY,2018-07-02,44.75,1
TA,2018-07-02,33.5,1
TD,2018-07-02,179.33333333333337,1
TF,2018-07-02,12.0,1
TN,2018-07-02,29.75,1
TQ,2018-07-02,94.0,0
TR,2018-07-02,51.0,1
TS,2018-07-02,169.0,0
TW,2018-07-02,24.66666666666667,1
UB,2018-07-02,25.5,0
W,2018-07-02,23.0,0
WA,2018-07-02,18.0,0
WC,2018-07-02,3.0,0
WD,2018-07-02,69.25,1
WF,2018-07-02,9.2,1
WN,2018-07-02,28.0,0
WR,2018-07-02,33.8,1
WS,2018-07-02,22.0,0
WV,2018-07-02,17.0,1
YO,2018-07-02,5.0,0
ZE,2018-07-02,162.0,0
AB,2018-07-03,149.0,0
AL,2018-07-03,36.0,1
B,2018-07-03,101.0,0
BA,2018-07-03,72.0,1
BB,2018-07-03,11.0,1
BD,2018-07-03,6.0,1
BH,2018-07-03,37.0,0
BL,2018-07-03,55.25,1
BN,2018-07-03,14.5,0
BR,2018-07-03,188.0,1
BS,2018-07-03,72.0,0
BT,2018-07-03,71.33333333333333,0
CA,2018-07-03,179.5,1
CB,2018-07-03,19.0,0
CF,2018-07-03,81.0,0
CH,2018-07-03,29.0,0
CM,2018-07-03,143.25,1
CO,2018-07-03,190.0,0
CR,2018-07-03,188.0,1
CT,2018-07-03,192.0,0
CV,2018-07-03,14.0,0
CW,2018-07-03,16.666666666666668,1
DA,2018-07-03,125.33333333333331,1
DD,2018-07-03,158.5,1
DE,2018-07-03,70.0,1
DG,2018-07-03,178.0,0
DH,2018-07-03,178.0,1
DL,2018-07-03,180.0,1
DN,2018-07-03,125.33333333333331,1
DT,2018-07-03,109.5,1
DY,2018-07-03,70.0,1
E,2018-07-03,104.5,1
EC,2018-07-03,129.0,1
EH,2018-07-03,165.25,0
EN,2018-07-03,89.0,1
EX,2018-07-03,182.0,0
FK,2018-07-03,166.33333333333334,1
FY,2018-07-03,27.0,0
G,2018-07-03,169.0,0
GL,2018-07-03,37.0,1
GU,2018-07-03,22.16666666666667,1
GY,2018-07-03,,2
HA,2018-07-03,91.75,1
HD,2018-07-03,69.33333333333333,1
HG,2018-07-03,96.0,1
HP,2018-07-03,36.0,0
HR,2018-07-03,29.0,0
HS,2018-07-03,,2
HU,2018-07-03,184.0,0
HX,2018-07-03,58.42857142857143,2
IG,2018-07-03,183.5,1
IM,2018-07-03,,2
IP,2018-07-03,3.0,0
IV,2018-07-03,165.0,0
JE,2018-07-03,,2
KA,2018-07-03,173.5,1
KT,2018-07-03,64.45454545454545,2
KW,2018-07-03,165.0,1
KY,2018-07-03,165.8,1
L,2018-07-03,8.0,0
LA,2018-07-03,19.0,1
LD,2018-07-03,54.2,1
LE,2018-07-03,107.0,0
LL,2018-07-03,29.0,1
LN,2018-07-03,174.0,1
LS,2018-07-03,6.0,0
LU,2018-07-03,36.0,1
M,2018-07-03,92.0,0
ME,2018-07-03,9.0,0
MK,2018-07-03,24.0,1
ML,2018-07-03,168.0,1
N,2018-07-03,21.0,0
NE,2018-07-03,181.0,0
NG,2018-07-03,174.0,0
NN,2018-07-03,12.0,0
NP,2018-07-03,56.0,0
NR,2018-07-03,90.0,0
NW,2018-07-03,157.0,0
OL,2018-07-03,92.0,1
OX,2018-07-03,22.0,1
PA,2018-07-03,168.5,1
PE,2018-07-03,75.25,1
PH,2018-07-03,168.0,0
PL,2018-07-03,10.0,0
PO,2018-07-03,4.0,0
PR,2018-07-03,11.0,0
RG,2018-07-03,34.0,0
RH,2018-07-03,14.5,1
RM,2018-07-03,179.0,0
S,2018-07-03,69.33333333333333,0
SA,2018-07-03,52.5,0
SE,2018-07-03,188.0,0
SG,2018-07-03,19.0,1
SK,2018-07-03,59.0,1
SL,2018-07-03,68.0,1
SM,2018-07-03,124.66666666666669,2
SN,2018-07-03,53.0,1
SO,2018-07-03,33.0,0
SP,2018-07-03,34.25,1
SR,2018-07-03,180.0,0
SS,2018-07-03,185.0,0
ST,2018-07-03,6.0,0
SW,2018-07-03,124.66666666666669,1
SY,2018-07-03,40.75,1
TA,2018-07-03,127.0,1
TD,2018-07-03,170.0,1
TF,2018-07-03,6.0,1
TN,2018-07-03,57.5,1
TQ,2018-07-03,31.0,0
TR,2018-07-03,10.0,1
TS,2018-07-03,173.0,0
TW,2018-07-03,70.0,1
UB,2018-07-03,101.0,0
W,2018-07-03,8.0,0
WA,2018-07-03,15.0,0
WC,2018-07-03,178.0,0
WD,2018-07-03,98.75,1
WF,2018-07-03,80.0,1
WN,2018-07-03,26.0,0
