region_id,timestamp,val_O3_mean,extra_rings_O3_mean
KY,2017-06-24,61.4,1
L,2017-06-24,46.0,0
LA,2017-06-24,50.0,1
LD,2017-06-24,42.4,1
LE,2017-06-24,43.0,0
LL,2017-06-24,43.0,1
LN,2017-06-24,39.0,1
LS,2017-06-24,40.0,0
LU,2017-06-24,44.0,1
M,2017-06-24,32.5,0
ME,2017-06-24,44.33333333333334,1
MK,2017-06-24,48.0,1
ML,2017-06-24,60.16666666666666,1
N,2017-06-24,46.0,0
NE,2017-06-24,53.0,0
NG,2017-06-24,39.0,0
NN,2017-06-24,52.0,0
NP,2017-06-24,49.0,0
NR,2017-06-24,52.0,0
NW,2017-06-24,14.0,0
OL,2017-06-24,32.5,1
OX,2017-06-24,45.6,1
PA,2017-06-24,57.5,1
PE,2017-06-24,48.875,1
PH,2017-06-24,61.0,0
PL,2017-06-24,41.0,0
PO,2017-06-24,45.0,0
PR,2017-06-24,45.0,0
RG,2017-06-24,41.0,0
RH,2017-06-24,50.0,1
RM,2017-06-24,34.0,0
S,2017-06-24,42.333333333333336,0
SA,2017-06-24,39.0,0
SE,2017-06-24,42.0,0
SG,2017-06-24,58.0,1
SK,2017-06-24,38.42857142857143,1
SL,2017-06-24,38.0,1
SM,2017-06-24,40.66666666666666,2
SN,2017-06-24,42.5,1
SO,2017-06-24,46.0,0
SP,2017-06-24,45.66666666666666,1
SR,2017-06-24,59.0,0
SS,2017-06-24,47.0,0
ST,2017-06-24,35.0,0
SW,2017-06-24,40.66666666666666,1
SY,2017-06-24,41.5,1
TA,2017-06-24,39.5,1
TD,2017-06-24,60.0,1
TF,2017-06-24,35.0,1
TN,2017-06-24,50.66666666666666,1
TQ,2017-06-24,46.0,0
TR,2017-06-24,41.0,1
TS,2017-06-24,50.0,0
TW,2017-06-24,37.0,1
UB,2017-06-24,33.5,0
W,2017-06-24,44.0,0
WA,2017-06-24,42.0,0
WC,2017-06-24,36.0,0
WD,2017-06-24,31.25,1
WF,2017-06-24,44.2,1
WN,2017-06-24,46.0,0
WR,2017-06-24,45.0,1
WS,2017-06-24,44.0,0
WV,2017-06-24,39.5,1
YO,2017-06-24,54.0,0
ZE,2017-06-24,66.0,0
AB,2017-06-25,57.0,0
AL,2017-06-25,52.0,1
B,2017-06-25,44.0,0
BA,2017-06-25,47.0,1
BB,2017-06-25,49.0,1
BD,2017-06-25,43.0,1
BH,2017-06-25,50.0,0
BL,2017-06-25,46.5,1
BN,2017-06-25,46.5,0
BR,2017-06-25,40.0,1
BS,2017-06-25,47.0,0
BT,2017-06-25,51.66666666666666,0
CA,2017-06-25,58.5,1
CB,2017-06-25,47.0,0
CF,2017-06-25,44.0,0
CH,2017-06-25,51.0,0
CM,2017-06-25,45.75,1
CO,2017-06-25,52.0,0
CR,2017-06-25,40.0,1
CT,2017-06-25,50.0,0
CV,2017-06-25,43.5,0
CW,2017-06-25,47.66666666666666,1
DA,2017-06-25,39.5,1
DD,2017-06-25,58.5,1
DE,2017-06-25,46.36363636363637,1
DG,2017-06-25,63.0,0
DH,2017-06-25,54.33333333333334,1
DL,2017-06-25,54.66666666666666,1
DN,2017-06-25,52.2,1
DT,2017-06-25,44.0,1
DY,2017-06-25,45.0,1
E,2017-06-25,44.0,1
EC,2017-06-25,41.333333333333336,1
EH,2017-06-25,58.0,0
EN,2017-06-25,33.5,1
EX,2017-06-25,38.0,0
FK,2017-06-25,57.33333333333334,1
FY,2017-06-25,61.0,0
G,2017-06-25,52.0,0
GL,2017-06-25,46.0,1
GU,2017-06-25,45.2,1
GY,2017-06-25,,2
HA,2017-06-25,36.0,1
HD,2017-06-25,49.0,1
HG,2017-06-25,51.0,1
HP,2017-06-25,52.0,0
HR,2017-06-25,48.0,0
HS,2017-06-25,,2
HU,2017-06-25,54.0,0
HX,2017-06-25,46.0,2
IG,2017-06-25,39.5,1
IM,2017-06-25,,2
IP,2017-06-25,46.0,0
IV,2017-06-25,63.0,0
JE,2017-06-25,,2
KA,2017-06-25,57.5,1
KT,2017-06-25,42.7,2
KW,2017-06-25,63.0,1
KY,2017-06-25,58.4,1
L,2017-06-25,55.0,0
LA,2017-06-25,55.0,1
LD,2017-06-25,44.4,1
LE,2017-06-25,48.5,0
LL,2017-06-25,51.0,1
LN,2017-06-25,50.0,1
LS,2017-06-25,43.0,0
LU,2017-06-25,52.0,1
M,2017-06-25,43.0,0
ME,2017-06-25,44.66666666666666,1
MK,2017-06-25,50.0,1
ML,2017-06-25,57.83333333333334,1
N,2017-06-25,48.0,0
NE,2017-06-25,54.0,0
NG,2017-06-25,50.0,0
NN,2017-06-25,48.0,0
NP,2017-06-25,48.0,0
NR,2017-06-25,48.5,0
NW,2017-06-25,19.0,0
OL,2017-06-25,43.0,1
OX,2017-06-25,46.0,1
PA,2017-06-25,56.0,1
PE,2017-06-25,48.125,1
PH,2017-06-25,60.0,0
PL,2017-06-25,41.0,0
PO,2017-06-25,44.0,0
PR,2017-06-25,49.0,0
RG,2017-06-25,43.0,0
RH,2017-06-25,46.5,1
RM,2017-06-25,39.0,0
S,2017-06-25,49.0,0
SA,2017-06-25,41.0,0
SE,2017-06-25,40.0,0
SG,2017-06-25,47.0,1
SK,2017-06-25,46.0,1
SL,2017-06-25,43.5,1
SM,2017-06-25,40.66666666666666,2
SN,2017-06-25,45.0,1
SO,2017-06-25,46.0,0
SP,2017-06-25,46.33333333333334,1
SR,2017-06-25,58.0,0
SS,2017-06-25,45.0,0
ST,2017-06-25,43.0,0
SW,2017-06-25,40.66666666666666,1
SY,2017-06-25,45.25,1
TA,2017-06-25,42.5,1
TD,2017-06-25,58.16666666666666,1
TF,2017-06-25,43.0,1
TN,2017-06-25,47.66666666666666,1
TQ,2017-06-25,48.0,0
TR,2017-06-25,41.0,1
TS,2017-06-25,51.0,0
TW,2017-06-25,41.66666666666666,1
UB,2017-06-25,39.5,0
W,2017-06-25,46.0,0
WA,2017-06-25,49.0,0
WC,2017-06-25,36.0,0
WD,2017-06-25,37.5,1
WF,2017-06-25,50.0,1
WN,2017-06-25,51.0,0
WR,2017-06-25,44.6,1
WS,2017-06-25,47.0,0
WV,2017-06-25,45.0,1
YO,2017-06-25,59.0,0
ZE,2017-06-25,65.0,0
AB,2017-06-26,55.0,0
AL,2017-06-26,62.0,1
B,2017-06-26,46.0,0
BA,2017-06-26,46.0,1
BB,2017-06-26,42.0,1
BD,2017-06-26,47.0,1
BH,2017-06-26,54.0,0
BL,2017-06-26,40.0,1
BN,2017-06-26,54.0,0
BR,2017-06-26,53.0,1
BS,2017-06-26,46.0,0
BT,2017-06-26,43.33333333333334,0
CA,2017-06-26,49.0,1
CB,2017-06-26,58.0,0
CF,2017-06-26,44.0,0
CH,2017-06-26,51.0,0
CM,2017-06-26,60.25,1
CO,2017-06-26,66.0,0
CR,2017-06-26,53.0,1
CT,2017-06-26,66.0,0
CV,2017-06-26,53.0,0
CW,2017-06-26,45.0,1
DA,2017-06-26,54.5,1
DD,2017-06-26,49.5,1
DE,2017-06-26,50.90909090909091,1
DG,2017-06-26,55.0,0
DH,2017-06-26,46.0,1
DL,2017-06-26,49.0,1
DN,2017-06-26,54.4,1
DT,2017-06-26,44.0,1
DY,2017-06-26,44.66666666666666,1
E,2017-06-26,58.0,1
EC,2017-06-26,52.66666666666666,1
EH,2017-06-26,51.25,0
EN,2017-06-26,49.0,1
EX,2017-06-26,34.0,0
FK,2017-06-26,48.83333333333334,1
FY,2017-06-26,60.0,0
G,2017-06-26,44.0,0
GL,2017-06-26,50.8,1
GU,2017-06-26,51.8,1
GY,2017-06-26,,2
HA,2017-06-26,46.25,1
HD,2017-06-26,54.5,1
HG,2017-06-26,53.0,1
HP,2017-06-26,62.0,0
HR,2017-06-26,52.0,0
HS,2017-06-26,,2
HU,2017-06-26,53.0,0
HX,2017-06-26,45.5,2
IG,2017-06-26,54.5,1
IM,2017-06-26,,2
IP,2017-06-26,55.0,0
IV,2017-06-26,57.0,0
JE,2017-06-26,,2
KA,2017-06-26,49.5,1
KT,2017-06-26,50.4,2
KW,2017-06-26,57.0,1
KY,2017-06-26,49.8,1
L,2017-06-26,55.0,0
LA,2017-06-26,51.0,1
LD,2017-06-26,45.2,1
LE,2017-06-26,58.5,0
LL,2017-06-26,51.0,1
LN,2017-06-26,51.0,1
LS,2017-06-26,47.0,0
LU,2017-06-26,62.0,1
M,2017-06-26,37.5,0
ME,2017-06-26,61.0,1
MK,2017-06-26,60.0,1
ML,2017-06-26,50.66666666666666,1
N,2017-06-26,63.0,0
NE,2017-06-26,43.0,0
NG,2017-06-26,51.0,0
NN,2017-06-26,58.0,0
NP,2017-06-26,50.0,0
NR,2017-06-26,57.0,0
NW,2017-06-26,35.0,0
OL,2017-06-26,37.5,1
OX,2017-06-26,55.2,1
PA,2017-06-26,44.0,1
PE,2017-06-26,56.625,1
PH,2017-06-26,44.0,0
PL,2017-06-26,37.0,0
PO,2017-06-26,49.0,0
PR,2017-06-26,42.0,0
RG,2017-06-26,50.0,0
RH,2017-06-26,54.0,1
RM,2017-06-26,56.0,0
S,2017-06-26,54.5,0
SA,2017-06-26,40.0,0
SE,2017-06-26,53.0,0
SG,2017-06-26,58.0,1
SK,2017-06-26,44.66666666666666,1
SL,2017-06-26,51.25,1
SM,2017-06-26,50.66666666666666,2
SN,2017-06-26,48.0,1
SO,2017-06-26,52.0,0
SP,2017-06-26,52.0,1
SR,2017-06-26,50.0,0
SS,2017-06-26,61.0,0
ST,2017-06-26,43.0,0
SW,2017-06-26,50.66666666666666,1
SY,2017-06-26,45.75,1
TA,2017-06-26,40.0,1
TD,2017-06-26,50.5,1
TF,2017-06-26,43.0,1
TN,2017-06-26,58.0,1
TQ,2017-06-26,46.0,0
TR,2017-06-26,37.0,1
TS,2017-06-26,45.0,0
TW,2017-06-26,50.0,1
UB,2017-06-26,46.5,0
W,2017-06-26,57.0,0
WA,2017-06-26,41.0,0
WC,2017-06-26,42.0,0
WD,2017-06-26,47.5,1
WF,2017-06-26,53.75,1
WN,2017-06-26,43.0,0
WR,2017-06-26,50.0,1
WS,2017-06-26,42.0,0
WV,2017-06-26,42.5,1
YO,2017-06-26,59.0,0
ZE,2017-06-26,61.0,0
AB,2017-06-27,60.0,0
AL,2017-06-27,58.0,1
B,2017-06-27,44.0,0
BA,2017-06-27,43.0,1
BB,2017-06-27,42.0,1
BD,2017-06-27,41.0,1
BH,2017-06-27,49.0,0
BL,2017-06-27,39.25,1
BN,2017-06-27,42.0,0
BR,2017-06-27,39.0,1
BS,2017-06-27,43.0,0
BT,2017-06-27,35.666666666666664,0
CA,2017-06-27,46.5,1
CB,2017-06-27,54.0,0
CF,2017-06-27,54.0,0
CH,2017-06-27,45.0,0
CM,2017-06-27,53.25,1
CO,2017-06-27,61.0,0
CR,2017-06-27,39.0,1
CT,2017-06-27,58.0,0
CV,2017-06-27,50.0,0
CW,2017-06-27,44.33333333333334,1
DA,2017-06-27,41.5,1
DD,2017-06-27,58.0,1
DE,2017-06-27,48.5,1
DG,2017-06-27,54.0,0
DH,2017-06-27,45.0,1
DL,2017-06-27,46.33333333333334,1
DN,2017-06-27,47.66666666666666,1
DT,2017-06-27,41.0,1
DY,2017-06-27,45.66666666666666,1
E,2017-06-27,38.0,1
EC,2017-06-27,30.66666666666667,1
EH,2017-06-27,48.75,0
EN,2017-06-27,27.5,1
EX,2017-06-27,33.0,0
FK,2017-06-27,46.0,1
FY,2017-06-27,48.0,0
G,2017-06-27,25.0,0
GL,2017-06-27,49.8,1
GU,2017-06-27,43.0,1
GY,2017-06-27,,2
HA,2017-06-27,26.75,1
HD,2017-06-27,47.0,1
HG,2017-06-27,47.5,1
HP,2017-06-27,58.0,0
HR,2017-06-27,58.0,0
HS,2017-06-27,,2
HU,2017-06-27,48.0,0
HX,2017-06-27,42.714285714285715,2
IG,2017-06-27,41.5,1
IM,2017-06-27,,2
IP,2017-06-27,63.0,0
IV,2017-06-27,54.0,0
JE,2017-06-27,,2
KA,2017-06-27,39.5,1
KT,2017-06-27,35.9,2
KW,2017-06-27,54.0,1
KY,2017-06-27,50.2,1
L,2017-06-27,47.0,0
LA,2017-06-27,45.0,1
LD,2017-06-27,50.8,1
LE,2017-06-27,56.0,0
LL,2017-06-27,45.0,1
LN,2017-06-27,43.0,1
LS,2017-06-27,41.0,0
LU,2017-06-27,58.0,1
M,2017-06-27,37.5,0
ME,2017-06-27,52.0,1
MK,2017-06-27,55.0,1
ML,2017-06-27,45.66666666666666,1
N,2017-06-27,37.0,0
NE,2017-06-27,39.0,0
NG,2017-06-27,43.0,0
NN,2017-06-27,52.0,0
NP,2017-06-27,48.0,0
NR,2017-06-27,54.0,0
NW,2017-06-27,18.0,0
OL,2017-06-27,37.5,1
OX,2017-06-27,49.6,1
PA,2017-06-27,40.5,1
PE,2017-06-27,54.0,1
PH,2017-06-27,56.0,0
PL,2017-06-27,37.0,0
PO,2017-06-27,44.0,0
PR,2017-06-27,42.0,0
RG,2017-06-27,38.0,0
RH,2017-06-27,42.0,1
RM,2017-06-27,44.0,0
S,2017-06-27,47.0,0
SA,2017-06-27,47.0,0
SE,2017-06-27,39.0,0
SG,2017-06-27,54.0,1
SK,2017-06-27,43.42857142857143,1
SL,2017-06-27,37.75,1
SM,2017-06-27,29.66666666666667,2
SN,2017-06-27,40.5,1
SO,2017-06-27,49.0,0
SP,2017-06-27,45.33333333333334,1
SR,2017-06-27,50.0,0
SS,2017-06-27,54.0,0
ST,2017-06-27,49.0,0
SW,2017-06-27,29.66666666666667,1
SY,2017-06-27,49.25,1
TA,2017-06-27,38.0,1
TD,2017-06-27,48.0,1
TF,2017-06-27,49.0,1
TN,2017-06-27,47.33333333333334,1
TQ,2017-06-27,44.0,0
TR,2017-06-27,37.0,1
TS,2017-06-27,46.0,0
TW,2017-06-27,29.66666666666667,1
UB,2017-06-27,27.5,0
W,2017-06-27,34.0,0
WA,2017-06-27,39.0,0
WC,2017-06-27,16.0,0
WD,2017-06-27,32.75,1
WF,2017-06-27,47.2,1
WN,2017-06-27,40.0,0
WR,2017-06-27,49.2,1
WS,2017-06-27,49.0,0
WV,2017-06-27,49.0,1
YO,2017-06-27,54.0,0
ZE,2017-06-27,60.0,0
AB,2017-06-28,69.0,0
AL,2017-06-28,48.0,1
B,2017-06-28,38.5,0
BA,2017-06-28,31.0,1
BB,2017-06-28,45.0,1
BD,2017-06-28,52.0,1
BH,2017-06-28,33.0,0
BL,2017-06-28,42.25,1
BN,2017-06-28,37.0,0
BR,2017-06-28,34.0,1
BS,2017-06-28,31.0,0
BT,2017-06-28,41.333333333333336,0
CA,2017-06-28,56.0,1
CB,2017-06-28,54.0,0
CF,2017-06-28,28.0,0
CH,2017-06-28,45.0,0
CM,2017-06-28,48.5,1
CO,2017-06-28,56.0,0
CR,2017-06-28,34.0,1
CT,2017-06-28,48.0,0
CV,2017-06-28,47.5,0
CW,2017-06-28,42.66666666666666,1
DA,2017-06-28,34.5,1
DD,2017-06-28,66.5,1
DE,2017-06-28,46.72727272727273,1
DG,2017-06-28,65.0,0
DH,2017-06-28,54.33333333333334,1
DL,2017-06-28,56.66666666666666,1
DN,2017-06-28,56.6,1
DT,2017-06-28,29.0,1
DY,2017-06-28,40.333333333333336,1
E,2017-06-28,40.0,1
EC,2017-06-28,33.666666666666664,1
EH,2017-06-28,63.0,0
EN,2017-06-28,33.5,1
EX,2017-06-28,25.0,0
FK,2017-06-28,61.33333333333334,1
FY,2017-06-28,56.0,0
G,2017-06-28,52.0,0
GL,2017-06-28,42.0,1
GU,2017-06-28,36.8,1
GY,2017-06-28,,2
HA,2017-06-28,36.5,1
HD,2017-06-28,53.0,1
HG,2017-06-28,60.5,1
HP,2017-06-28,48.0,0
HR,2017-06-28,44.0,0
HS,2017-06-28,,2
HU,2017-06-28,63.0,0
HX,2017-06-28,46.33333333333334,2
IG,2017-06-28,34.5,1
IM,2017-06-28,,2
IP,2017-06-28,47.0,0
IV,2017-06-28,64.0,0
JE,2017-06-28,,2
KA,2017-06-28,58.5,1
KT,2017-06-28,36.4,2
KW,2017-06-28,64.0,1
KY,2017-06-28,63.2,1
L,2017-06-28,41.0,0
LA,2017-06-28,50.5,1
LD,2017-06-28,35.2,1
LE,2017-06-28,52.0,0
LL,2017-06-28,45.0,1
LN,2017-06-28,45.0,1
LS,2017-06-28,52.0,0
LU,2017-06-28,48.0,1
M,2017-06-28,37.5,0
ME,2017-06-28,44.0,1
MK,2017-06-28,50.5,1
ML,2017-06-28,61.5,1
N,2017-06-28,46.0,0
NE,2017-06-28,47.0,0
NG,2017-06-28,45.0,0
NN,2017-06-28,53.0,0
NP,2017-06-28,40.0,0
NR,2017-06-28,57.5,0
NW,2017-06-28,21.0,0
OL,2017-06-28,37.5,1
OX,2017-06-28,47.2,1
PA,2017-06-28,58.0,1
PE,2017-06-28,52.25,1
PH,2017-06-28,64.0,0
PL,2017-06-28,41.0,0
PO,2017-06-28,28.0,0
PR,2017-06-28,45.0,0
RG,2017-06-28,40.0,0
RH,2017-06-28,37.0,1
RM,2017-06-28,35.0,0
S,2017-06-28,53.0,0
SA,2017-06-28,32.0,0
SE,2017-06-28,34.0,0
SG,2017-06-28,54.0,1
SK,2017-06-28,44.0,1
SL,2017-06-28,43.0,1
SM,2017-06-28,32.0,2
SN,2017-06-28,35.5,1
SO,2017-06-28,42.0,0
SP,2017-06-28,38.333333333333336,1
SR,2017-06-28,62.0,0
SS,2017-06-28,49.0,0
ST,2017-06-28,43.0,0
SW,2017-06-28,32.0,1
SY,2017-06-28,38.25,1
TA,2017-06-28,28.0,1
TD,2017-06-28,60.66666666666666,1
TF,2017-06-28,43.0,1
TN,2017-06-28,40.66666666666666,1
TQ,2017-06-28,46.0,0
TR,2017-06-28,41.0,1
TS,2017-06-28,54.0,0
TW,2017-06-28,41.66666666666666,1
UB,2017-06-28,42.0,0
W,2017-06-28,41.0,0
WA,2017-06-28,40.0,0
WC,2017-06-28,21.0,0
WD,2017-06-28,38.25,1
WF,2017-06-28,56.75,1
WN,2017-06-28,49.0,0
WR,2017-06-28,43.2,1
WS,2017-06-28,44.0,0
WV,2017-06-28,43.5,1
YO,2017-06-28,69.0,0
ZE,2017-06-28,70.0,0
AB,2017-06-29,63.0,0
AL,2017-06-29,57.0,1
B,2017-06-29,31.5,0
BA,2017-06-29,43.0,1
BB,2017-06-29,42.0,1
BD,2017-06-29,40.0,1
BH,2017-06-29,32.0,0
BL,2017-06-29,38.5,1
BN,2017-06-29,44.5,0
BR,2017-06-29,36.0,1
BS,2017-06-29,43.0,0
BT,2017-06-29,58.33333333333334,0
CA,2017-06-29,61.0,1
CB,2017-06-29,42.0,0
CF,2017-06-29,39.0,0
CH,2017-06-29,58.0,0
CM,2017-06-29,44.5,1
CO,2017-06-29,51.0,0
CR,2017-06-29,36.0,1
CT,2017-06-29,54.0,0
CV,2017-06-29,37.5,0
CW,2017-06-29,44.0,1
DA,2017-06-29,37.0,1
DD,2017-06-29,63.0,1
DE,2017-06-29,36.72727272727273,1
DG,2017-06-29,70.0,0
DH,2017-06-29,56.66666666666666,1
DL,2017-06-29,55.33333333333334,1
DN,2017-06-29,46.0,1
DT,2017-06-29,29.5,1
DY,2017-06-29,36.66666666666666,1
E,2017-06-29,39.5,1
EC,2017-06-29,35.333333333333336,1
EH,2017-06-29,60.75,0
EN,2017-06-29,27.5,1
EX,2017-06-29,27.0,0
FK,2017-06-29,58.66666666666666,1
FY,2017-06-29,61.0,0
G,2017-06-29,46.0,0
GL,2017-06-29,43.6,1
GU,2017-06-29,38.0,1
GY,2017-06-29,,2
HA,2017-06-29,31.5,1
HD,2017-06-29,46.0,1
HG,2017-06-29,51.5,1
HP,2017-06-29,57.0,0
HR,2017-06-29,52.0,0
HS,2017-06-29,,2
HU,2017-06-29,46.0,0
HX,2017-06-29,39.66666666666666,2
IG,2017-06-29,37.0,1
IM,2017-06-29,,2
IP,2017-06-29,43.0,0
IV,2017-06-29,67.0,0
JE,2017-06-29,,2
KA,2017-06-29,58.0,1
KT,2017-06-29,36.81818181818182,2
KW,2017-06-29,67.0,1
KY,2017-06-29,61.2,1
L,2017-06-29,49.0,0
LA,2017-06-29,51.5,1
LD,2017-06-29,47.8,1
LE,2017-06-29,34.5,0
LL,2017-06-29,58.0,1
LN,2017-06-29,29.0,1
LS,2017-06-29,40.0,0
LU,2017-06-29,57.0,1
M,2017-06-29,32.0,0
ME,2017-06-29,46.33333333333334,1
MK,2017-06-29,50.0,1
ML,2017-06-29,59.83333333333334,1
N,2017-06-29,43.0,0
NE,2017-06-29,52.0,0
NG,2017-06-29,29.0,0
NN,2017-06-29,43.0,0
NP,2017-06-29,48.0,0
NR,2017-06-29,49.0,0
NW,2017-06-29,12.0,0
OL,2017-06-29,32.0,1
OX,2017-06-29,42.6,1
PA,2017-06-29,54.5,1
PE,2017-06-29,40.5,1
PH,2017-06-29,63.0,0
PL,2017-06-29,43.0,0
PO,2017-06-29,28.0,0
PR,2017-06-29,42.0,0
RG,2017-06-29,38.0,0
RH,2017-06-29,44.5,1
RM,2017-06-29,38.0,0
S,2017-06-29,46.0,0
SA,2017-06-29,50.0,0
SE,2017-06-29,36.0,0
SG,2017-06-29,42.0,1
SK,2017-06-29,38.333333333333336,1
SL,2017-06-29,42.5,1
SM,2017-06-29,34.0,2
SN,2017-06-29,40.5,1
SO,2017-06-29,36.5,0
SP,2017-06-29,35.75,1
SR,2017-06-29,67.0,0
SS,2017-06-29,47.0,0
ST,2017-06-29,29.0,0
SW,2017-06-29,34.0,1
SY,2017-06-29,52.5,1
TA,2017-06-29,35.0,1
TD,2017-06-29,60.83333333333334,1
TF,2017-06-29,29.0,1
TN,2017-06-29,47.66666666666666,1
TQ,2017-06-29,51.0,0
TR,2017-06-29,43.0,1
TS,2017-06-29,51.0,0
TW,2017-06-29,38.0,1
UB,2017-06-29,37.5,0
W,2017-06-29,39.0,0
WA,2017-06-29,45.0,0
WC,2017-06-29,27.0,0
WD,2017-06-29,36.0,1
WF,2017-06-29,48.75,1
WN,2017-06-29,48.0,0
WR,2017-06-29,38.0,1
WS,2017-06-29,47.0,0
WV,2017-06-29,38.0,1
YO,2017-06-29,63.0,0
ZE,2017-06-29,58.0,0
AB,2017-06-30,52.0,0
AL,2017-06-30,49.0,1
B,2017-06-30,30.0,0
BA,2017-06-30,39.0,1
BB,2017-06-30,26.0,1
BD,2017-06-30,36.0,1
BH,2017-06-30,38.0,0
BL,2017-06-30,26.5,1
BN,2017-06-30,45.5,0
BR,2017-06-30,32.0,1
BS,2017-06-30,39.0,0
BT,2017-06-30,57.66666666666666,0
CA,2017-06-30,50.5,1
CB,2017-06-30,42.0,0
CF,2017-06-30,40.0,0
CH,2017-06-30,43.0,0
CM,2017-06-30,43.25,1
CO,2017-06-30,51.0,0
CR,2017-06-30,32.0,1
CT,2017-06-30,48.0,0
CV,2017-06-30,33.5,0
CW,2017-06-30,30.33333333333333,1
DA,2017-06-30,32.5,1
DD,2017-06-30,57.0,1
DE,2017-06-30,33.583333333333336,1
DG,2017-06-30,61.0,0
DH,2017-06-30,45.66666666666666,1
DL,2017-06-30,44.33333333333334,1
DN,2017-06-30,39.16666666666666,1
DT,2017-06-30,36.0,1
DY,2017-06-30,33.0,1
E,2017-06-30,38.0,1
EC,2017-06-30,34.0,1
EH,2017-06-30,50.25,0
EN,2017-06-30,34.0,1
EX,2017-06-30,34.0,0
FK,2017-06-30,49.66666666666666,1
FY,2017-06-30,50.0,0
G,2017-06-30,35.0,0
GL,2017-06-30,39.2,1
GU,2017-06-30,41.66666666666666,1
GY,2017-06-30,,2
HA,2017-06-30,36.25,1
HD,2017-06-30,38.0,1
HG,2017-06-30,44.5,1
HP,2017-06-30,49.0,0
HR,2017-06-30,45.0,0
HS,2017-06-30,,2
HU,2017-06-30,44.0,0
HX,2017-06-30,32.0,2
IG,2017-06-30,32.5,1
IM,2017-06-30,,2
IP,2017-06-30,42.0,0
IV,2017-06-30,63.0,0
JE,2017-06-30,,2
KA,2017-06-30,48.0,1
KT,2017-06-30,39.0,2
KW,2017-06-30,63.0,1
KY,2017-06-30,52.6,1
L,2017-06-30,35.0,0
LA,2017-06-30,38.0,1
LD,2017-06-30,45.0,1
LE,2017-06-30,38.0,0
LL,2017-06-30,43.0,1
LN,2017-06-30,24.0,1
LS,2017-06-30,36.0,0
LU,2017-06-30,49.0,1
M,2017-06-30,24.0,0
ME,2017-06-30,42.66666666666666,1
MK,2017-06-30,46.5,1
ML,2017-06-30,49.5,1
N,2017-06-30,44.0,0
NE,2017-06-30,40.0,0
NG,2017-06-30,24.0,0
NN,2017-06-30,44.0,0
NP,2017-06-30,45.0,0
NR,2017-06-30,46.5,0
NW,2017-06-30,24.0,0
OL,2017-06-30,24.0,1
OX,2017-06-30,39.8,1
PA,2017-06-30,48.5,1
PE,2017-06-30,40.125,1
PH,2017-06-30,62.0,0
PL,2017-06-30,47.0,0
PO,2017-06-30,34.0,0
PR,2017-06-30,26.0,0
RG,2017-06-30,39.0,0
RH,2017-06-30,45.5,1
RM,2017-06-30,33.0,0
S,2017-06-30,38.0,0
SA,2017-06-30,47.5,0
SE,2017-06-30,32.0,0
SG,2017-06-30,42.0,1
SK,2017-06-30,30.0,1
SL,2017-06-30,41.75,1
SM,2017-06-30,33.333333333333336,2
SN,2017-06-30,39.0,1
SO,2017-06-30,43.0,0
SP,2017-06-30,40.75,1
SR,2017-06-30,57.0,0
SS,2017-06-30,47.0,0
ST,2017-06-30,23.0,0
SW,2017-06-30,33.333333333333336,1
SY,2017-06-30,45.75,1
TA,2017-06-30,36.5,1
TD,2017-06-30,50.33333333333334,1
TF,2017-06-30,23.0,1
TN,2017-06-30,46.33333333333334,1
TQ,2017-06-30,59.0,0
TR,2017-06-30,47.0,1
TS,2017-06-30,40.0,0
TW,2017-06-30,40.333333333333336,1
UB,2017-06-30,39.5,0
W,2017-06-30,42.0,0
WA,2017-06-30,25.0,0
WC,2017-06-30,26.0,0
WD,2017-06-30,38.0,1
WF,2017-06-30,40.6,1
WN,2017-06-30,32.0,0
WR,2017-06-30,34.4,1
WS,2017-06-30,39.0,0
WV,2017-06-30,31.0,1
YO,2017-06-30,53.0,0
ZE,2017-06-30,52.0,0
AB,2017-07-01,41.0,0
AL,2017-07-01,56.0,1
B,2017-07-01,40.5,0
BA,2017-07-01,51.0,1
BB,2017-07-01,46.0,1
BD,2017-07-01,44.0,1
BH,2017-07-01,54.0,0
BL,2017-07-01,44.0,1
BN,2017-07-01,56.5,0
BR,2017-07-01,46.0,1
BS,2017-07-01,51.0,0
BT,2017-07-01,36.333333333333336,0
CA,2017-07-01,43.5,1
CB,2017-07-01,59.0,0
CF,2017-07-01,46.0,0
CH,2017-07-01,51.0,0
CM,2017-07-01,56.25,1
CO,2017-07-01,65.0,0
CR,2017-07-01,46.0,1
CT,2017-07-01,62.0,0
CV,2017-07-01,46.0,0
CW,2017-07-01,46.0,1
DA,2017-07-01,46.0,1
DD,2017-07-01,46.5,1
DE,2017-07-01,46.66666666666666,1
DG,2017-07-01,48.0,0
DH,2017-07-01,43.33333333333334,1
DL,2017-07-01,47.0,1
DN,2017-07-01,51.0,1
DT,2017-07-01,46.0,1
DY,2017-07-01,42.333333333333336,1
E,2017-07-01,50.5,1
EC,2017-07-01,45.0,1
EH,2017-07-01,44.25,0
EN,2017-07-01,39.0,1
EX,2017-07-01,38.0,0
FK,2017-07-01,44.5,1
FY,2017-07-01,57.0,0
G,2017-07-01,38.0,0
GL,2017-07-01,51.0,1
GU,2017-07-01,52.16666666666666,1
GY,2017-07-01,,2
HA,2017-07-01,43.25,1
HD,2017-07-01,50.66666666666666,1
HG,2017-07-01,50.5,1
HP,2017-07-01,56.0,0
HR,2017-07-01,57.0,0
