region_id,timestamp,val_NO2_max,extra_rings_NO2_max
DG,2018-11-17,188.5,0
DH,2018-11-17,225.0,1
DL,2018-11-17,225.33333333333331,1
DN,2018-11-17,223.33333333333331,0
DT,2018-11-17,219.4,1
DY,2018-11-17,226.8,1
E,2018-11-17,12.0,0
EC,2018-11-17,196.33333333333331,1
EH,2018-11-17,201.0,0
EN,2018-11-17,198.5,1
EX,2018-11-17,225.5,0
FK,2018-11-17,213.0,0
FY,2018-11-17,218.0,0
G,2018-11-17,175.0,0
GL,2018-11-17,221.28571428571428,1
GU,2018-11-17,214.15384615384616,1
GY,2018-11-17,,2
HA,2018-11-17,239.16666666666663,1
HD,2018-11-17,225.7,1
HG,2018-11-17,221.66666666666663,1
HP,2018-11-17,198.0,0
HR,2018-11-17,209.0,0
HS,2018-11-17,,2
HU,2018-11-17,216.5,0
HX,2018-11-17,228.0,1
IG,2018-11-17,179.5,1
IM,2018-11-17,,2
IP,2018-11-17,213.0,1
IV,2018-11-17,217.0,0
JE,2018-11-17,,2
KA,2018-11-17,180.625,1
KT,2018-11-17,218.0,1
KW,2018-11-17,217.0,1
KY,2018-11-17,204.0,1
L,2018-11-17,225.0,0
LA,2018-11-17,230.2,1
LD,2018-11-17,217.1,1
LE,2018-11-17,188.0,0
LL,2018-11-17,227.0,0
LN,2018-11-17,236.0,0
LS,2018-11-17,232.5,0
LU,2018-11-17,274.0,0
M,2018-11-17,222.0,0
ME,2018-11-17,208.0,0
MK,2018-11-17,219.0,1
ML,2018-11-17,189.08333333333331,1
N,2018-11-17,228.0,0
NE,2018-11-17,237.5,0
NG,2018-11-17,225.0,0
NN,2018-11-17,193.0,0
NP,2018-11-17,223.0,0
NR,2018-11-17,214.0,0
NW,2018-11-17,260.0,0
OL,2018-11-17,213.0,0
OX,2018-11-17,237.0,0
PA,2018-11-17,193.0,0
PE,2018-11-17,204.63636363636363,1
PH,2018-11-17,213.0,0
PL,2018-11-17,134.0,0
PO,2018-11-17,209.5,0
PR,2018-11-17,224.0,0
RG,2018-11-17,241.0,0
RH,2018-11-17,206.0,0
RM,2018-11-17,227.0,0
S,2018-11-17,223.28571428571428,0
SA,2018-11-17,213.66666666666663,0
SE,2018-11-17,239.5,0
SG,2018-11-17,197.0,0
SK,2018-11-17,224.26315789473685,1
SL,2018-11-17,226.5,1
SM,2018-11-17,242.0,1
SN,2018-11-17,221.0,0
SO,2018-11-17,217.33333333333331,0
SP,2018-11-17,224.25,1
SR,2018-11-17,212.0,0
SS,2018-11-17,221.0,0
ST,2018-11-17,229.5,0
SW,2018-11-17,242.0,0
SY,2018-11-17,220.875,1
TA,2018-11-17,207.0,0
TD,2018-11-17,210.44444444444446,1
TF,2018-11-17,221.0,0
TN,2018-11-17,208.0,1
TQ,2018-11-17,146.0,0
TR,2018-11-17,134.0,1
TS,2018-11-17,225.2,0
TW,2018-11-17,237.75,1
UB,2018-11-17,236.5,0
W,2018-11-17,236.0,0
WA,2018-11-17,229.66666666666663,0
WC,2018-11-17,231.0,0
WD,2018-11-17,206.0,0
WF,2018-11-17,224.0,0
WN,2018-11-17,217.0,0
WR,2018-11-17,214.125,1
WS,2018-11-17,222.0,0
WV,2018-11-17,224.8,1
YO,2018-11-17,202.66666666666663,0
ZE,2018-11-17,,2
AB,2018-11-18,233.66666666666663,0
AL,2018-11-18,189.6,1
B,2018-11-18,208.0,0
BA,2018-11-18,218.25,1
BB,2018-11-18,136.0,0
BD,2018-11-18,12.0,0
BH,2018-11-18,201.5,0
BL,2018-11-18,191.875,1
BN,2018-11-18,189.5,0
BR,2018-11-18,213.66666666666663,1
BS,2018-11-18,235.5,0
BT,2018-11-18,189.0,0
CA,2018-11-18,233.0,0
CB,2018-11-18,25.0,0
CF,2018-11-18,202.0,0
CH,2018-11-18,220.0,0
CM,2018-11-18,161.57142857142858,1
CO,2018-11-18,114.0,0
CR,2018-11-18,211.0,1
CT,2018-11-18,172.0,0
CV,2018-11-18,204.0,0
CW,2018-11-18,196.875,1
DA,2018-11-18,207.0,0
DD,2018-11-18,203.0,0
DE,2018-11-18,197.5,0
DG,2018-11-18,240.5,0
DH,2018-11-18,231.11111111111111,1
DL,2018-11-18,213.66666666666663,1
DN,2018-11-18,229.0,0
DT,2018-11-18,209.4,1
DY,2018-11-18,193.0,1
E,2018-11-18,34.0,0
EC,2018-11-18,188.16666666666663,1
EH,2018-11-18,187.5,0
EN,2018-11-18,195.125,1
EX,2018-11-18,209.5,0
FK,2018-11-18,193.0,0
FY,2018-11-18,80.0,0
G,2018-11-18,167.2,0
GL,2018-11-18,189.7142857142857,1
GU,2018-11-18,198.0,1
GY,2018-11-18,,2
HA,2018-11-18,222.83333333333331,1
HD,2018-11-18,177.6,1
HG,2018-11-18,196.33333333333331,1
HP,2018-11-18,80.0,0
HR,2018-11-18,91.0,0
HS,2018-11-18,,2
HU,2018-11-18,225.0,0
HX,2018-11-18,114.33333333333331,1
IG,2018-11-18,165.75,1
IM,2018-11-18,,2
IP,2018-11-18,84.33333333333333,1
IV,2018-11-18,229.0,0
JE,2018-11-18,,2
KA,2018-11-18,187.375,1
KT,2018-11-18,207.0,1
KW,2018-11-18,229.0,1
KY,2018-11-18,195.7142857142857,1
L,2018-11-18,214.0,0
LA,2018-11-18,126.6,1
LD,2018-11-18,161.1,1
LE,2018-11-18,155.66666666666666,0
LL,2018-11-18,242.0,0
LN,2018-11-18,247.0,0
LS,2018-11-18,230.5,0
LU,2018-11-18,248.0,0
M,2018-11-18,206.75,0
ME,2018-11-18,175.0,0
MK,2018-11-18,169.57142857142858,1
ML,2018-11-18,188.33333333333331,1
N,2018-11-18,218.5,0
NE,2018-11-18,241.5,0
NG,2018-11-18,189.5,0
NN,2018-11-18,47.0,0
NP,2018-11-18,179.0,0
NR,2018-11-18,114.0,0
NW,2018-11-18,235.0,0
OL,2018-11-18,195.0,0
OX,2018-11-18,192.5,0
PA,2018-11-18,182.0,0
PE,2018-11-18,155.0909090909091,1
PH,2018-11-18,224.0,0
PL,2018-11-18,143.0,0
PO,2018-11-18,179.5,0
PR,2018-11-18,172.0,0
RG,2018-11-18,228.5,0
RH,2018-11-18,194.5,0
RM,2018-11-18,195.0,0
S,2018-11-18,193.0,0
SA,2018-11-18,133.33333333333334,0
SE,2018-11-18,217.0,0
SG,2018-11-18,213.5,0
SK,2018-11-18,194.8947368421053,1
SL,2018-11-18,195.83333333333331,1
SM,2018-11-18,232.0,1
SN,2018-11-18,177.0,0
SO,2018-11-18,203.66666666666663,0
SP,2018-11-18,206.0,1
SR,2018-11-18,233.0,0
SS,2018-11-18,185.0,0
ST,2018-11-18,200.5,0
SW,2018-11-18,232.0,0
SY,2018-11-18,171.625,1
TA,2018-11-18,225.0,0
TD,2018-11-18,216.33333333333331,1
TF,2018-11-18,200.0,0
TN,2018-11-18,187.6,1
TQ,2018-11-18,125.0,0
TR,2018-11-18,143.0,1
TS,2018-11-18,226.2,0
TW,2018-11-18,226.5,1
UB,2018-11-18,222.5,0
W,2018-11-18,229.0,0
WA,2018-11-18,178.0,0
WC,2018-11-18,224.0,0
WD,2018-11-18,193.0,0
WF,2018-11-18,218.0,0
WN,2018-11-18,205.0,0
WR,2018-11-18,191.375,1
WS,2018-11-18,170.5,0
WV,2018-11-18,188.4,1
YO,2018-11-18,235.0,0
ZE,2018-11-18,,2
AB,2018-11-19,136.0,0
AL,2018-11-19,167.2,1
B,2018-11-19,213.0,0
BA,2018-11-19,223.5,1
BB,2018-11-19,182.0,0
BD,2018-11-19,7.0,0
BH,2018-11-19,206.0,0
BL,2018-11-19,203.125,1
BN,2018-11-19,138.5,0
BR,2018-11-19,176.0,1
BS,2018-11-19,242.5,0
BT,2018-11-19,224.0,0
CA,2018-11-19,237.0,0
CB,2018-11-19,245.0,0
CF,2018-11-19,227.5,0
CH,2018-11-19,220.0,0
CM,2018-11-19,136.57142857142858,1
CO,2018-11-19,14.0,0
CR,2018-11-19,177.2,1
CT,2018-11-19,267.0,0
CV,2018-11-19,178.25,0
CW,2018-11-19,207.0,1
DA,2018-11-19,157.0,0
DD,2018-11-19,102.0,0
DE,2018-11-19,203.0,0
DG,2018-11-19,214.0,0
DH,2018-11-19,169.88888888888889,1
DL,2018-11-19,183.58333333333331,1
DN,2018-11-19,214.0,0
DT,2018-11-19,212.4,1
DY,2018-11-19,207.0,1
E,2018-11-19,255.0,0
EC,2018-11-19,210.83333333333331,1
EH,2018-11-19,163.75,0
EN,2018-11-19,184.0,1
EX,2018-11-19,206.5,0
FK,2018-11-19,205.0,0
FY,2018-11-19,80.0,0
G,2018-11-19,172.0,0
GL,2018-11-19,158.85714285714286,1
GU,2018-11-19,168.38461538461542,1
GY,2018-11-19,,2
HA,2018-11-19,200.83333333333331,1
HD,2018-11-19,184.6,1
HG,2018-11-19,171.16666666666666,1
HP,2018-11-19,256.0,0
HR,2018-11-19,36.0,0
HS,2018-11-19,,2
HU,2018-11-19,187.5,0
HX,2018-11-19,139.0,1
IG,2018-11-19,195.75,1
IM,2018-11-19,,2
IP,2018-11-19,98.33333333333331,1
IV,2018-11-19,244.0,0
JE,2018-11-19,,2
KA,2018-11-19,186.75,1
KT,2018-11-19,171.66666666666666,1
KW,2018-11-19,244.0,1
KY,2018-11-19,169.57142857142858,1
L,2018-11-19,218.0,0
LA,2018-11-19,136.6,1
LD,2018-11-19,148.9,1
LE,2018-11-19,248.0,0
LL,2018-11-19,240.0,0
LN,2018-11-19,277.0,0
LS,2018-11-19,225.5,0
LU,2018-11-19,251.0,0
M,2018-11-19,208.0,0
ME,2018-11-19,157.0,0
MK,2018-11-19,157.14285714285714,1
ML,2018-11-19,179.0,1
N,2018-11-19,211.0,0
NE,2018-11-19,240.0,0
NG,2018-11-19,215.5,0
NN,2018-11-19,3.0,0
NP,2018-11-19,110.75,0
NR,2018-11-19,36.0,0
NW,2018-11-19,233.0,0
OL,2018-11-19,228.0,0
OX,2018-11-19,187.5,0
PA,2018-11-19,206.0,0
PE,2018-11-19,177.36363636363637,1
PH,2018-11-19,225.0,0
PL,2018-11-19,179.5,0
PO,2018-11-19,204.5,0
PR,2018-11-19,177.0,0
RG,2018-11-19,222.5,0
RH,2018-11-19,143.0,0
RM,2018-11-19,157.0,0
S,2018-11-19,197.7142857142857,0
SA,2018-11-19,185.0,0
SE,2018-11-19,185.5,0
SG,2018-11-19,107.5,0
SK,2018-11-19,203.10526315789474,1
SL,2018-11-19,205.83333333333331,1
SM,2018-11-19,229.0,1
SN,2018-11-19,172.0,0
SO,2018-11-19,165.0,0
SP,2018-11-19,190.5,1
SR,2018-11-19,69.5,0
SS,2018-11-19,162.5,0
ST,2018-11-19,200.0,0
SW,2018-11-19,229.0,0
SY,2018-11-19,181.57142857142856,1
TA,2018-11-19,237.0,0
TD,2018-11-19,200.0,1
TF,2018-11-19,200.0,1
TN,2018-11-19,157.8,1
TQ,2018-11-19,36.0,0
TR,2018-11-19,179.5,1
TS,2018-11-19,182.0,0
TW,2018-11-19,213.5,1
UB,2018-11-19,210.0,0
W,2018-11-19,205.0,0
WA,2018-11-19,203.0,0
WC,2018-11-19,217.0,0
WD,2018-11-19,114.0,0
WF,2018-11-19,227.0,0
WN,2018-11-19,206.0,0
WR,2018-11-19,173.5,1
WS,2018-11-19,198.0,0
WV,2018-11-19,199.0,1
YO,2018-11-19,189.66666666666663,0
ZE,2018-11-19,,2
AB,2018-11-20,254.66666666666663,0
AL,2018-11-20,174.6,1
B,2018-11-20,224.0,0
BA,2018-11-20,209.25,1
BB,2018-11-20,157.0,0
BD,2018-11-20,8.0,0
BH,2018-11-20,218.5,0
BL,2018-11-20,193.75,1
BN,2018-11-20,148.5,0
BR,2018-11-20,235.0,1
BS,2018-11-20,227.0,0
BT,2018-11-20,151.16666666666666,0
CA,2018-11-20,221.0,0
CB,2018-11-20,14.0,0
CF,2018-11-20,215.5,0
CH,2018-11-20,218.5,0
CM,2018-11-20,133.85714285714286,1
CO,2018-11-20,114.0,0
CR,2018-11-20,228.2,1
CT,2018-11-20,177.0,0
CV,2018-11-20,156.0,0
CW,2018-11-20,196.75,1
DA,2018-11-20,222.0,0
DD,2018-11-20,80.0,0
DE,2018-11-20,209.0,0
DG,2018-11-20,123.0,0
DH,2018-11-20,133.77777777777777,1
DL,2018-11-20,157.41666666666666,1
DN,2018-11-20,171.66666666666666,0
DT,2018-11-20,209.2,1
DY,2018-11-20,216.6,1
E,2018-11-20,260.0,0
EC,2018-11-20,234.66666666666663,1
EH,2018-11-20,89.0,0
EN,2018-11-20,194.875,1
EX,2018-11-20,186.0,0
FK,2018-11-20,172.0,0
FY,2018-11-20,3.0,0
G,2018-11-20,146.6,0
GL,2018-11-20,167.57142857142858,1
GU,2018-11-20,187.0,1
GY,2018-11-20,,2
HA,2018-11-20,228.83333333333331,1
HD,2018-11-20,190.3,1
HG,2018-11-20,163.16666666666666,1
HP,2018-11-20,267.0,0
HR,2018-11-20,69.0,0
HS,2018-11-20,,2
HU,2018-11-20,179.5,0
HX,2018-11-20,112.33333333333331,1
IG,2018-11-20,240.5,1
IM,2018-11-20,,2
IP,2018-11-20,73.0,1
IV,2018-11-20,241.0,0
JE,2018-11-20,,2
KA,2018-11-20,129.625,1
KT,2018-11-20,219.33333333333331,1
KW,2018-11-20,241.0,1
KY,2018-11-20,121.85714285714286,1
L,2018-11-20,216.0,0
LA,2018-11-20,120.0,1
LD,2018-11-20,180.6,1
LE,2018-11-20,143.0,0
LL,2018-11-20,230.0,0
LN,2018-11-20,261.0,0
LS,2018-11-20,238.0,0
LU,2018-11-20,242.0,0
M,2018-11-20,203.0,0
ME,2018-11-20,186.5,0
MK,2018-11-20,151.14285714285714,1
ML,2018-11-20,125.58333333333331,1
N,2018-11-20,220.0,0
NE,2018-11-20,201.0,0
NG,2018-11-20,227.5,0
NN,2018-11-20,36.0,0
NP,2018-11-20,180.5,0
NR,2018-11-20,91.0,0
NW,2018-11-20,247.5,0
OL,2018-11-20,172.0,0
OX,2018-11-20,165.5,0
PA,2018-11-20,58.0,0
PE,2018-11-20,133.45454545454547,1
PH,2018-11-20,245.0,0
PL,2018-11-20,212.0,0
PO,2018-11-20,213.0,0
PR,2018-11-20,211.0,0
RG,2018-11-20,224.5,0
RH,2018-11-20,210.5,0
RM,2018-11-20,219.0,0
S,2018-11-20,214.85714285714286,0
SA,2018-11-20,194.66666666666663,0
SE,2018-11-20,241.5,0
SG,2018-11-20,91.0,0
SK,2018-11-20,202.8947368421053,1
SL,2018-11-20,227.83333333333331,1
SM,2018-11-20,237.0,1
SN,2018-11-20,146.0,0
SO,2018-11-20,180.33333333333331,0
SP,2018-11-20,196.625,1
SR,2018-11-20,19.5,0
SS,2018-11-20,204.0,0
ST,2018-11-20,205.0,0
SW,2018-11-20,237.0,0
SY,2018-11-20,188.5,1
TA,2018-11-20,237.0,0
TD,2018-11-20,136.11111111111111,1
TF,2018-11-20,188.0,0
TN,2018-11-20,178.7,1
TQ,2018-11-20,25.0,0
TR,2018-11-20,212.0,1
TS,2018-11-20,152.6,0
TW,2018-11-20,233.25,1
UB,2018-11-20,234.5,0
W,2018-11-20,227.0,0
WA,2018-11-20,179.66666666666663,0
WC,2018-11-20,225.0,0
WD,2018-11-20,182.0,0
WF,2018-11-20,219.0,0
WN,2018-11-20,198.0,0
WR,2018-11-20,170.625,1
WS,2018-11-20,205.5,0
WV,2018-11-20,201.8,1
YO,2018-11-20,165.0,0
ZE,2018-11-20,,2
AB,2018-11-21,236.66666666666663,0
AL,2018-11-21,190.4,1
B,2018-11-21,231.66666666666663,0
BA,2018-11-21,227.75,1
BB,2018-11-21,198.0,0
BD,2018-11-21,239.0,0
BH,2018-11-21,212.0,0
BL,2018-11-21,204.875,1
BN,2018-11-21,157.25,0
BR,2018-11-21,243.66666666666663,1
BS,2018-11-21,239.5,0
BT,2018-11-21,203.33333333333331,0
CA,2018-11-21,225.0,0
CB,2018-11-21,206.0,0
CF,2018-11-21,244.0,0
CH,2018-11-21,217.0,0
CM,2018-11-21,221.85714285714286,1
CO,2018-11-21,198.0,0
CR,2018-11-21,238.8,1
CT,2018-11-21,203.0,0
CV,2018-11-21,199.0,0
CW,2018-11-21,218.875,1
DA,2018-11-21,241.0,0
DD,2018-11-21,218.0,0
DE,2018-11-21,216.5,0
DG,2018-11-21,245.5,0
DH,2018-11-21,210.77777777777774,1
DL,2018-11-21,216.41666666666663,1
DN,2018-11-21,230.0,0
DT,2018-11-21,222.2,1
DY,2018-11-21,230.6,1
E,2018-11-21,240.0,0
EC,2018-11-21,239.66666666666663,1
EH,2018-11-21,163.75,0
EN,2018-11-21,209.375,1
EX,2018-11-21,234.0,0
FK,2018-11-21,205.0,0
FY,2018-11-21,198.0,0
G,2018-11-21,173.8,0
GL,2018-11-21,203.5,1
GU,2018-11-21,200.6923076923077,1
GY,2018-11-21,,2
HA,2018-11-21,216.5,1
HD,2018-11-21,205.1,1
HG,2018-11-21,232.33333333333331,1
HP,2018-11-21,47.0,0
HR,2018-11-21,136.0,0
HS,2018-11-21,,2
HU,2018-11-21,234.5,0
HX,2018-11-21,210.66666666666663,1
IG,2018-11-21,242.75,1
IM,2018-11-21,,2
IP,2018-11-21,218.66666666666663,1
IV,2018-11-21,230.0,0
JE,2018-11-21,,2
KA,2018-11-21,196.75,1
KT,2018-11-21,234.66666666666663,1
KW,2018-11-21,230.0,1
KY,2018-11-21,170.28571428571428,1
L,2018-11-21,200.0,0
LA,2018-11-21,213.2,1
LD,2018-11-21,191.8,1
LE,2018-11-21,219.0,0
LL,2018-11-21,230.0,0
LN,2018-11-21,276.0,0
LS,2018-11-21,225.0,0
LU,2018-11-21,251.0,0
M,2018-11-21,207.75,0
ME,2018-11-21,220.0,0
MK,2018-11-21,200.57142857142856,1
ML,2018-11-21,185.0,1
N,2018-11-21,234.5,0
NE,2018-11-21,130.0,0
NG,2018-11-21,224.0,0
NN,2018-11-21,207.0,0
NP,2018-11-21,187.0,0
NR,2018-11-21,252.0,0
NW,2018-11-21,156.0,0
OL,2018-11-21,195.0,0
OX,2018-11-21,238.5,0
PA,2018-11-21,214.0,0
PE,2018-11-21,224.3636363636364,1
PH,2018-11-21,114.0,0
PL,2018-11-21,240.5,0
PO,2018-11-21,223.5,0
PR,2018-11-21,206.0,0
RG,2018-11-21,234.0,0
RH,2018-11-21,232.5,0
RM,2018-11-21,241.0,0
S,2018-11-21,200.14285714285717,0
SA,2018-11-21,182.0,0
SE,2018-11-21,245.0,0
SG,2018-11-21,211.0,0
SK,2018-11-21,208.31578947368425,1
SL,2018-11-21,208.66666666666663,1
SM,2018-11-21,239.0,1
SN,2018-11-21,213.0,0
SO,2018-11-21,200.0,0
SP,2018-11-21,213.125,1
SR,2018-11-21,234.5,0
SS,2018-11-21,243.0,0
ST,2018-11-21,235.5,0
SW,2018-11-21,239.0,0
SY,2018-11-21,195.625,1
TA,2018-11-21,219.0,0
TD,2018-11-21,181.22222222222226,1
TF,2018-11-21,219.0,0
TN,2018-11-21,197.8,1
TQ,2018-11-21,164.0,0
TR,2018-11-21,240.5,1
TS,2018-11-21,233.6,0
TW,2018-11-21,248.5,1
UB,2018-11-21,252.5,0
W,2018-11-21,250.0,0
WA,2018-11-21,209.0,0
WC,2018-11-21,239.0,0
WD,2018-11-21,232.0,0
WF,2018-11-21,216.0,0
WN,2018-11-21,209.0,0
WR,2018-11-21,203.375,1
WS,2018-11-21,229.0,0
WV,2018-11-21,229.6,1
YO,2018-11-21,235.0,0
ZE,2018-11-21,,2
AB,2018-11-22,155.66666666666666,0
AL,2018-11-22,175.4,1
B,2018-11-22,156.33333333333334,0
BA,2018-11-22,164.25,1
BB,2018-11-22,258.0,0
BD,2018-11-22,262.0,0
BH,2018-11-22,237.0,0
BL,2018-11-22,238.75,1
BN,2018-11-22,217.25,0
BR,2018-11-22,167.0,1
BS,2018-11-22,118.0,0
BT,2018-11-22,196.33333333333331,0
CA,2018-11-22,260.0,0
CB,2018-11-22,198.0,0
CF,2018-11-22,229.5,0
CH,2018-11-22,245.5,0
CM,2018-11-22,225.33333333333331,1
CO,2018-11-22,215.0,0
CR,2018-11-22,193.4,1
CT,2018-11-22,216.0,0
CV,2018-11-22,229.25,0
CW,2018-11-22,214.625,1
DA,2018-11-22,258.0,0
DD,2018-11-22,225.0,0
DE,2018-11-22,227.0,0
DG,2018-11-22,140.0,0
DH,2018-11-22,226.22222222222226,1
DL,2018-11-22,225.75,1
DN,2018-11-22,222.66666666666663,0
DT,2018-11-22,230.0,1
DY,2018-11-22,184.8,1
E,2018-11-22,264.0,0
EC,2018-11-22,200.66666666666663,1
EH,2018-11-22,177.5,0
EN,2018-11-22,208.625,1
EX,2018-11-22,238.0,0
FK,2018-11-22,243.0,0
FY,2018-11-22,206.0,0
G,2018-11-22,166.4,0
GL,2018-11-22,198.0,1
GU,2018-11-22,225.46153846153842,1
GY,2018-11-22,,2
HA,2018-11-22,208.16666666666663,1
HD,2018-11-22,205.2,1
HG,2018-11-22,231.0,1
HP,2018-11-22,207.0,0
HR,2018-11-22,209.0,0
HS,2018-11-22,,2
HU,2018-11-22,224.0,0
HX,2018-11-22,254.33333333333331,1
IG,2018-11-22,191.25,1
IM,2018-11-22,,2
IP,2018-11-22,206.66666666666663,1
IV,2018-11-22,230.0,0
JE,2018-11-22,,2
KA,2018-11-22,165.625,1
KT,2018-11-22,241.33333333333331,1
KW,2018-11-22,230.0,1
KY,2018-11-22,198.7142857142857,1
L,2018-11-22,232.0,0
LA,2018-11-22,244.8,1
LD,2018-11-22,195.9,1
LE,2018-11-22,213.33333333333331,0
LL,2018-11-22,240.0,0
LN,2018-11-22,15.0,0
LS,2018-11-22,228.0,0
LU,2018-11-22,11.0,0
M,2018-11-22,235.0,0
ME,2018-11-22,225.5,0
MK,2018-11-22,187.0,1
ML,2018-11-22,172.08333333333337,1
N,2018-11-22,229.5,0
NE,2018-11-22,146.5,0
NG,2018-11-22,120.0,0
NN,2018-11-22,193.0,0
NP,2018-11-22,180.75,0
NR,2018-11-22,207.0,0
NW,2018-11-22,143.5,0
OL,2018-11-22,243.0,0
OX,2018-11-22,233.0,0
PA,2018-11-22,213.0,0
PE,2018-11-22,175.0,1
PH,2018-11-22,213.0,0
PL,2018-11-22,187.0,0
PO,2018-11-22,222.0,0
PR,2018-11-22,238.0,0
RG,2018-11-22,235.5,0
RH,2018-11-22,238.5,0
RM,2018-11-22,258.0,0
S,2018-11-22,189.7142857142857,0
SA,2018-11-22,189.33333333333331,0
SE,2018-11-22,121.5,0
SG,2018-11-22,216.0,0
SK,2018-11-22,208.63157894736838,1
SL,2018-11-22,232.0,1
SM,2018-11-22,247.0,1
SN,2018-11-22,221.0,0
SO,2018-11-22,223.33333333333331,0
SP,2018-11-22,229.5,1
SR,2018-11-22,258.5,0
SS,2018-11-22,249.0,0
ST,2018-11-22,126.5,0
SW,2018-11-22,247.0,0
SY,2018-11-22,216.875,1
TA,2018-11-22,200.0,0
TD,2018-11-22,171.44444444444446,1
TF,2018-11-22,227.0,0
TN,2018-11-22,227.1,1
TQ,2018-11-22,209.0,0
TR,2018-11-22,187.0,1
TS,2018-11-22,245.2,0
TW,2018-11-22,245.5,1
UB,2018-11-22,243.5,0
W,2018-11-22,248.0,0
WA,2018-11-22,248.66666666666663,0
WC,2018-11-22,238.0,0
WD,2018-11-22,227.0,0
WF,2018-11-22,219.0,0
WN,2018-11-22,231.0,0
WR,2018-11-22,199.375,1
WS,2018-11-22,227.5,0
WV,2018-11-22,187.0,1
YO,2018-11-22,222.66666666666663,0
ZE,2018-11-22,,2
AB,2018-11-23,167.0,0
AL,2018-11-23,223.6,1
B,2018-11-23,230.33333333333331,0
BA,2018-11-23,234.5,1
BB,2018-11-23,218.0,0
BD,2018-11-23,268.0,0
BH,2018-11-23,230.0,0
BL,2018-11-23,224.375,1
BN,2018-11-23,220.25,0
BR,2018-11-23,241.0,1
BS,2018-11-23,250.0,0
BT,2018-11-23,219.5,0
CA,2018-11-23,264.0,0
CB,2018-11-23,213.0,0
CF,2018-11-23,224.5,0
CH,2018-11-23,232.0,0
CM,2018-11-23,223.16666666666663,1
CO,2018-11-23,229.0,0
CR,2018-11-23,235.8,1
CT,2018-11-23,218.0,0
CV,2018-11-23,224.25,0
CW,2018-11-23,232.25,1
DA,2018-11-23,232.0,0
DD,2018-11-23,226.0,0
DE,2018-11-23,214.5,0
DG,2018-11-23,231.5,0
DH,2018-11-23,228.0,1
DL,2018-11-23,213.08333333333331,1
DN,2018-11-23,230.0,0
DT,2018-11-23,226.2,1
DY,2018-11-23,227.0,1
E,2018-11-23,265.0,0
EC,2018-11-23,242.0,1
EH,2018-11-23,220.25,0
EN,2018-11-23,209.25,1
EX,2018-11-23,231.0,0
FK,2018-11-23,206.5,0
FY,2018-11-23,207.0,0
G,2018-11-23,188.6,0
GL,2018-11-23,194.78571428571428,1
GU,2018-11-23,222.3076923076923,1
GY,2018-11-23,,2
HA,2018-11-23,207.0,1
HD,2018-11-23,226.0,1
HG,2018-11-23,207.33333333333331,1
HP,2018-11-23,213.0,0
HR,2018-11-23,205.0,0
HS,2018-11-23,,2
HU,2018-11-23,225.5,0
HX,2018-11-23,238.33333333333331,1
IG,2018-11-23,247.0,1
IM,2018-11-23,,2
IP,2018-11-23,222.0,1
IV,2018-11-23,237.0,0
JE,2018-11-23,,2
KA,2018-11-23,201.5,1
KT,2018-11-23,229.33333333333331,1
KW,2018-11-23,237.0,1
KY,2018-11-23,221.375,1
L,2018-11-23,221.0,0
LA,2018-11-23,236.4,1
LD,2018-11-23,189.2,1
LE,2018-11-23,229.0,0
LL,2018-11-23,238.0,0
LN,2018-11-23,274.0,0
LS,2018-11-23,237.0,0
LU,2018-11-23,264.0,0
M,2018-11-23,226.5,0
ME,2018-11-23,219.0,0
MK,2018-11-23,191.14285714285717,1
ML,2018-11-23,207.6923076923077,1
N,2018-11-23,230.5,0
NE,2018-11-23,136.5,0
NG,2018-11-23,226.5,0
NN,2018-11-23,213.0,0
NP,2018-11-23,167.25,0
NR,2018-11-23,224.0,0
NW,2018-11-23,153.5,0
OL,2018-11-23,229.0,0
OX,2018-11-23,113.5,0
PA,2018-11-23,206.0,0
PE,2018-11-23,225.9090909090909,1
PH,2018-11-23,251.0,0
PL,2018-11-23,208.5,0
PO,2018-11-23,210.0,0
PR,2018-11-23,225.0,0
RG,2018-11-23,238.5,0
RH,2018-11-23,220.5,0
RM,2018-11-23,232.0,0
S,2018-11-23,219.14285714285717,0
SA,2018-11-23,189.66666666666663,0
SE,2018-11-23,245.5,0
SG,2018-11-23,210.5,0
SK,2018-11-23,225.05263157894737,1
SL,2018-11-23,231.0,1
SM,2018-11-23,247.0,1
SN,2018-11-23,229.0,0
SO,2018-11-23,223.66666666666663,0
SP,2018-11-23,229.625,1
SR,2018-11-23,264.5,0
SS,2018-11-23,244.0,0
ST,2018-11-23,239.5,0
SW,2018-11-23,247.0,0
SY,2018-11-23,211.5,1
TA,2018-11-23,209.0,0
TD,2018-11-23,209.0,1
TF,2018-11-23,216.0,0
TN,2018-11-23,221.0,1
TQ,2018-11-23,188.0,0
TR,2018-11-23,208.5,1
TS,2018-11-23,250.0,0
TW,2018-11-23,240.5,1
UB,2018-11-23,238.0,0
W,2018-11-23,239.0,0
WA,2018-11-23,233.0,0
WC,2018-11-23,235.0,0
WD,2018-11-23,220.0,0
WF,2018-11-23,229.0,0
WN,2018-11-23,217.0,0
WR,2018-11-23,224.125,1
WS,2018-11-23,222.0,0
WV,2018-11-23,227.8,1
YO,2018-11-23,167.33333333333334,0
ZE,2018-11-23,,2
AB,2018-11-24,248.66666666666663,0
AL,2018-11-24,189.2,1
B,2018-11-24,217.66666666666663,0
BA,2018-11-24,227.25,1
