region_id,timestamp,val_Humidity.max,extra_rings_Humidity.max
BL,2018-12-11,93.36666666666667,2
BN,2018-12-11,92.65,1
BR,2018-12-11,95.3,1
BS,2018-12-11,97.625,1
BT,2018-12-11,95.6,0
CA,2018-12-11,93.96666666666664,0
CB,2018-12-11,98.2,0
CF,2018-12-11,91.6,1
CH,2018-12-11,90.65714285714284,1
CM,2018-12-11,98.13333333333333,1
CO,2018-12-11,98.1,0
CR,2018-12-11,95.3,1
CT,2018-12-11,95.75,1
CV,2018-12-11,95.0,1
CW,2018-12-11,94.8,1
DA,2018-12-11,95.75,1
DD,2018-12-11,94.5,0
DE,2018-12-11,98.3,0
DG,2018-12-11,100.0,0
DH,2018-12-11,94.78571428571428,2
DL,2018-12-11,94.36666666666666,1
DN,2018-12-11,97.41428571428571,1
DT,2018-12-11,90.95,0
DY,2018-12-11,95.15,1
E,2018-12-11,98.1,2
EC,2018-12-11,97.92,3
EH,2018-12-11,94.9,0
EN,2018-12-11,98.1,1
EX,2018-12-11,98.06666666666666,0
FK,2018-12-11,98.4,0
FY,2018-12-11,89.8,1
G,2018-12-11,99.15,0
GL,2018-12-11,96.5,0
GU,2018-12-11,95.75714285714285,1
GY,2018-12-11,,2
HA,2018-12-11,100.0,1
HD,2018-12-11,96.23333333333332,1
HG,2018-12-11,95.76,1
HP,2018-12-11,97.9,0
HR,2018-12-11,95.65714285714287,1
HS,2018-12-11,,2
HU,2018-12-11,95.875,1
HX,2018-12-11,95.3,1
IG,2018-12-11,97.65,2
IM,2018-12-11,,2
IP,2018-12-11,91.96666666666664,1
IV,2018-12-11,85.98333333333332,0
JE,2018-12-11,,2
KA,2018-12-11,96.81666666666666,1
KT,2018-12-11,100.0,1
KW,2018-12-11,89.75,0
KY,2018-12-11,100.0,0
L,2018-12-11,91.04444444444445,2
LA,2018-12-11,89.8,0
LD,2018-12-11,96.93333333333334,0
LE,2018-12-11,98.13333333333333,1
LL,2018-12-11,88.075,0
LN,2018-12-11,100.0,0
LS,2018-12-11,95.76,1
LU,2018-12-11,98.0,1
M,2018-12-11,95.0,1
ME,2018-12-11,96.2,0
MK,2018-12-11,95.2,1
ML,2018-12-11,98.275,1
N,2018-12-11,98.1,2
NE,2018-12-11,94.8,1
NG,2018-12-11,100.0,0
NN,2018-12-11,96.1,0
NP,2018-12-11,96.825,1
NR,2018-12-11,79.6,0
NW,2018-12-11,98.86,2
OL,2018-12-11,95.0,1
OX,2018-12-11,93.03333333333332,0
PA,2018-12-11,91.3,0
PE,2018-12-11,95.33333333333331,1
PH,2018-12-11,95.23333333333332,0
PL,2018-12-11,89.3,0
PO,2018-12-11,91.76666666666664,0
PR,2018-12-11,89.8,1
RG,2018-12-11,96.7,0
RH,2018-12-11,95.3,1
RM,2018-12-11,96.2,1
S,2018-12-11,98.4,0
SA,2018-12-11,88.4,0
SE,2018-12-11,97.16666666666669,2
SG,2018-12-11,98.1,0
SK,2018-12-11,95.0,0
SL,2018-12-11,98.3,0
SM,2018-12-11,97.65,2
SN,2018-12-11,100.0,0
SO,2018-12-11,100.0,0
SP,2018-12-11,97.2,0
SR,2018-12-11,95.15833333333336,2
SS,2018-12-11,96.2,1
ST,2018-12-11,96.7,0
SW,2018-12-11,100.0,1
SY,2018-12-11,94.1,0
TA,2018-12-11,97.0,0
TD,2018-12-11,97.3,0
TF,2018-12-11,95.46,1
TN,2018-12-11,95.3,0
TQ,2018-12-11,79.0,0
TR,2018-12-11,97.4,0
TS,2018-12-11,95.875,1
TW,2018-12-11,100.0,0
UB,2018-12-11,100.0,0
W,2018-12-11,100.0,1
WA,2018-12-11,95.0,1
WC,2018-12-11,100.0,2
WD,2018-12-11,98.73333333333336,1
WF,2018-12-11,96.2,1
WN,2018-12-11,92.4,2
WR,2018-12-11,94.7,1
WS,2018-12-11,97.76666666666668,1
WV,2018-12-11,98.3,0
YO,2018-12-11,95.875,0
ZE,2018-12-11,89.6,0
AB,2018-12-12,91.06,0
AL,2018-12-12,90.0,1
B,2018-12-12,69.0,1
BA,2018-12-12,100.0,0
BB,2018-12-12,90.8,1
BD,2018-12-12,96.7,0
BH,2018-12-12,78.94999999999997,0
BL,2018-12-12,93.86666666666667,2
BN,2018-12-12,79.6,0
BR,2018-12-12,68.3,1
BS,2018-12-12,91.05,1
BT,2018-12-12,96.1,0
CA,2018-12-12,88.5,0
CB,2018-12-12,80.8,0
CF,2018-12-12,91.125,1
CH,2018-12-12,87.06666666666666,1
CM,2018-12-12,85.4,1
CO,2018-12-12,80.8,1
CR,2018-12-12,68.3,1
CT,2018-12-12,70.55,1
CV,2018-12-12,83.75,1
CW,2018-12-12,95.12,1
DA,2018-12-12,70.55,1
DD,2018-12-12,93.6,0
DE,2018-12-12,69.0,0
DG,2018-12-12,91.1,0
DH,2018-12-12,81.0,1
DL,2018-12-12,89.52857142857144,1
DN,2018-12-12,94.5625,1
DT,2018-12-12,84.35,0
DY,2018-12-12,92.725,1
E,2018-12-12,90.0,2
EC,2018-12-12,86.22,3
EH,2018-12-12,82.25,0
EN,2018-12-12,90.0,1
EX,2018-12-12,99.03333333333336,0
FK,2018-12-12,79.5,0
FY,2018-12-12,84.9,1
G,2018-12-12,88.15,0
GL,2018-12-12,93.4,0
GU,2018-12-12,89.3625,1
GY,2018-12-12,,2
HA,2018-12-12,100.0,1
HD,2018-12-12,98.35,1
HG,2018-12-12,100.0,0
HP,2018-12-12,91.625,1
HR,2018-12-12,91.2,1
HS,2018-12-12,,2
HU,2018-12-12,89.94999999999997,1
HX,2018-12-12,96.7,1
IG,2018-12-12,81.2,2
IM,2018-12-12,,2
IP,2018-12-12,69.75,1
IV,2018-12-12,76.56,0
JE,2018-12-12,,2
KA,2018-12-12,83.2,0
KT,2018-12-12,100.0,1
KW,2018-12-12,87.1,0
KY,2018-12-12,90.6,0
L,2018-12-12,88.41250000000002,2
LA,2018-12-12,84.9,0
LD,2018-12-12,89.8,0
LE,2018-12-12,83.3,1
LL,2018-12-12,82.26666666666667,0
LN,2018-12-12,100.0,0
LS,2018-12-12,93.78571428571428,1
LU,2018-12-12,90.0,1
M,2018-12-12,100.0,1
ME,2018-12-12,72.8,0
MK,2018-12-12,90.275,1
ML,2018-12-12,87.47272727272728,1
N,2018-12-12,90.0,2
NE,2018-12-12,89.55,1
NG,2018-12-12,100.0,0
NN,2018-12-12,95.2,0
NP,2018-12-12,90.7,1
NR,2018-12-12,58.7,0
NW,2018-12-12,96.35,2
OL,2018-12-12,100.0,1
OX,2018-12-12,87.95,0
PA,2018-12-12,91.83333333333331,0
PE,2018-12-12,87.45,1
PH,2018-12-12,88.45,0
PL,2018-12-12,97.2,0
PO,2018-12-12,84.93333333333334,0
PR,2018-12-12,84.9,1
RG,2018-12-12,95.2,0
RH,2018-12-12,73.94999999999997,1
RM,2018-12-12,72.8,1
S,2018-12-12,96.7,0
SA,2018-12-12,91.92,0
SE,2018-12-12,80.36666666666667,2
SG,2018-12-12,90.0,0
SK,2018-12-12,100.0,0
SL,2018-12-12,95.4,0
SM,2018-12-12,84.15,2
SN,2018-12-12,82.2,0
SO,2018-12-12,89.9,0
SP,2018-12-12,90.075,0
SR,2018-12-12,81.0,1
SS,2018-12-12,72.8,1
ST,2018-12-12,100.0,0
SW,2018-12-12,100.0,1
SY,2018-12-12,91.86666666666667,0
TA,2018-12-12,88.6,0
TD,2018-12-12,92.7,0
TF,2018-12-12,94.18,1
TN,2018-12-12,68.3,0
TQ,2018-12-12,89.0,0
TR,2018-12-12,98.5,0
TS,2018-12-12,81.0,0
TW,2018-12-12,100.0,0
UB,2018-12-12,100.0,0
W,2018-12-12,100.0,1
WA,2018-12-12,100.0,1
WC,2018-12-12,100.0,2
WD,2018-12-12,97.7,1
WF,2018-12-12,100.0,0
WN,2018-12-12,92.45,2
WR,2018-12-12,92.25,1
WS,2018-12-12,83.325,1
WV,2018-12-12,95.3,0
YO,2018-12-12,89.94999999999997,0
ZE,2018-12-12,83.9,0
AB,2018-12-13,81.82499999999997,0
AL,2018-12-13,90.5,1
B,2018-12-13,83.3,1
BA,2018-12-13,78.0,0
BB,2018-12-13,79.5,1
BD,2018-12-13,91.3,0
BH,2018-12-13,75.0,0
BL,2018-12-13,79.93333333333334,2
BN,2018-12-13,70.8,0
BR,2018-12-13,70.0,1
BS,2018-12-13,81.94000000000003,1
BT,2018-12-13,76.55,0
CA,2018-12-13,73.98333333333333,0
CB,2018-12-13,86.89999999999998,1
CF,2018-12-13,77.69999999999997,1
CH,2018-12-13,80.02,1
CM,2018-12-13,85.75,1
CO,2018-12-13,81.0,0
CR,2018-12-13,75.85,1
CT,2018-12-13,74.2,1
CV,2018-12-13,81.8,1
CW,2018-12-13,84.125,1
DA,2018-12-13,74.2,1
DD,2018-12-13,78.7,0
DE,2018-12-13,83.3,0
DG,2018-12-13,86.60000000000002,0
DH,2018-12-13,73.3,1
DL,2018-12-13,77.59285714285714,1
DN,2018-12-13,84.45,1
DT,2018-12-13,75.5,0
DY,2018-12-13,89.85,1
E,2018-12-13,90.5,2
EC,2018-12-13,84.3,3
EH,2018-12-13,63.6,0
EN,2018-12-13,90.5,1
EX,2018-12-13,69.66666666666667,0
FK,2018-12-13,77.2,0
FY,2018-12-13,67.7,1
G,2018-12-13,79.69999999999997,0
GL,2018-12-13,83.5,0
GU,2018-12-13,83.3888888888889,1
GY,2018-12-13,,2
HA,2018-12-13,92.6,1
HD,2018-12-13,84.5,1
HG,2018-12-13,74.5,0
HP,2018-12-13,83.425,1
HR,2018-12-13,85.44,1
HS,2018-12-13,,2
HU,2018-12-13,83.9,1
HX,2018-12-13,91.3,1
IG,2018-12-13,83.3,2
IM,2018-12-13,,2
IP,2018-12-13,89.2,0
IV,2018-12-13,61.26000000000001,0
JE,2018-12-13,,2
KA,2018-12-13,75.7,0
KT,2018-12-13,87.15,1
KW,2018-12-13,74.35,0
KY,2018-12-13,68.5,0
L,2018-12-13,78.37142857142858,2
LA,2018-12-13,67.7,0
LD,2018-12-13,82.0,0
LE,2018-12-13,85.85000000000002,1
LL,2018-12-13,73.46666666666665,0
LN,2018-12-13,82.1,0
LS,2018-12-13,83.08571428571429,1
LU,2018-12-13,90.5,1
M,2018-12-13,80.8,1
ME,2018-12-13,78.4,0
MK,2018-12-13,82.8,1
ML,2018-12-13,75.88181818181819,1
N,2018-12-13,90.5,2
NE,2018-12-13,72.41250000000002,1
NG,2018-12-13,92.0,0
NN,2018-12-13,84.8,0
NP,2018-12-13,82.5,1
NR,2018-12-13,62.7,0
NW,2018-12-13,90.8,2
OL,2018-12-13,80.8,1
OX,2018-12-13,77.95,0
PA,2018-12-13,63.3,0
PE,2018-12-13,83.55,1
PH,2018-12-13,66.25,0
PL,2018-12-13,78.1,0
PO,2018-12-13,81.23333333333333,0
PR,2018-12-13,67.7,1
RG,2018-12-13,90.3,0
RH,2018-12-13,81.7,0
RM,2018-12-13,78.4,1
S,2018-12-13,85.7,0
SA,2018-12-13,76.26666666666667,0
SE,2018-12-13,80.67500000000003,2
SG,2018-12-13,90.5,0
SK,2018-12-13,80.8,0
SL,2018-12-13,87.5,0
SM,2018-12-13,81.43333333333334,2
SN,2018-12-13,82.6,0
SO,2018-12-13,83.9,0
SP,2018-12-13,83.39999999999998,0
SR,2018-12-13,73.3,1
SS,2018-12-13,78.4,1
ST,2018-12-13,76.0,0
SW,2018-12-13,92.6,1
SY,2018-12-13,89.85,0
TA,2018-12-13,82.80000000000003,0
TD,2018-12-13,67.7,0
TF,2018-12-13,85.23333333333333,1
TN,2018-12-13,70.0,0
TQ,2018-12-13,69.95,0
TR,2018-12-13,92.7,0
TS,2018-12-13,73.3,0
TW,2018-12-13,92.6,0
UB,2018-12-13,92.6,0
W,2018-12-13,92.6,1
WA,2018-12-13,80.8,1
WC,2018-12-13,92.6,2
WD,2018-12-13,90.05,1
WF,2018-12-13,80.2,0
WN,2018-12-13,74.25,2
WR,2018-12-13,87.73333333333332,1
WS,2018-12-13,80.86666666666666,1
WV,2018-12-13,85.23333333333333,1
YO,2018-12-13,83.9,0
ZE,2018-12-13,83.4,0
AB,2018-12-14,84.24,0
AL,2018-12-14,91.25,1
B,2018-12-14,92.85,1
BA,2018-12-14,86.2,0
BB,2018-12-14,86.94999999999997,1
BD,2018-12-14,96.6,0
BH,2018-12-14,79.1,0
BL,2018-12-14,86.93333333333332,2
BN,2018-12-14,93.15,0
BR,2018-12-14,68.0,1
BS,2018-12-14,89.425,1
BT,2018-12-14,84.675,0
CA,2018-12-14,83.54,0
CB,2018-12-14,88.8,0
CF,2018-12-14,81.82000000000002,1
CH,2018-12-14,81.06,1
CM,2018-12-14,84.43333333333331,1
CO,2018-12-14,79.9,0
CR,2018-12-14,68.0,1
CT,2018-12-14,78.1,1
CV,2018-12-14,90.88333333333333,1
CW,2018-12-14,88.475,1
DA,2018-12-14,78.1,1
DD,2018-12-14,83.3875,1
DE,2018-12-14,92.85,0
DG,2018-12-14,90.96666666666664,0
DH,2018-12-14,85.5,1
DL,2018-12-14,87.23076923076924,1
DN,2018-12-14,93.37142857142857,1
DT,2018-12-14,79.6,0
DY,2018-12-14,94.45,1
E,2018-12-14,84.6,2
EC,2018-12-14,84.5,3
EH,2018-12-14,69.3,0
EN,2018-12-14,84.6,1
EX,2018-12-14,84.85,0
FK,2018-12-14,72.4,0
FY,2018-12-14,77.3,1
G,2018-12-14,83.30000000000003,0
GL,2018-12-14,89.3,0
GU,2018-12-14,86.23333333333332,1
GY,2018-12-14,,2
HA,2018-12-14,92.2,1
HD,2018-12-14,92.23333333333336,1
HG,2018-12-14,89.1,0
HP,2018-12-14,97.9,0
HR,2018-12-14,89.97999999999998,1
HS,2018-12-14,,2
HU,2018-12-14,91.95,1
HX,2018-12-14,96.6,1
IG,2018-12-14,85.375,2
IM,2018-12-14,,2
IP,2018-12-14,94.5,0
IV,2018-12-14,65.16666666666667,0
JE,2018-12-14,,2
KA,2018-12-14,72.1,0
KT,2018-12-14,89.5,1
KW,2018-12-14,83.44999999999997,0
KY,2018-12-14,77.52000000000002,1
L,2018-12-14,81.35714285714286,2
LA,2018-12-14,77.3,0
LD,2018-12-14,85.85,0
LE,2018-12-14,92.525,1
LL,2018-12-14,72.13333333333333,0
LN,2018-12-14,92.6,0
LS,2018-12-14,92.25,1
LU,2018-12-14,91.25,1
M,2018-12-14,86.9,1
ME,2018-12-14,88.2,0
MK,2018-12-14,90.56,1
ML,2018-12-14,84.94,1
N,2018-12-14,84.6,2
NE,2018-12-14,87.6857142857143,1
NG,2018-12-14,100.0,0
NN,2018-12-14,84.4,0
NP,2018-12-14,87.0,1
NR,2018-12-14,79.5,0
NW,2018-12-14,91.54,2
OL,2018-12-14,86.9,1
OX,2018-12-14,92.95,0
PA,2018-12-14,72.45,0
PE,2018-12-14,89.20000000000002,1
PH,2018-12-14,81.96666666666667,0
PL,2018-12-14,71.6,0
PO,2018-12-14,74.60000000000002,0
PR,2018-12-14,77.3,1
RG,2018-12-14,93.9,0
RH,2018-12-14,84.76666666666667,1
RM,2018-12-14,88.2,1
S,2018-12-14,93.2,0
SA,2018-12-14,79.13333333333334,0
SE,2018-12-14,81.89999999999998,2
SG,2018-12-14,84.6,0
SK,2018-12-14,86.9,0
SL,2018-12-14,93.5,0
SM,2018-12-14,78.75,2
SN,2018-12-14,88.03333333333335,1
SO,2018-12-14,89.1,0
SP,2018-12-14,84.25,0
SR,2018-12-14,85.5,1
SS,2018-12-14,88.2,1
ST,2018-12-14,78.1,0
SW,2018-12-14,89.5,1
SY,2018-12-14,94.45,0
TA,2018-12-14,91.1,0
TD,2018-12-14,98.05,0
TF,2018-12-14,89.0,1
TN,2018-12-14,68.0,0
TQ,2018-12-14,74.55000000000003,0
TR,2018-12-14,95.9,0
TS,2018-12-14,85.5,0
TW,2018-12-14,89.5,0
UB,2018-12-14,92.2,0
W,2018-12-14,90.85,1
WA,2018-12-14,86.9,1
WC,2018-12-14,90.85,2
WD,2018-12-14,94.53333333333336,1
WF,2018-12-14,92.93333333333334,1
WN,2018-12-14,82.1,2
WR,2018-12-14,92.73333333333332,1
WS,2018-12-14,87.93333333333332,1
WV,2018-12-14,89.0,1
YO,2018-12-14,91.95,0
ZE,2018-12-14,88.8,0
AB,2018-12-15,72.75999999999998,0
AL,2018-12-15,79.0,1
B,2018-12-15,77.44999999999997,1
BA,2018-12-15,100.0,0
BB,2018-12-15,84.25,1
BD,2018-12-15,95.9,0
BH,2018-12-15,98.5,0
BL,2018-12-15,84.93333333333331,2
BN,2018-12-15,76.9,0
BR,2018-12-15,73.5,1
BS,2018-12-15,96.85,1
BT,2018-12-15,94.34285714285713,0
CA,2018-12-15,79.94,0
CB,2018-12-15,58.1,1
CF,2018-12-15,89.65714285714287,1
CH,2018-12-15,85.7,1
CM,2018-12-15,64.6,2
CO,2018-12-15,58.1,1
CR,2018-12-15,73.5,1
CT,2018-12-15,72.3,1
CV,2018-12-15,79.45714285714288,1
CW,2018-12-15,91.8,1
DA,2018-12-15,72.3,1
DD,2018-12-15,65.8,0
DE,2018-12-15,77.44999999999997,0
DG,2018-12-15,71.1,0
DH,2018-12-15,75.7,1
DL,2018-12-15,84.75384615384615,1
DN,2018-12-15,93.4125,1
DT,2018-12-15,97.75,0
DY,2018-12-15,90.63333333333333,1
E,2018-12-15,86.5,3
EC,2018-12-15,86.15,3
EH,2018-12-15,68.0,0
EN,2018-12-15,91.46666666666664,2
EX,2018-12-15,93.1,0
FK,2018-12-15,72.8,0
FY,2018-12-15,72.6,1
G,2018-12-15,92.0,0
GL,2018-12-15,100.0,0
GU,2018-12-15,93.725,1
GY,2018-12-15,,2
HA,2018-12-15,100.0,1
HD,2018-12-15,91.325,1
HG,2018-12-15,90.1,0
HP,2018-12-15,79.0,0
HR,2018-12-15,94.22,1
HS,2018-12-15,,2
HU,2018-12-15,91.95,1
HX,2018-12-15,95.9,1
IG,2018-12-15,71.1,2
IM,2018-12-15,,2
IP,2018-12-15,58.1,0
IV,2018-12-15,66.88,0
JE,2018-12-15,,2
KA,2018-12-15,75.2,0
KT,2018-12-15,100.0,1
KW,2018-12-15,69.35,0
KY,2018-12-15,75.6,0
L,2018-12-15,83.91428571428574,2
LA,2018-12-15,72.6,0
LD,2018-12-15,91.15,0
LE,2018-12-15,83.89999999999998,1
LL,2018-12-15,79.89999999999998,0
LN,2018-12-15,96.4,0
LS,2018-12-15,91.44285714285714,1
LU,2018-12-15,79.0,1
M,2018-12-15,86.3,1
ME,2018-12-15,71.1,0
MK,2018-12-15,76.06,1
ML,2018-12-15,59.7,0
N,2018-12-15,93.6,3
NE,2018-12-15,79.94,1
NG,2018-12-15,100.0,0
NN,2018-12-15,80.7,0
NP,2018-12-15,94.1,1
NR,2018-12-15,80.2,0
NW,2018-12-15,93.6,2
OL,2018-12-15,86.3,1
OX,2018-12-15,73.53333333333333,0
PA,2018-12-15,83.5,0
PE,2018-12-15,83.08000000000001,1
PH,2018-12-15,71.65,0
PL,2018-12-15,98.6,0
PO,2018-12-15,95.0,0
PR,2018-12-15,72.6,1
RG,2018-12-15,94.0,0
RH,2018-12-15,75.2,1
RM,2018-12-15,71.1,1
S,2018-12-15,96.8,0
SA,2018-12-15,89.06,0
SE,2018-12-15,81.53333333333333,2
SG,2018-12-15,79.44444444444444,2
SK,2018-12-15,86.3,0
SL,2018-12-15,95.4,0
SM,2018-12-15,86.75,2
SN,2018-12-15,87.71249999999998,1
SO,2018-12-15,98.5,0
SP,2018-12-15,93.55,0
SR,2018-12-15,75.7,1
SS,2018-12-15,71.1,1
ST,2018-12-15,92.1,0
SW,2018-12-15,100.0,1
SY,2018-12-15,94.4,0
TA,2018-12-15,93.7,0
TD,2018-12-15,74.4,1
TF,2018-12-15,91.0,1
TN,2018-12-15,73.5,0
TQ,2018-12-15,94.5,0
TR,2018-12-15,98.9,0
TS,2018-12-15,75.7,0
TW,2018-12-15,100.0,0
UB,2018-12-15,100.0,0
W,2018-12-15,100.0,1
WA,2018-12-15,86.3,1
WC,2018-12-15,100.0,2
WD,2018-12-15,91.46666666666664,1
WF,2018-12-15,86.3,0
WN,2018-12-15,79.44999999999997,2
WR,2018-12-15,96.26666666666668,1
WS,2018-12-15,82.52499999999998,1
WV,2018-12-15,83.1,0
YO,2018-12-15,91.95,0
ZE,2018-12-15,95.0,0
AB,2018-12-16,85.6,0
AL,2018-12-16,98.2,1
B,2018-12-16,95.55,1
BA,2018-12-16,78.61666666666666,1
BB,2018-12-16,87.85,1
BD,2018-12-16,86.8,0
BH,2018-12-16,90.5,0
BL,2018-12-16,91.9,2
BN,2018-12-16,93.5,0
BR,2018-12-16,92.7,2
BS,2018-12-16,67.5,1
BT,2018-12-16,88.84285714285716,0
CA,2018-12-16,89.7,0
CB,2018-12-16,96.4,1
CF,2018-12-16,84.33333333333333,1
CH,2018-12-16,88.925,1
CM,2018-12-16,96.4,1
CO,2018-12-16,96.4,2
CR,2018-12-16,95.13333333333333,2
CT,2018-12-16,91.9,1
CV,2018-12-16,92.82857142857144,1
CW,2018-12-16,95.85,1
DA,2018-12-16,91.9,1
DD,2018-12-16,100.0,0
DE,2018-12-16,95.55,0
DG,2018-12-16,88.85,0
DH,2018-12-16,88.8,1
DL,2018-12-16,91.27857142857141,1
DN,2018-12-16,97.35,1
DT,2018-12-16,86.35,0
DY,2018-12-16,92.65,1
E,2018-12-16,96.4,2
EC,2018-12-16,97.075,3
EH,2018-12-16,81.6,0
EN,2018-12-16,96.4,1
EX,2018-12-16,93.36666666666667,0
FK,2018-12-16,82.5,0
FY,2018-12-16,88.9,1
G,2018-12-16,94.0,1
GL,2018-12-16,98.3,0
GU,2018-12-16,94.7875,1
GY,2018-12-16,,2
HA,2018-12-16,100.0,1
HD,2018-12-16,96.3,1
HG,2018-12-16,94.8,0
HP,2018-12-16,100.0,0
HR,2018-12-16,92.14,1
HS,2018-12-16,,2
HU,2018-12-16,95.1,1
HX,2018-12-16,86.8,1
IG,2018-12-16,94.15,2
IM,2018-12-16,,2
IP,2018-12-16,96.625,2
IV,2018-12-16,85.98333333333332,0
JE,2018-12-16,,2
KA,2018-12-16,94.2,0
KT,2018-12-16,100.0,1
KW,2018-12-16,84.0,0
KY,2018-12-16,93.1,0
L,2018-12-16,90.76666666666668,2
LA,2018-12-16,88.9,0
LD,2018-12-16,88.55,0
LE,2018-12-16,95.3,1
LL,2018-12-16,85.19999999999997,0
LN,2018-12-16,100.0,0
LS,2018-12-16,94.57142857142857,1
LU,2018-12-16,98.2,1
M,2018-12-16,100.0,1
ME,2018-12-16,91.9,0
MK,2018-12-16,92.8,1
ML,2018-12-16,89.56249999999999,1
N,2018-12-16,96.4,2
NE,2018-12-16,90.5625,1
NG,2018-12-16,100.0,0
NN,2018-12-16,90.1,0
NP,2018-12-16,91.8,1
NR,2018-12-16,96.625,2
NW,2018-12-16,98.94,2
OL,2018-12-16,100.0,1
OX,2018-12-16,90.09999999999998,0
PA,2018-12-16,97.7,0
PE,2018-12-16,96.625,1
PH,2018-12-16,84.9,0
PL,2018-12-16,84.4,0
PO,2018-12-16,90.0,0
PR,2018-12-16,88.9,1
RG,2018-12-16,96.5,0
RH,2018-12-16,93.5,1
RM,2018-12-16,91.9,1
S,2018-12-16,98.4,0
SA,2018-12-16,82.225,0
SE,2018-12-16,95.95,2
SG,2018-12-16,96.4,0
SK,2018-12-16,100.0,0
SL,2018-12-16,98.3,0
SM,2018-12-16,100.0,2
SN,2018-12-16,21.4,0
SO,2018-12-16,100.0,0
SP,2018-12-16,97.4,0
SR,2018-12-16,88.8,1
SS,2018-12-16,91.9,1
ST,2018-12-16,98.1,0
SW,2018-12-16,100.0,1
SY,2018-12-16,92.65,0
TA,2018-12-16,82.8,0
TD,2018-12-16,93.15,0
TF,2018-12-16,94.46666666666664,1
TN,2018-12-16,92.7,1
TQ,2018-12-16,84.80000000000003,0
TR,2018-12-16,90.8,0
TS,2018-12-16,88.8,0
TW,2018-12-16,100.0,0
UB,2018-12-16,100.0,0
W,2018-12-16,100.0,1
WA,2018-12-16,100.0,1
WC,2018-12-16,100.0,2
WD,2018-12-16,99.43333333333334,1
WF,2018-12-16,100.0,0
WN,2018-12-16,94.45,2
WR,2018-12-16,94.53333333333336,1
WS,2018-12-16,96.4,1
WV,2018-12-16,94.46666666666664,1
YO,2018-12-16,95.1,0
ZE,2018-12-16,92.4,0
AB,2018-12-17,96.525,0
AL,2018-12-17,91.3,1
B,2018-12-17,96.5,1
BA,2018-12-17,92.84,1
BB,2018-12-17,98.25,1
BD,2018-12-17,96.5,0
BH,2018-12-17,95.6,0
BL,2018-12-17,97.1,2
BN,2018-12-17,89.2,0
BR,2018-12-17,89.3,1
BS,2018-12-17,95.66666666666669,1
BT,2018-12-17,92.44285714285715,0
CA,2018-12-17,97.4,0
CB,2018-12-17,96.5,0
CF,2018-12-17,87.66666666666669,1
CH,2018-12-17,92.13333333333333,1
CM,2018-12-17,93.9,1
CO,2018-12-17,96.5,1
CR,2018-12-17,89.3,1
CT,2018-12-17,90.75,1
CV,2018-12-17,94.69999999999996,1
CW,2018-12-17,94.225,1
DA,2018-12-17,90.75,1
DD,2018-12-17,100.0,0
DE,2018-12-17,96.5,0
DG,2018-12-17,100.0,0
DH,2018-12-17,98.2,1
DL,2018-12-17,97.31428571428572,1
DN,2018-12-17,97.925,1
DT,2018-12-17,95.2,0
DY,2018-12-17,92.83333333333331,1
E,2018-12-17,91.3,2
EC,2018-12-17,93.54,3
EH,2018-12-17,96.2,0
EN,2018-12-17,91.3,1
EX,2018-12-17,94.7,0
FK,2018-12-17,91.2,0
FY,2018-12-17,100.0,1
G,2018-12-17,77.5,0
GL,2018-12-17,98.1,0
GU,2018-12-17,93.42857142857143,1
GY,2018-12-17,,2
HA,2018-12-17,98.2,1
HD,2018-12-17,97.025,1
HG,2018-12-17,96.7,0
HP,2018-12-17,95.92,1
HR,2018-12-17,91.68,1
HS,2018-12-17,,2
HU,2018-12-17,96.65,1
HX,2018-12-17,96.5,1
IG,2018-12-17,93.33333333333331,2
IM,2018-12-17,,2
IP,2018-12-17,94.15,1
IV,2018-12-17,88.31666666666668,0
JE,2018-12-17,,2
KA,2018-12-17,88.8,0
KT,2018-12-17,96.7,1
KW,2018-12-17,93.55,0
KY,2018-12-17,97.48,1
L,2018-12-17,93.45,2
LA,2018-12-17,100.0,0
LD,2018-12-17,88.19999999999997,0
LE,2018-12-17,94.575,1
LL,2018-12-17,92.225,0
LN,2018-12-17,100.0,0
LS,2018-12-17,96.88571428571429,1
LU,2018-12-17,91.3,1
M,2018-12-17,94.8,1
ME,2018-12-17,92.2,0
MK,2018-12-17,92.62,1
ML,2018-12-17,100.0,0
N,2018-12-17,91.3,2
NE,2018-12-17,98.05,1
NG,2018-12-17,100.0,0
NN,2018-12-17,85.3,0
NP,2018-12-17,91.5,1
NR,2018-12-17,91.8,0
NW,2018-12-17,96.1,2
OL,2018-12-17,94.8,1
OX,2018-12-17,95.5,0
PA,2018-12-17,98.83333333333331,0
PE,2018-12-17,94.15000000000002,1
PH,2018-12-17,100.0,0
PL,2018-12-17,85.2,0
PO,2018-12-17,87.5,0
PR,2018-12-17,100.0,1
RG,2018-12-17,94.9,0
RH,2018-12-17,89.25,1
RM,2018-12-17,92.2,1
S,2018-12-17,98.4,0
SA,2018-12-17,87.4,0
SE,2018-12-17,92.73333333333332,2
SG,2018-12-17,91.3,0
SK,2018-12-17,94.8,0
SL,2018-12-17,98.2,0
SM,2018-12-17,93.0,2
SN,2018-12-17,98.4,0
SO,2018-12-17,100.0,0
SP,2018-12-17,84.9,0
SR,2018-12-17,98.2,1
SS,2018-12-17,92.2,1
ST,2018-12-17,98.2,0
SW,2018-12-17,96.7,1
SY,2018-12-17,91.95,0
