region_id,timestamp,val_NO2_mean,extra_rings_NO2_mean
LE,2017-04-09,20.0,0
LL,2017-04-09,11.0,0
LN,2017-04-09,19.0,0
LS,2017-04-09,40.5,0
LU,2017-04-09,39.0,0
M,2017-04-09,25.0,0
ME,2017-04-09,15.0,0
MK,2017-04-09,22.142857142857146,1
ML,2017-04-09,24.5,1
N,2017-04-09,39.0,0
NE,2017-04-09,28.0,0
NG,2017-04-09,32.0,0
NN,2017-04-09,14.0,0
NP,2017-04-09,27.0,0
NR,2017-04-09,11.0,0
NW,2017-04-09,70.5,0
OL,2017-04-09,23.0,0
OX,2017-04-09,20.0,0
PA,2017-04-09,23.0,0
PE,2017-04-09,21.0,1
PH,2017-04-09,21.285714285714285,1
PL,2017-04-09,13.5,0
PO,2017-04-09,17.0,0
PR,2017-04-09,11.0,0
RG,2017-04-09,28.0,0
RH,2017-04-09,25.0,0
RM,2017-04-09,24.0,0
S,2017-04-09,21.66666666666667,0
SA,2017-04-09,13.333333333333336,0
SE,2017-04-09,28.5,0
SG,2017-04-09,28.0,0
SK,2017-04-09,25.058823529411764,1
SL,2017-04-09,36.0,1
SM,2017-04-09,40.0,1
SN,2017-04-09,25.857142857142854,1
SO,2017-04-09,28.0,0
SP,2017-04-09,26.375,1
SR,2017-04-09,17.5,0
SS,2017-04-09,22.0,0
ST,2017-04-09,30.5,0
SW,2017-04-09,40.0,0
SY,2017-04-09,14.285714285714285,1
TA,2017-04-09,82.0,0
TD,2017-04-09,15.857142857142858,1
TF,2017-04-09,30.5,1
TN,2017-04-09,23.0,1
TQ,2017-04-09,7.0,0
TR,2017-04-09,13.5,1
TS,2017-04-09,14.5,0
TW,2017-04-09,47.5,1
UB,2017-04-09,59.0,0
W,2017-04-09,32.0,0
WA,2017-04-09,24.66666666666667,0
WC,2017-04-09,36.0,0
WD,2017-04-09,53.0,1
WF,2017-04-09,22.642857142857146,1
WN,2017-04-09,12.0,0
WR,2017-04-09,23.375,1
WS,2017-04-09,18.0,0
WV,2017-04-09,24.25,1
YO,2017-04-09,12.333333333333336,0
ZE,2017-04-09,,2
AB,2017-04-10,26.33333333333333,0
AL,2017-04-10,31.25,1
B,2017-04-10,24.0,0
BA,2017-04-10,25.0,0
BB,2017-04-10,15.0,0
BD,2017-04-10,28.0,0
BH,2017-04-10,17.0,0
BL,2017-04-10,15.625,1
BN,2017-04-10,25.5,0
BR,2017-04-10,36.66666666666666,1
BS,2017-04-10,28.0,0
BT,2017-04-10,19.8,0
CA,2017-04-10,20.0,0
CB,2017-04-10,5.0,0
CF,2017-04-10,17.0,0
CH,2017-04-10,8.0,0
CM,2017-04-10,20.285714285714285,1
CO,2017-04-10,7.0,0
CR,2017-04-10,34.8,1
CT,2017-04-10,12.0,0
CV,2017-04-10,17.5,0
CW,2017-04-10,17.857142857142858,1
DA,2017-04-10,21.0,0
DD,2017-04-10,26.33333333333333,1
DE,2017-04-10,35.0,0
DG,2017-04-10,15.5,0
DH,2017-04-10,14.428571428571427,1
DL,2017-04-10,14.3,1
DN,2017-04-10,14.5,0
DT,2017-04-10,27.5,1
DY,2017-04-10,18.4,1
E,2017-04-10,55.0,0
EC,2017-04-10,37.0,1
EH,2017-04-10,7.666666666666668,0
EN,2017-04-10,39.0,1
EX,2017-04-10,15.5,0
FK,2017-04-10,6.0,0
FY,2017-04-10,5.0,0
G,2017-04-10,25.2,0
GL,2017-04-10,23.66666666666667,1
GU,2017-04-10,23.5,1
GY,2017-04-10,,2
HA,2017-04-10,36.0,1
HD,2017-04-10,15.75,1
HG,2017-04-10,16.0,1
HP,2017-04-10,3.0,0
HR,2017-04-10,5.0,0
HS,2017-04-10,,2
HU,2017-04-10,17.5,0
HX,2017-04-10,23.0,1
IG,2017-04-10,41.5,1
IM,2017-04-10,,2
IP,2017-04-10,6.666666666666668,1
IV,2017-04-10,19.0,0
JE,2017-04-10,,2
KA,2017-04-10,21.625,1
KT,2017-04-10,28.33333333333333,1
KW,2017-04-10,19.0,1
KY,2017-04-10,7.0,1
L,2017-04-10,14.0,0
LA,2017-04-10,15.2,1
LD,2017-04-10,19.0,1
LE,2017-04-10,25.66666666666667,0
LL,2017-04-10,10.0,0
LN,2017-04-10,31.0,0
LS,2017-04-10,21.5,0
LU,2017-04-10,54.0,0
M,2017-04-10,17.75,0
ME,2017-04-10,14.0,0
MK,2017-04-10,25.714285714285715,1
ML,2017-04-10,16.0,1
N,2017-04-10,21.5,0
NE,2017-04-10,23.0,0
NG,2017-04-10,27.5,0
NN,2017-04-10,10.0,0
NP,2017-04-10,36.0,0
NR,2017-04-10,8.0,0
NW,2017-04-10,53.5,0
OL,2017-04-10,26.0,0
OX,2017-04-10,22.5,0
PA,2017-04-10,16.0,0
PE,2017-04-10,23.09090909090909,1
PH,2017-04-10,18.0,1
PL,2017-04-10,15.5,0
PO,2017-04-10,18.0,0
PR,2017-04-10,8.0,0
RG,2017-04-10,28.0,0
RH,2017-04-10,22.5,0
RM,2017-04-10,22.0,0
S,2017-04-10,12.0,0
SA,2017-04-10,7.333333333333332,0
SE,2017-04-10,44.5,0
SG,2017-04-10,34.0,0
SK,2017-04-10,18.41176470588235,1
SL,2017-04-10,22.2,1
SM,2017-04-10,40.0,1
SN,2017-04-10,26.0,1
SO,2017-04-10,20.33333333333333,0
SP,2017-04-10,22.0,1
SR,2017-04-10,15.5,0
SS,2017-04-10,20.0,0
ST,2017-04-10,33.5,0
SW,2017-04-10,40.0,0
SY,2017-04-10,7.571428571428571,1
TA,2017-04-10,75.0,0
TD,2017-04-10,13.857142857142858,1
TF,2017-04-10,33.5,1
TN,2017-04-10,20.8,1
TQ,2017-04-10,3.0,0
TR,2017-04-10,15.5,1
TS,2017-04-10,11.75,0
TW,2017-04-10,28.25,1
UB,2017-04-10,26.0,0
W,2017-04-10,21.0,0
WA,2017-04-10,14.0,0
WC,2017-04-10,35.0,0
WD,2017-04-10,32.4,1
WF,2017-04-10,14.071428571428573,1
WN,2017-04-10,5.0,0
WR,2017-04-10,18.375,1
WS,2017-04-10,10.0,0
WV,2017-04-10,21.75,1
YO,2017-04-10,8.333333333333334,0
ZE,2017-04-10,,2
AB,2017-04-11,33.0,0
AL,2017-04-11,32.75,1
B,2017-04-11,32.666666666666664,0
BA,2017-04-11,44.0,0
BB,2017-04-11,11.0,0
BD,2017-04-11,24.0,0
BH,2017-04-11,16.0,0
BL,2017-04-11,17.625,1
BN,2017-04-11,21.0,0
BR,2017-04-11,31.66666666666667,1
BS,2017-04-11,29.5,0
BT,2017-04-11,17.8,0
CA,2017-04-11,16.0,0
CB,2017-04-11,8.0,0
CF,2017-04-11,22.0,0
CH,2017-04-11,12.0,0
CM,2017-04-11,28.285714285714285,1
CO,2017-04-11,12.0,0
CR,2017-04-11,31.2,1
CT,2017-04-11,19.0,0
CV,2017-04-11,22.25,0
CW,2017-04-11,24.42857142857143,1
DA,2017-04-11,26.0,0
DD,2017-04-11,33.0,1
DE,2017-04-11,41.0,0
DG,2017-04-11,14.5,0
DH,2017-04-11,10.571428571428571,1
DL,2017-04-11,12.3,1
DN,2017-04-11,18.0,0
DT,2017-04-11,30.33333333333333,1
DY,2017-04-11,25.6,1
E,2017-04-11,55.0,0
EC,2017-04-11,34.333333333333336,1
EH,2017-04-11,5.333333333333333,0
EN,2017-04-11,44.42857142857143,1
EX,2017-04-11,18.0,0
FK,2017-04-11,6.0,0
FY,2017-04-11,7.0,0
G,2017-04-11,19.4,0
GL,2017-04-11,25.75,1
GU,2017-04-11,22.91666666666667,1
GY,2017-04-11,,2
HA,2017-04-11,44.2,1
HD,2017-04-11,19.125,1
HG,2017-04-11,17.5,1
HP,2017-04-11,3.0,0
HR,2017-04-11,6.0,0
HS,2017-04-11,,2
HU,2017-04-11,21.5,0
HX,2017-04-11,20.33333333333333,1
IG,2017-04-11,40.5,1
IM,2017-04-11,,2
IP,2017-04-11,10.333333333333334,1
IV,2017-04-11,15.0,0
JE,2017-04-11,,2
KA,2017-04-11,17.375,1
KT,2017-04-11,29.0,1
KW,2017-04-11,15.0,1
KY,2017-04-11,5.6,1
L,2017-04-11,11.0,0
LA,2017-04-11,13.8,1
LD,2017-04-11,22.0,1
LE,2017-04-11,25.66666666666667,0
LL,2017-04-11,6.0,0
LN,2017-04-11,23.0,0
LS,2017-04-11,25.5,0
LU,2017-04-11,50.0,0
M,2017-04-11,21.5,0
ME,2017-04-11,26.0,0
MK,2017-04-11,26.857142857142854,1
ML,2017-04-11,12.833333333333336,1
N,2017-04-11,25.0,0
NE,2017-04-11,20.0,0
NG,2017-04-11,28.5,0
NN,2017-04-11,13.0,0
NP,2017-04-11,37.0,0
NR,2017-04-11,11.0,0
NW,2017-04-11,64.0,0
OL,2017-04-11,26.0,0
OX,2017-04-11,22.0,0
PA,2017-04-11,13.0,0
PE,2017-04-11,24.272727272727273,1
PH,2017-04-11,19.857142857142858,1
PL,2017-04-11,24.5,0
PO,2017-04-11,17.0,0
PR,2017-04-11,11.0,0
RG,2017-04-11,27.5,0
RH,2017-04-11,22.0,0
RM,2017-04-11,38.0,0
S,2017-04-11,17.166666666666668,0
SA,2017-04-11,12.333333333333336,0
SE,2017-04-11,34.5,0
SG,2017-04-11,39.0,0
SK,2017-04-11,23.705882352941174,1
SL,2017-04-11,25.6,1
SM,2017-04-11,43.0,1
SN,2017-04-11,28.857142857142854,1
SO,2017-04-11,25.0,0
SP,2017-04-11,25.75,1
SR,2017-04-11,10.5,0
SS,2017-04-11,31.0,0
ST,2017-04-11,42.5,0
SW,2017-04-11,43.0,0
SY,2017-04-11,10.428571428571429,1
TA,2017-04-11,70.0,0
TD,2017-04-11,11.571428571428573,1
TF,2017-04-11,42.5,1
TN,2017-04-11,22.5,1
TQ,2017-04-11,2.0,0
TR,2017-04-11,24.5,1
TS,2017-04-11,8.25,0
TW,2017-04-11,34.0,1
UB,2017-04-11,35.0,0
W,2017-04-11,23.0,0
WA,2017-04-11,20.666666666666668,0
WC,2017-04-11,32.0,0
WD,2017-04-11,40.2,1
WF,2017-04-11,17.428571428571427,1
WN,2017-04-11,7.0,0
WR,2017-04-11,24.125,1
WS,2017-04-11,15.0,0
WV,2017-04-11,28.75,1
YO,2017-04-11,10.0,0
ZE,2017-04-11,,2
AB,2017-04-12,26.0,0
AL,2017-04-12,26.75,1
B,2017-04-12,27.66666666666667,0
BA,2017-04-12,48.0,0
BB,2017-04-12,12.0,0
BD,2017-04-12,21.0,0
BH,2017-04-12,11.0,0
BL,2017-04-12,15.375,1
BN,2017-04-12,17.5,0
BR,2017-04-12,24.0,1
BS,2017-04-12,18.5,0
BT,2017-04-12,19.4,0
CA,2017-04-12,17.0,0
CB,2017-04-12,6.0,0
CF,2017-04-12,16.0,0
CH,2017-04-12,11.5,0
CM,2017-04-12,22.57142857142857,1
CO,2017-04-12,11.0,0
CR,2017-04-12,25.8,1
CT,2017-04-12,14.0,0
CV,2017-04-12,18.25,0
CW,2017-04-12,19.375,1
DA,2017-04-12,20.0,0
DD,2017-04-12,26.0,1
DE,2017-04-12,37.0,0
DG,2017-04-12,11.0,0
DH,2017-04-12,8.0,1
DL,2017-04-12,9.9,1
DN,2017-04-12,12.5,0
DT,2017-04-12,29.66666666666667,1
DY,2017-04-12,21.0,1
E,2017-04-12,49.0,0
EC,2017-04-12,29.33333333333333,1
EH,2017-04-12,7.0,0
EN,2017-04-12,38.142857142857146,1
EX,2017-04-12,12.5,0
FK,2017-04-12,4.5,0
FY,2017-04-12,6.0,0
G,2017-04-12,24.8,0
GL,2017-04-12,19.166666666666668,1
GU,2017-04-12,21.5,1
GY,2017-04-12,,2
HA,2017-04-12,39.2,1
HD,2017-04-12,15.25,1
HG,2017-04-12,14.5,1
HP,2017-04-12,2.0,0
HR,2017-04-12,3.0,0
HS,2017-04-12,,2
HU,2017-04-12,19.5,0
HX,2017-04-12,18.666666666666668,1
IG,2017-04-12,32.25,1
IM,2017-04-12,,2
IP,2017-04-12,8.666666666666666,1
IV,2017-04-12,16.0,0
JE,2017-04-12,,2
KA,2017-04-12,20.0,1
KT,2017-04-12,25.66666666666667,1
KW,2017-04-12,16.0,1
KY,2017-04-12,6.0,1
L,2017-04-12,14.0,0
LA,2017-04-12,13.2,1
LD,2017-04-12,15.875,1
LE,2017-04-12,24.0,0
LL,2017-04-12,8.0,0
LN,2017-04-12,14.0,0
LS,2017-04-12,22.5,0
LU,2017-04-12,42.0,0
M,2017-04-12,18.0,0
ME,2017-04-12,20.0,0
MK,2017-04-12,22.285714285714285,1
ML,2017-04-12,14.666666666666664,1
N,2017-04-12,20.5,0
NE,2017-04-12,16.0,0
NG,2017-04-12,25.5,0
NN,2017-04-12,10.0,0
NP,2017-04-12,26.0,0
NR,2017-04-12,9.0,0
NW,2017-04-12,57.0,0
OL,2017-04-12,23.0,0
OX,2017-04-12,19.5,0
PA,2017-04-12,14.0,0
PE,2017-04-12,20.454545454545453,1
PH,2017-04-12,16.714285714285715,1
PL,2017-04-12,18.0,0
PO,2017-04-12,11.0,0
PR,2017-04-12,10.0,0
RG,2017-04-12,29.5,0
RH,2017-04-12,17.0,0
RM,2017-04-12,28.0,0
S,2017-04-12,13.0,0
SA,2017-04-12,10.0,0
SE,2017-04-12,26.0,0
SG,2017-04-12,31.5,0
SK,2017-04-12,19.0,1
SL,2017-04-12,24.4,1
SM,2017-04-12,43.0,1
SN,2017-04-12,26.142857142857146,1
SO,2017-04-12,28.0,0
SP,2017-04-12,26.625,1
SR,2017-04-12,8.0,0
SS,2017-04-12,25.0,0
ST,2017-04-12,40.0,0
SW,2017-04-12,43.0,0
SY,2017-04-12,9.142857142857142,1
TA,2017-04-12,83.0,0
TD,2017-04-12,10.857142857142858,1
TF,2017-04-12,40.0,1
TN,2017-04-12,17.8,1
TQ,2017-04-12,1.0,0
TR,2017-04-12,18.0,1
TS,2017-04-12,6.0,0
TW,2017-04-12,31.25,1
UB,2017-04-12,30.5,0
W,2017-04-12,21.0,0
WA,2017-04-12,13.0,0
WC,2017-04-12,34.0,0
WD,2017-04-12,35.4,1
WF,2017-04-12,13.571428571428573,1
WN,2017-04-12,6.0,0
WR,2017-04-12,19.875,1
WS,2017-04-12,11.0,0
WV,2017-04-12,25.5,1
YO,2017-04-12,7.0,0
ZE,2017-04-12,,2
AB,2017-04-13,38.333333333333336,0
AL,2017-04-13,40.25,1
B,2017-04-13,40.0,0
BA,2017-04-13,53.0,0
BB,2017-04-13,17.0,0
BD,2017-04-13,34.0,0
BH,2017-04-13,17.5,0
BL,2017-04-13,20.625,1
BN,2017-04-13,22.0,0
BR,2017-04-13,33.333333333333336,1
BS,2017-04-13,32.0,0
BT,2017-04-13,25.8,0
CA,2017-04-13,22.0,0
CB,2017-04-13,7.0,0
CF,2017-04-13,27.0,0
CH,2017-04-13,12.5,0
CM,2017-04-13,30.0,1
CO,2017-04-13,10.0,0
CR,2017-04-13,34.8,1
CT,2017-04-13,18.0,0
CV,2017-04-13,28.75,0
CW,2017-04-13,24.25,1
DA,2017-04-13,23.0,0
DD,2017-04-13,38.333333333333336,1
DE,2017-04-13,46.0,0
DG,2017-04-13,17.5,0
DH,2017-04-13,10.571428571428571,1
DL,2017-04-13,13.7,1
DN,2017-04-13,18.0,0
DT,2017-04-13,34.0,1
DY,2017-04-13,31.2,1
E,2017-04-13,62.0,0
EC,2017-04-13,36.66666666666666,1
EH,2017-04-13,7.666666666666668,0
EN,2017-04-13,45.85714285714285,1
EX,2017-04-13,21.0,0
FK,2017-04-13,6.0,0
FY,2017-04-13,7.0,0
G,2017-04-13,31.4,0
GL,2017-04-13,31.0,1
GU,2017-04-13,25.41666666666667,1
GY,2017-04-13,,2
HA,2017-04-13,44.0,1
HD,2017-04-13,21.125,1
HG,2017-04-13,19.83333333333333,1
HP,2017-04-13,2.0,0
HR,2017-04-13,7.0,0
HS,2017-04-13,,2
HU,2017-04-13,19.5,0
HX,2017-04-13,28.0,1
IG,2017-04-13,43.5,1
IM,2017-04-13,,2
IP,2017-04-13,9.666666666666666,1
IV,2017-04-13,20.0,0
JE,2017-04-13,,2
KA,2017-04-13,26.875,1
KT,2017-04-13,32.333333333333336,1
KW,2017-04-13,20.0,1
KY,2017-04-13,7.0,1
L,2017-04-13,15.0,0
LA,2017-04-13,18.4,1
LD,2017-04-13,27.125,1
LE,2017-04-13,31.33333333333333,0
LL,2017-04-13,10.0,0
LN,2017-04-13,33.0,0
LS,2017-04-13,28.0,0
LU,2017-04-13,62.0,0
M,2017-04-13,24.25,0
ME,2017-04-13,20.5,0
MK,2017-04-13,32.5,1
ML,2017-04-13,18.916666666666668,1
N,2017-04-13,21.5,0
NE,2017-04-13,21.0,0
NG,2017-04-13,39.0,0
NN,2017-04-13,18.0,0
NP,2017-04-13,46.33333333333334,0
NR,2017-04-13,12.0,0
NW,2017-04-13,59.5,0
OL,2017-04-13,33.0,0
OX,2017-04-13,16.0,0
PA,2017-04-13,23.0,0
PE,2017-04-13,30.818181818181817,1
PH,2017-04-13,24.285714285714285,1
PL,2017-04-13,21.5,0
PO,2017-04-13,24.0,0
PR,2017-04-13,12.0,0
RG,2017-04-13,38.5,0
RH,2017-04-13,22.5,0
RM,2017-04-13,35.0,0
S,2017-04-13,17.0,0
SA,2017-04-13,14.666666666666664,0
SE,2017-04-13,38.5,0
SG,2017-04-13,48.5,0
SK,2017-04-13,24.83333333333333,1
SL,2017-04-13,30.0,1
SM,2017-04-13,52.0,1
SN,2017-04-13,35.0,1
SO,2017-04-13,23.66666666666667,0
SP,2017-04-13,29.5,1
SR,2017-04-13,11.0,0
SS,2017-04-13,30.5,0
ST,2017-04-13,49.5,0
SW,2017-04-13,52.0,0
SY,2017-04-13,12.285714285714285,1
TA,2017-04-13,74.0,0
TD,2017-04-13,14.428571428571427,1
TF,2017-04-13,49.5,1
TN,2017-04-13,21.5,1
TQ,2017-04-13,2.0,0
TR,2017-04-13,21.5,1
TS,2017-04-13,7.75,0
TW,2017-04-13,38.25,1
UB,2017-04-13,35.5,0
W,2017-04-13,30.0,0
WA,2017-04-13,17.5,0
WC,2017-04-13,38.0,0
WD,2017-04-13,38.4,1
WF,2017-04-13,18.357142857142858,1
WN,2017-04-13,6.0,0
WR,2017-04-13,30.25,1
WS,2017-04-13,18.0,0
WV,2017-04-13,33.75,1
YO,2017-04-13,9.666666666666666,0
ZE,2017-04-13,,2
AB,2017-04-14,42.0,0
AL,2017-04-14,20.5,1
B,2017-04-14,20.666666666666668,0
BA,2017-04-14,43.0,0
BB,2017-04-14,13.0,0
BD,2017-04-14,30.0,0
BH,2017-04-14,10.0,0
BL,2017-04-14,18.125,1
BN,2017-04-14,14.5,0
BR,2017-04-14,18.666666666666668,1
BS,2017-04-14,19.5,0
BT,2017-04-14,25.83333333333333,0
CA,2017-04-14,17.0,0
CB,2017-04-14,6.0,0
CF,2017-04-14,18.0,0
CH,2017-04-14,13.0,0
CM,2017-04-14,20.0,1
CO,2017-04-14,13.0,0
CR,2017-04-14,20.4,1
CT,2017-04-14,16.0,0
CV,2017-04-14,16.5,0
CW,2017-04-14,19.5,1
DA,2017-04-14,19.0,0
DD,2017-04-14,34.75,1
DE,2017-04-14,43.0,0
DG,2017-04-14,16.5,0
DH,2017-04-14,10.428571428571429,1
DL,2017-04-14,13.2,1
DN,2017-04-14,17.0,0
DT,2017-04-14,26.16666666666667,1
DY,2017-04-14,16.8,1
E,2017-04-14,45.0,0
EC,2017-04-14,25.33333333333333,1
EH,2017-04-14,7.666666666666668,0
EN,2017-04-14,37.142857142857146,1
EX,2017-04-14,14.0,0
FK,2017-04-14,7.5,0
FY,2017-04-14,10.0,0
G,2017-04-14,30.0,0
GL,2017-04-14,16.90909090909091,1
GU,2017-04-14,19.08333333333333,1
GY,2017-04-14,,2
HA,2017-04-14,42.4,1
HD,2017-04-14,19.5,1
HG,2017-04-14,18.83333333333333,1
HP,2017-04-14,2.0,0
HR,2017-04-14,2.0,0
HS,2017-04-14,,2
HU,2017-04-14,24.0,0
HX,2017-04-14,24.33333333333333,1
IG,2017-04-14,27.25,1
IM,2017-04-14,,2
IP,2017-04-14,9.333333333333334,1
IV,2017-04-14,20.0,0
JE,2017-04-14,,2
KA,2017-04-14,25.375,1
KT,2017-04-14,21.66666666666667,1
KW,2017-04-14,20.0,1
KY,2017-04-14,8.5,1
L,2017-04-14,11.0,0
LA,2017-04-14,16.6,1
LD,2017-04-14,15.875,1
LE,2017-04-14,21.66666666666667,0
LL,2017-04-14,8.0,0
LN,2017-04-14,20.0,0
LS,2017-04-14,25.0,0
LU,2017-04-14,24.0,0
M,2017-04-14,19.75,0
ME,2017-04-14,16.5,0
MK,2017-04-14,15.833333333333336,1
ML,2017-04-14,18.416666666666668,1
N,2017-04-14,22.0,0
NE,2017-04-14,24.0,0
NG,2017-04-14,26.5,0
NN,2017-04-14,8.0,0
NP,2017-04-14,24.66666666666667,0
NR,2017-04-14,9.0,0
NW,2017-04-14,57.5,0
OL,2017-04-14,30.0,0
OX,2017-04-14,5.0,0
PA,2017-04-14,20.0,0
PE,2017-04-14,19.727272727272727,1
PH,2017-04-14,13.0,0
PL,2017-04-14,21.0,0
PO,2017-04-14,15.0,0
PR,2017-04-14,13.0,0
RG,2017-04-14,23.0,0
RH,2017-04-14,16.5,0
RM,2017-04-14,27.0,0
S,2017-04-14,16.0,0
SA,2017-04-14,11.0,0
SE,2017-04-14,18.5,0
SG,2017-04-14,28.0,0
SK,2017-04-14,21.0,1
SL,2017-04-14,24.8,1
SM,2017-04-14,32.0,1
SN,2017-04-14,22.16666666666667,1
SO,2017-04-14,25.66666666666667,0
SP,2017-04-14,23.25,1
SR,2017-04-14,10.5,0
SS,2017-04-14,19.0,0
ST,2017-04-14,29.5,0
SW,2017-04-14,32.0,0
SY,2017-04-14,9.857142857142858,1
TA,2017-04-14,66.0,0
TD,2017-04-14,13.857142857142858,1
TF,2017-04-14,29.5,1
TN,2017-04-14,15.9,1
TQ,2017-04-14,1.0,0
TR,2017-04-14,21.0,1
TS,2017-04-14,7.0,0
TW,2017-04-14,32.25,1
UB,2017-04-14,38.0,0
W,2017-04-14,21.0,0
WA,2017-04-14,17.75,0
WC,2017-04-14,26.0,0
WD,2017-04-14,38.6,1
WF,2017-04-14,17.357142857142858,1
WN,2017-04-14,10.0,0
WR,2017-04-14,16.25,1
WS,2017-04-14,11.0,0
WV,2017-04-14,20.25,1
YO,2017-04-14,11.0,0
ZE,2017-04-14,,2
AB,2017-04-15,23.0,0
AL,2017-04-15,21.5,1
B,2017-04-15,19.666666666666668,0
BA,2017-04-15,39.0,0
BB,2017-04-15,12.0,0
BD,2017-04-15,23.0,0
BH,2017-04-15,9.0,0
BL,2017-04-15,11.875,1
BN,2017-04-15,14.25,0
BR,2017-04-15,21.33333333333333,1
BS,2017-04-15,21.0,0
BT,2017-04-15,14.833333333333336,0
CA,2017-04-15,14.0,0
CB,2017-04-15,3.0,0
CF,2017-04-15,17.0,0
CH,2017-04-15,8.0,0
CM,2017-04-15,14.714285714285715,1
CO,2017-04-15,7.0,0
CR,2017-04-15,22.4,1
CT,2017-04-15,12.0,0
CV,2017-04-15,13.5,0
CW,2017-04-15,13.125,1
DA,2017-04-15,13.0,0
DD,2017-04-15,19.75,1
DE,2017-04-15,28.0,0
DG,2017-04-15,14.0,0
DH,2017-04-15,6.142857142857142,1
DL,2017-04-15,8.9,1
DN,2017-04-15,9.0,0
DT,2017-04-15,26.33333333333333,1
DY,2017-04-15,14.6,1
E,2017-04-15,46.0,0
EC,2017-04-15,24.5,1
EH,2017-04-15,6.333333333333332,0
EN,2017-04-15,28.0,1
EX,2017-04-15,14.0,0
FK,2017-04-15,4.0,0
FY,2017-04-15,5.0,0
G,2017-04-15,27.4,0
GL,2017-04-15,17.333333333333332,1
GU,2017-04-15,15.666666666666664,1
GY,2017-04-15,,2
HA,2017-04-15,24.2,1
HD,2017-04-15,11.875,1
HG,2017-04-15,13.833333333333336,1
HP,2017-04-15,2.0,0
HR,2017-04-15,3.0,0
HS,2017-04-15,,2
HU,2017-04-15,11.5,0
HX,2017-04-15,17.0,1
IG,2017-04-15,28.5,1
IM,2017-04-15,,2
IP,2017-04-15,5.0,1
IV,2017-04-15,14.0,0
JE,2017-04-15,,2
KA,2017-04-15,22.0,1
KT,2017-04-15,20.33333333333333,1
KW,2017-04-15,14.0,1
KY,2017-04-15,6.166666666666668,1
L,2017-04-15,9.0,0
LA,2017-04-15,12.2,1
LD,2017-04-15,15.5,1
LE,2017-04-15,18.33333333333333,0
LL,2017-04-15,6.0,0
LN,2017-04-15,11.0,0
LS,2017-04-15,20.0,0
LU,2017-04-15,33.0,0
M,2017-04-15,14.25,0
ME,2017-04-15,13.0,0
MK,2017-04-15,18.0,1
ML,2017-04-15,16.0,1
N,2017-04-15,13.0,0
NE,2017-04-15,15.0,0
NG,2017-04-15,20.5,0
NN,2017-04-15,8.0,0
NP,2017-04-15,25.66666666666667,0
NR,2017-04-15,5.0,0
NW,2017-04-15,36.5,0
OL,2017-04-15,16.0,0
OX,2017-04-15,16.0,0
PA,2017-04-15,11.0,0
PE,2017-04-15,15.818181818181818,1
PH,2017-04-15,10.0,0
PL,2017-04-15,15.5,0
PO,2017-04-15,11.0,0
PR,2017-04-15,7.0,0
RG,2017-04-15,21.0,0
RH,2017-04-15,14.0,0
RM,2017-04-15,17.0,0
S,2017-04-15,9.333333333333334,0
SA,2017-04-15,9.0,0
SE,2017-04-15,25.5,0
SG,2017-04-15,25.5,0
SK,2017-04-15,13.666666666666664,1
SL,2017-04-15,15.6,1
SM,2017-04-15,33.0,1
SN,2017-04-15,22.142857142857146,1
SO,2017-04-15,16.666666666666668,0
SP,2017-04-15,18.625,1
SR,2017-04-15,5.5,0
SS,2017-04-15,12.5,0
ST,2017-04-15,24.5,0
SW,2017-04-15,33.0,0
SY,2017-04-15,7.428571428571429,1
TA,2017-04-15,73.0,0
TD,2017-04-15,10.857142857142858,1
TF,2017-04-15,24.5,1
TN,2017-04-15,13.6,1
TQ,2017-04-15,1.0,0
TR,2017-04-15,15.5,1
TS,2017-04-15,4.25,0
TW,2017-04-15,20.25,1
UB,2017-04-15,17.0,0
W,2017-04-15,14.0,0
WA,2017-04-15,10.0,0
WC,2017-04-15,24.0,0
WD,2017-04-15,21.8,1
WF,2017-04-15,11.214285714285712,1
WN,2017-04-15,3.0,0
WR,2017-04-15,14.5,1
WS,2017-04-15,7.0,0
WV,2017-04-15,15.75,1
YO,2017-04-15,6.666666666666668,0
ZE,2017-04-15,,2
AB,2017-04-16,27.0,0
AL,2017-04-16,17.25,1
B,2017-04-16,21.0,0
BA,2017-04-16,30.0,0
BB,2017-04-16,11.0,0
BD,2017-04-16,30.0,0
BH,2017-04-16,7.0,0
BL,2017-04-16,15.625,1
BN,2017-04-16,11.75,0
BR,2017-04-16,18.666666666666668,1
BS,2017-04-16,14.5,0
BT,2017-04-16,9.5,0
CA,2017-04-16,19.0,0
CB,2017-04-16,4.0,0
CF,2017-04-16,14.0,0
CH,2017-04-16,8.0,0
CM,2017-04-16,15.142857142857142,1
CO,2017-04-16,8.0,0
CR,2017-04-16,19.8,1
CT,2017-04-16,12.0,0
CV,2017-04-16,12.5,0
CW,2017-04-16,13.5,1
DA,2017-04-16,16.0,0
DD,2017-04-16,21.0,1
DE,2017-04-16,22.0,0
DG,2017-04-16,12.0,0
DH,2017-04-16,11.0,1
DL,2017-04-16,13.2,1
DN,2017-04-16,11.5,0
DT,2017-04-16,22.33333333333333,1
DY,2017-04-16,16.0,1
E,2017-04-16,45.0,0
EC,2017-04-16,23.66666666666667,1
EH,2017-04-16,5.666666666666668,0
EN,2017-04-16,27.57142857142857,1
EX,2017-04-16,8.5,0
FK,2017-04-16,10.5,0
FY,2017-04-16,6.0,0
