region_id,timestamp,val_PM2.5_max,extra_rings_PM2.5_max
B,2017-07-12,13.0,0
BA,2017-07-12,17.0,1
BB,2017-07-12,8.5,2
BD,2017-07-12,11.0,1
BH,2017-07-12,11.5,1
BL,2017-07-12,6.0,1
BN,2017-07-12,18.571428571428573,2
BR,2017-07-12,12.0,1
BS,2017-07-12,17.0,0
BT,2017-07-12,29.5,0
CA,2017-07-12,7.0,1
CB,2017-07-12,12.0,2
CF,2017-07-12,12.0,0
CH,2017-07-12,22.0,0
CM,2017-07-12,6.5,1
CO,2017-07-12,8.0,2
CR,2017-07-12,11.0,1
CT,2017-07-12,38.5,1
CV,2017-07-12,12.333333333333336,0
CW,2017-07-12,14.666666666666664,1
DA,2017-07-12,13.0,0
DD,2017-07-12,8.0,1
DE,2017-07-12,12.272727272727273,1
DG,2017-07-12,9.285714285714286,2
DH,2017-07-12,8.4,1
DL,2017-07-12,9.5,1
DN,2017-07-12,12.142857142857142,1
DT,2017-07-12,12.6,2
DY,2017-07-12,13.0,1
E,2017-07-12,11.0,1
EC,2017-07-12,11.0,1
EH,2017-07-12,10.0,0
EN,2017-07-12,12.5,1
EX,2017-07-12,13.0,1
FK,2017-07-12,8.0,0
FY,2017-07-12,11.0,3
G,2017-07-12,13.0,0
GL,2017-07-12,13.5,1
GU,2017-07-12,10.0,1
GY,2017-07-12,,2
HA,2017-07-12,9.75,1
HD,2017-07-12,9.666666666666666,1
HG,2017-07-12,11.0,1
HP,2017-07-12,11.0,1
HR,2017-07-12,15.0,1
HS,2017-07-12,,2
HU,2017-07-12,9.0,0
HX,2017-07-12,9.2,2
IG,2017-07-12,11.0,1
IM,2017-07-12,,2
IP,2017-07-12,11.0,1
IV,2017-07-12,8.0,1
JE,2017-07-12,,2
KA,2017-07-12,10.0,1
KT,2017-07-12,7.0,1
KW,2017-07-12,8.0,2
KY,2017-07-12,9.333333333333334,1
L,2017-07-12,18.0,1
LA,2017-07-12,9.714285714285714,2
LD,2017-07-12,15.5,1
LE,2017-07-12,10.0,0
LL,2017-07-12,22.0,1
LN,2017-07-12,25.0,1
LS,2017-07-12,11.0,0
LU,2017-07-12,11.666666666666664,2
M,2017-07-12,6.0,0
ME,2017-07-12,38.5,0
MK,2017-07-12,12.5,1
ML,2017-07-12,10.8,1
N,2017-07-12,12.0,1
NE,2017-07-12,7.0,0
NG,2017-07-12,25.0,0
NN,2017-07-12,13.0,0
NP,2017-07-12,15.0,0
NR,2017-07-12,11.0,0
NW,2017-07-12,12.5,0
OL,2017-07-12,6.0,1
OX,2017-07-12,12.0,0
PA,2017-07-12,4.0,0
PE,2017-07-12,14.75,1
PH,2017-07-12,6.666666666666668,1
PL,2017-07-12,13.0,0
PO,2017-07-12,11.5,1
PR,2017-07-12,14.0,2
RG,2017-07-12,10.0,0
RH,2017-07-12,17.625,2
RM,2017-07-12,19.0,1
S,2017-07-12,9.666666666666666,0
SA,2017-07-12,17.5,0
SE,2017-07-12,11.0,0
SG,2017-07-12,12.111111111111109,2
SK,2017-07-12,9.5,1
SL,2017-07-12,7.666666666666668,1
SM,2017-07-12,9.25,2
SN,2017-07-12,13.0,1
SO,2017-07-12,11.5,0
SP,2017-07-12,11.0,1
SR,2017-07-12,7.0,0
SS,2017-07-12,6.5,0
ST,2017-07-12,8.0,0
SW,2017-07-12,9.25,1
SY,2017-07-12,19.0,1
TA,2017-07-12,17.0,1
TD,2017-07-12,9.0,1
TF,2017-07-12,8.0,1
TN,2017-07-12,30.0,1
TQ,2017-07-12,13.0,1
TR,2017-07-12,13.0,1
TS,2017-07-12,9.333333333333334,0
TW,2017-07-12,7.0,0
UB,2017-07-12,6.0,0
W,2017-07-12,8.0,0
WA,2017-07-12,14.0,0
WC,2017-07-12,11.0,0
WD,2017-07-12,10.333333333333334,1
WF,2017-07-12,10.333333333333334,1
WN,2017-07-12,10.0,1
WR,2017-07-12,12.6,1
WS,2017-07-12,11.333333333333336,1
WV,2017-07-12,8.0,1
YO,2017-07-12,11.0,0
ZE,2017-07-12,,2
AB,2017-07-13,10.0,0
AL,2017-07-13,11.2,2
B,2017-07-13,13.5,0
BA,2017-07-13,10.0,1
BB,2017-07-13,11.25,2
BD,2017-07-13,10.0,1
BH,2017-07-13,10.5,1
BL,2017-07-13,12.5,1
BN,2017-07-13,9.0,0
BR,2017-07-13,10.5,1
BS,2017-07-13,10.0,0
BT,2017-07-13,8.0,0
CA,2017-07-13,9.0,1
CB,2017-07-13,11.666666666666664,2
CF,2017-07-13,12.0,0
CH,2017-07-13,12.0,1
CM,2017-07-13,11.0,1
CO,2017-07-13,11.666666666666664,2
CR,2017-07-13,10.0,1
CT,2017-07-13,15.5,1
CV,2017-07-13,13.0,0
CW,2017-07-13,11.0,1
DA,2017-07-13,11.0,0
DD,2017-07-13,10.0,1
DE,2017-07-13,11.545454545454545,1
DG,2017-07-13,9.571428571428571,2
DH,2017-07-13,9.8,1
DL,2017-07-13,11.333333333333336,1
DN,2017-07-13,11.5,1
DT,2017-07-13,10.833333333333336,2
DY,2017-07-13,13.5,1
E,2017-07-13,10.0,1
EC,2017-07-13,10.0,1
EH,2017-07-13,9.0,0
EN,2017-07-13,16.0,1
EX,2017-07-13,13.0,1
FK,2017-07-13,9.0,0
FY,2017-07-13,11.363636363636365,3
G,2017-07-13,12.0,0
GL,2017-07-13,12.0,1
GU,2017-07-13,9.0,1
GY,2017-07-13,,2
HA,2017-07-13,12.0,1
HD,2017-07-13,9.0,1
HG,2017-07-13,12.0,1
HP,2017-07-13,9.0,1
HR,2017-07-13,13.0,1
HS,2017-07-13,,2
HU,2017-07-13,14.0,1
HX,2017-07-13,10.285714285714286,2
IG,2017-07-13,10.0,1
IM,2017-07-13,,2
IP,2017-07-13,13.0,1
IV,2017-07-13,10.0,1
JE,2017-07-13,,2
KA,2017-07-13,10.333333333333334,1
KT,2017-07-13,8.0,1
KW,2017-07-13,10.0,2
KY,2017-07-13,9.0,1
L,2017-07-13,12.0,1
LA,2017-07-13,11.0,2
LD,2017-07-13,15.0,1
LE,2017-07-13,10.0,0
LL,2017-07-13,15.666666666666664,2
LN,2017-07-13,14.0,1
LS,2017-07-13,10.0,0
LU,2017-07-13,9.666666666666666,2
M,2017-07-13,12.5,0
ME,2017-07-13,15.5,0
MK,2017-07-13,10.5,1
ML,2017-07-13,10.2,1
N,2017-07-13,14.0,1
NE,2017-07-13,9.0,0
NG,2017-07-13,14.0,0
NN,2017-07-13,11.0,0
NP,2017-07-13,13.0,0
NR,2017-07-13,13.0,0
NW,2017-07-13,16.0,0
OL,2017-07-13,12.5,1
OX,2017-07-13,10.0,0
PA,2017-07-13,7.0,0
PE,2017-07-13,12.0,1
PH,2017-07-13,8.666666666666666,1
PL,2017-07-13,13.0,0
PO,2017-07-13,8.0,0
PR,2017-07-13,12.333333333333336,2
RG,2017-07-13,8.0,0
RH,2017-07-13,9.0,1
RM,2017-07-13,12.333333333333336,1
S,2017-07-13,9.0,0
SA,2017-07-13,17.5,0
SE,2017-07-13,10.0,0
SG,2017-07-13,12.444444444444445,2
SK,2017-07-13,10.571428571428571,1
SL,2017-07-13,7.333333333333332,1
SM,2017-07-13,9.5,2
SN,2017-07-13,9.333333333333334,1
SO,2017-07-13,10.5,0
SP,2017-07-13,9.666666666666666,1
SR,2017-07-13,9.0,0
SS,2017-07-13,11.0,0
ST,2017-07-13,10.0,0
SW,2017-07-13,9.5,1
SY,2017-07-13,17.5,1
TA,2017-07-13,10.0,1
TD,2017-07-13,9.0,1
TF,2017-07-13,10.0,1
TN,2017-07-13,12.75,1
TQ,2017-07-13,13.0,1
TR,2017-07-13,13.0,1
TS,2017-07-13,10.333333333333334,0
TW,2017-07-13,8.0,0
UB,2017-07-13,6.0,0
W,2017-07-13,10.0,0
WA,2017-07-13,12.0,0
WC,2017-07-13,10.0,0
WD,2017-07-13,12.666666666666664,1
WF,2017-07-13,10.714285714285714,1
WN,2017-07-13,12.333333333333336,1
WR,2017-07-13,13.2,1
WS,2017-07-13,12.333333333333336,1
WV,2017-07-13,10.0,1
YO,2017-07-13,14.0,0
ZE,2017-07-13,,2
AB,2017-07-14,6.0,0
AL,2017-07-14,10.2,2
B,2017-07-14,7.5,0
BA,2017-07-14,9.0,1
BB,2017-07-14,11.0,2
BD,2017-07-14,17.5,1
BH,2017-07-14,9.0,1
BL,2017-07-14,7.5,1
BN,2017-07-14,11.0,0
BR,2017-07-14,13.0,1
BS,2017-07-14,9.0,0
BT,2017-07-14,10.5,0
CA,2017-07-14,8.0,0
CB,2017-07-14,11.5,2
CF,2017-07-14,8.0,0
CH,2017-07-14,8.0,1
CM,2017-07-14,11.0,1
CO,2017-07-14,11.333333333333336,2
CR,2017-07-14,12.0,1
CT,2017-07-14,14.5,1
CV,2017-07-14,10.666666666666666,0
CW,2017-07-14,10.5,1
DA,2017-07-14,14.0,0
DD,2017-07-14,6.0,1
DE,2017-07-14,9.272727272727273,1
DG,2017-07-14,8.0,1
DH,2017-07-14,5.8,1
DL,2017-07-14,7.857142857142858,1
DN,2017-07-14,9.0,1
DT,2017-07-14,8.666666666666666,2
DY,2017-07-14,7.5,1
E,2017-07-14,12.0,1
EC,2017-07-14,11.0,1
EH,2017-07-14,8.0,0
EN,2017-07-14,14.0,1
EX,2017-07-14,9.0,1
FK,2017-07-14,5.0,0
FY,2017-07-14,8.0,2
G,2017-07-14,7.5,0
GL,2017-07-14,10.0,1
GU,2017-07-14,8.666666666666666,1
GY,2017-07-14,,2
HA,2017-07-14,10.75,1
HD,2017-07-14,6.333333333333332,1
HG,2017-07-14,14.5,1
HP,2017-07-14,8.5,1
HR,2017-07-14,9.0,1
HS,2017-07-14,,2
HU,2017-07-14,11.5,1
HX,2017-07-14,9.857142857142858,2
IG,2017-07-14,12.0,1
IM,2017-07-14,,2
IP,2017-07-14,12.0,1
IV,2017-07-14,6.0,1
JE,2017-07-14,,2
KA,2017-07-14,7.333333333333332,1
KT,2017-07-14,7.0,1
KW,2017-07-14,6.0,2
KY,2017-07-14,7.0,1
L,2017-07-14,8.0,0
LA,2017-07-14,8.0,1
LD,2017-07-14,11.25,1
LE,2017-07-14,11.0,0
LL,2017-07-14,11.0,2
LN,2017-07-14,12.0,1
LS,2017-07-14,17.5,0
LU,2017-07-14,9.666666666666666,2
M,2017-07-14,7.5,0
ME,2017-07-14,14.5,0
MK,2017-07-14,11.0,1
ML,2017-07-14,7.2,1
N,2017-07-14,12.666666666666664,1
NE,2017-07-14,5.0,0
NG,2017-07-14,12.0,0
NN,2017-07-14,12.0,0
NP,2017-07-14,9.0,0
NR,2017-07-14,12.0,0
NW,2017-07-14,14.0,0
OL,2017-07-14,7.5,1
OX,2017-07-14,10.0,0
PA,2017-07-14,7.0,0
PE,2017-07-14,11.75,1
PH,2017-07-14,6.0,1
PL,2017-07-14,9.0,0
PO,2017-07-14,9.0,0
PR,2017-07-14,8.0,1
RG,2017-07-14,7.0,0
RH,2017-07-14,11.0,1
RM,2017-07-14,12.833333333333336,1
S,2017-07-14,6.333333333333332,0
SA,2017-07-14,14.0,0
SE,2017-07-14,12.0,0
SG,2017-07-14,11.888888888888891,2
SK,2017-07-14,7.857142857142858,1
SL,2017-07-14,6.666666666666668,1
SM,2017-07-14,9.5,2
SN,2017-07-14,8.666666666666666,1
SO,2017-07-14,9.0,0
SP,2017-07-14,8.333333333333334,1
SR,2017-07-14,5.0,0
SS,2017-07-14,11.0,0
ST,2017-07-14,13.0,0
SW,2017-07-14,9.5,1
SY,2017-07-14,14.0,1
TA,2017-07-14,9.0,1
TD,2017-07-14,7.25,1
TF,2017-07-14,13.0,1
TN,2017-07-14,13.5,1
TQ,2017-07-14,9.0,1
TR,2017-07-14,9.0,1
TS,2017-07-14,6.333333333333332,0
TW,2017-07-14,7.0,0
UB,2017-07-14,6.0,0
W,2017-07-14,9.0,0
WA,2017-07-14,8.0,0
WC,2017-07-14,10.0,0
WD,2017-07-14,11.333333333333336,1
WF,2017-07-14,11.0,1
WN,2017-07-14,7.75,1
WR,2017-07-14,9.4,1
WS,2017-07-14,9.333333333333334,1
WV,2017-07-14,13.0,1
YO,2017-07-14,11.5,0
ZE,2017-07-14,,2
AB,2017-07-15,7.0,0
AL,2017-07-15,13.6,2
B,2017-07-15,12.0,0
BA,2017-07-15,10.0,1
BB,2017-07-15,10.428571428571429,2
BD,2017-07-15,8.0,1
BH,2017-07-15,13.0,1
BL,2017-07-15,14.5,1
BN,2017-07-15,12.0,0
BR,2017-07-15,13.0,1
BS,2017-07-15,10.0,0
BT,2017-07-15,7.0,0
CA,2017-07-15,9.0,0
CB,2017-07-15,11.833333333333336,2
CF,2017-07-15,7.0,0
CH,2017-07-15,10.0,1
CM,2017-07-15,11.0,1
CO,2017-07-15,11.666666666666664,2
CR,2017-07-15,13.0,1
CT,2017-07-15,23.0,1
CV,2017-07-15,10.333333333333334,0
CW,2017-07-15,9.0,1
DA,2017-07-15,13.0,0
DD,2017-07-15,7.0,1
DE,2017-07-15,9.909090909090908,1
DG,2017-07-15,9.0,1
DH,2017-07-15,9.4,1
DL,2017-07-15,11.428571428571427,1
DN,2017-07-15,12.142857142857142,1
DT,2017-07-15,11.166666666666664,2
DY,2017-07-15,12.0,1
E,2017-07-15,13.0,1
EC,2017-07-15,13.0,1
EH,2017-07-15,8.0,0
EN,2017-07-15,17.0,1
EX,2017-07-15,10.5,1
FK,2017-07-15,4.0,0
FY,2017-07-15,10.0,0
G,2017-07-15,7.5,0
GL,2017-07-15,10.833333333333336,1
GU,2017-07-15,11.833333333333336,1
GY,2017-07-15,,2
HA,2017-07-15,13.5,1
HD,2017-07-15,8.666666666666666,1
HG,2017-07-15,12.0,1
HP,2017-07-15,12.5,1
HR,2017-07-15,9.0,1
HS,2017-07-15,,2
HU,2017-07-15,15.0,0
HX,2017-07-15,10.142857142857142,2
IG,2017-07-15,13.0,1
IM,2017-07-15,,2
IP,2017-07-15,13.0,1
IV,2017-07-15,7.0,1
JE,2017-07-15,,2
KA,2017-07-15,6.333333333333332,1
KT,2017-07-15,11.0,1
KW,2017-07-15,7.0,2
KY,2017-07-15,6.666666666666668,1
L,2017-07-15,9.0,0
LA,2017-07-15,9.5,1
LD,2017-07-15,10.25,1
LE,2017-07-15,9.0,0
LL,2017-07-15,11.25,2
LN,2017-07-15,12.0,1
LS,2017-07-15,8.0,0
LU,2017-07-15,13.333333333333336,2
M,2017-07-15,14.5,0
ME,2017-07-15,23.0,0
MK,2017-07-15,15.0,1
ML,2017-07-15,7.0,1
N,2017-07-15,15.666666666666664,1
NE,2017-07-15,10.0,0
NG,2017-07-15,12.0,0
NN,2017-07-15,15.0,0
NP,2017-07-15,9.0,0
NR,2017-07-15,13.0,0
NW,2017-07-15,17.0,0
OL,2017-07-15,14.5,1
OX,2017-07-15,15.0,0
PA,2017-07-15,4.0,0
PE,2017-07-15,12.25,1
PH,2017-07-15,5.0,1
PL,2017-07-15,10.5,0
PO,2017-07-15,12.0,0
PR,2017-07-15,9.5,1
RG,2017-07-15,10.0,0
RH,2017-07-15,12.0,1
RM,2017-07-15,15.666666666666664,1
S,2017-07-15,8.666666666666666,0
SA,2017-07-15,12.5,0
SE,2017-07-15,13.0,0
SG,2017-07-15,13.333333333333336,2
SK,2017-07-15,10.428571428571429,1
SL,2017-07-15,10.0,1
SM,2017-07-15,12.0,2
SN,2017-07-15,11.666666666666664,1
SO,2017-07-15,13.0,0
SP,2017-07-15,12.0,1
SR,2017-07-15,8.0,0
SS,2017-07-15,11.0,0
ST,2017-07-15,7.0,0
SW,2017-07-15,12.0,1
SY,2017-07-15,12.5,1
TA,2017-07-15,10.0,1
TD,2017-07-15,8.75,1
TF,2017-07-15,7.0,1
TN,2017-07-15,17.75,1
TQ,2017-07-15,10.5,1
TR,2017-07-15,10.5,1
TS,2017-07-15,9.666666666666666,0
TW,2017-07-15,11.0,0
UB,2017-07-15,9.0,0
W,2017-07-15,11.0,0
WA,2017-07-15,11.0,0
WC,2017-07-15,13.0,0
WD,2017-07-15,14.333333333333336,1
WF,2017-07-15,10.571428571428571,1
WN,2017-07-15,12.25,1
WR,2017-07-15,11.0,1
WS,2017-07-15,10.333333333333334,1
WV,2017-07-15,7.0,1
YO,2017-07-15,16.0,0
ZE,2017-07-15,,2
AB,2017-07-16,5.0,0
AL,2017-07-16,11.0,2
B,2017-07-16,9.5,0
BA,2017-07-16,10.0,1
BB,2017-07-16,8.571428571428571,2
BD,2017-07-16,10.5,1
BH,2017-07-16,12.0,1
BL,2017-07-16,8.0,1
BN,2017-07-16,10.0,0
BR,2017-07-16,8.0,1
BS,2017-07-16,10.0,0
BT,2017-07-16,5.5,0
CA,2017-07-16,8.0,0
CB,2017-07-16,9.666666666666666,2
CF,2017-07-16,10.0,0
CH,2017-07-16,10.5,1
CM,2017-07-16,7.5,1
CO,2017-07-16,9.333333333333334,2
CR,2017-07-16,9.0,1
CT,2017-07-16,10.0,1
CV,2017-07-16,11.333333333333336,0
CW,2017-07-16,13.5,1
DA,2017-07-16,7.0,0
DD,2017-07-16,5.0,1
DE,2017-07-16,9.909090909090908,1
DG,2017-07-16,8.0,1
DH,2017-07-16,6.0,1
DL,2017-07-16,7.2857142857142865,1
DN,2017-07-16,9.0,1
DT,2017-07-16,10.5,2
DY,2017-07-16,9.5,1
E,2017-07-16,9.0,1
EC,2017-07-16,9.0,1
EH,2017-07-16,9.5,0
EN,2017-07-16,16.5,1
EX,2017-07-16,10.5,1
FK,2017-07-16,6.0,0
FY,2017-07-16,6.0,0
G,2017-07-16,7.5,0
GL,2017-07-16,10.333333333333334,1
GU,2017-07-16,9.666666666666666,1
GY,2017-07-16,,2
HA,2017-07-16,11.25,1
HD,2017-07-16,7.666666666666668,1
HG,2017-07-16,10.25,1
HP,2017-07-16,8.5,1
HR,2017-07-16,9.0,1
HS,2017-07-16,,2
HU,2017-07-16,12.0,0
HX,2017-07-16,8.571428571428571,2
IG,2017-07-16,9.0,1
IM,2017-07-16,,2
IP,2017-07-16,13.0,1
IV,2017-07-16,5.0,1
JE,2017-07-16,,2
KA,2017-07-16,7.0,1
KT,2017-07-16,7.0,1
KW,2017-07-16,5.0,2
KY,2017-07-16,8.333333333333334,1
L,2017-07-16,9.0,0
LA,2017-07-16,7.0,1
LD,2017-07-16,11.75,1
LE,2017-07-16,10.0,0
LL,2017-07-16,12.25,2
LN,2017-07-16,8.0,1
LS,2017-07-16,10.5,0
LU,2017-07-16,9.666666666666666,2
M,2017-07-16,8.0,0
ME,2017-07-16,10.0,0
MK,2017-07-16,10.5,1
ML,2017-07-16,8.0,1
N,2017-07-16,14.0,1
NE,2017-07-16,4.0,0
NG,2017-07-16,8.0,0
NN,2017-07-16,12.0,0
NP,2017-07-16,9.0,0
NR,2017-07-16,13.0,0
NW,2017-07-16,16.5,0
OL,2017-07-16,8.0,1
OX,2017-07-16,9.0,0
PA,2017-07-16,6.0,0
PE,2017-07-16,10.75,1
PH,2017-07-16,5.666666666666668,1
PL,2017-07-16,10.5,0
PO,2017-07-16,9.0,0
PR,2017-07-16,7.5,1
RG,2017-07-16,8.0,0
RH,2017-07-16,10.0,1
RM,2017-07-16,8.5,1
S,2017-07-16,7.666666666666668,0
SA,2017-07-16,14.0,0
SE,2017-07-16,9.0,0
SG,2017-07-16,11.111111111111109,2
SK,2017-07-16,9.428571428571429,1
SL,2017-07-16,6.666666666666668,1
SM,2017-07-16,8.0,2
SN,2017-07-16,9.0,1
SO,2017-07-16,12.0,0
SP,2017-07-16,10.666666666666666,1
SR,2017-07-16,7.0,0
SS,2017-07-16,7.5,0
ST,2017-07-16,15.0,0
SW,2017-07-16,8.0,1
SY,2017-07-16,14.0,1
TA,2017-07-16,10.0,1
TD,2017-07-16,7.75,1
TF,2017-07-16,15.0,1
TN,2017-07-16,9.25,1
TQ,2017-07-16,10.5,1
TR,2017-07-16,10.5,1
TS,2017-07-16,6.333333333333332,0
TW,2017-07-16,7.0,0
UB,2017-07-16,5.0,0
W,2017-07-16,7.0,0
WA,2017-07-16,12.0,0
WC,2017-07-16,9.0,0
WD,2017-07-16,12.666666666666664,1
WF,2017-07-16,9.142857142857142,1
WN,2017-07-16,9.25,1
WR,2017-07-16,10.6,1
WS,2017-07-16,11.333333333333336,1
WV,2017-07-16,15.0,1
YO,2017-07-16,10.0,0
ZE,2017-07-16,,2
AB,2017-07-17,13.0,0
AL,2017-07-17,13.6,2
B,2017-07-17,12.333333333333336,1
BA,2017-07-17,18.0,2
BB,2017-07-17,11.142857142857142,2
BD,2017-07-17,8.0,1
BH,2017-07-17,22.5,1
BL,2017-07-17,11.5,1
BN,2017-07-17,10.0,0
BR,2017-07-17,12.5,1
BS,2017-07-17,19.0,1
BT,2017-07-17,12.0,0
CA,2017-07-17,15.0,0
CB,2017-07-17,11.0,2
CF,2017-07-17,14.0,0
CH,2017-07-17,14.0,1
CM,2017-07-17,9.5,1
CO,2017-07-17,11.0,2
CR,2017-07-17,15.0,1
CT,2017-07-17,14.0,1
CV,2017-07-17,12.333333333333336,0
CW,2017-07-17,11.0,1
DA,2017-07-17,10.0,0
DD,2017-07-17,13.0,1
DE,2017-07-17,11.0,1
DG,2017-07-17,15.0,1
DH,2017-07-17,11.6,1
DL,2017-07-17,14.142857142857142,1
DN,2017-07-17,13.571428571428573,1
DT,2017-07-17,15.2,2
DY,2017-07-17,16.833333333333332,2
E,2017-07-17,15.0,1
EC,2017-07-17,13.0,1
EH,2017-07-17,15.0,0
EN,2017-07-17,17.5,1
EX,2017-07-17,10.5,1
FK,2017-07-17,12.0,0
FY,2017-07-17,8.0,0
G,2017-07-17,12.5,0
GL,2017-07-17,14.4,1
GU,2017-07-17,15.0,1
GY,2017-07-17,,2
HA,2017-07-17,13.25,1
HD,2017-07-17,11.333333333333336,1
HG,2017-07-17,13.0,1
HP,2017-07-17,13.0,1
HR,2017-07-17,19.0,1
HS,2017-07-17,,2
HU,2017-07-17,14.0,0
HX,2017-07-17,10.428571428571429,2
IG,2017-07-17,15.0,1
IM,2017-07-17,,2
IP,2017-07-17,14.0,1
IV,2017-07-17,13.0,1
JE,2017-07-17,,2
KA,2017-07-17,12.333333333333336,1
KT,2017-07-17,9.0,1
KW,2017-07-17,13.0,2
KY,2017-07-17,14.0,1
L,2017-07-17,16.0,0
LA,2017-07-17,11.5,1
LD,2017-07-17,21.75,1
LE,2017-07-17,7.0,0
LL,2017-07-17,20.5,2
LN,2017-07-17,11.0,1
LS,2017-07-17,8.0,0
LU,2017-07-17,13.666666666666664,2
M,2017-07-17,11.5,0
ME,2017-07-17,14.0,0
MK,2017-07-17,15.5,1
ML,2017-07-17,13.4,1
N,2017-07-17,15.333333333333336,1
NE,2017-07-17,10.0,0
NG,2017-07-17,11.0,0
NN,2017-07-17,15.0,0
NP,2017-07-17,19.0,0
NR,2017-07-17,14.0,0
NW,2017-07-17,17.5,0
OL,2017-07-17,11.5,1
OX,2017-07-17,16.0,0
PA,2017-07-17,12.0,0
PE,2017-07-17,11.75,1
PH,2017-07-17,12.333333333333336,1
PL,2017-07-17,10.5,0
PO,2017-07-17,16.0,0
PR,2017-07-17,12.0,1
RG,2017-07-17,10.0,0
RH,2017-07-17,10.0,1
RM,2017-07-17,12.0,1
S,2017-07-17,11.333333333333336,0
SA,2017-07-17,27.0,0
SE,2017-07-17,15.0,0
SG,2017-07-17,13.0,2
SK,2017-07-17,11.285714285714285,1
SL,2017-07-17,8.666666666666666,1
SM,2017-07-17,11.5,2
SN,2017-07-17,13.0,1
SO,2017-07-17,22.5,0
SP,2017-07-17,18.33333333333333,1
SR,2017-07-17,10.0,0
SS,2017-07-17,9.5,0
ST,2017-07-17,10.0,0
SW,2017-07-17,11.5,1
SY,2017-07-17,27.0,1
TA,2017-07-17,13.333333333333336,2
TD,2017-07-17,13.75,1
TF,2017-07-17,10.0,1
TN,2017-07-17,12.0,1
TQ,2017-07-17,10.5,1
TR,2017-07-17,10.5,1
TS,2017-07-17,12.666666666666664,0
TW,2017-07-17,9.0,0
UB,2017-07-17,7.0,0
W,2017-07-17,11.0,0
WA,2017-07-17,12.0,0
WC,2017-07-17,11.0,0
WD,2017-07-17,14.0,1
WF,2017-07-17,12.285714285714285,1
WN,2017-07-17,12.75,1
WR,2017-07-17,12.333333333333336,1
WS,2017-07-17,10.0,1
WV,2017-07-17,10.0,1
YO,2017-07-17,18.0,0
ZE,2017-07-17,,2
AB,2017-07-18,15.0,0
AL,2017-07-18,21.4,2
B,2017-07-18,15.333333333333336,1
BA,2017-07-18,19.6,2
BB,2017-07-18,15.0,1
BD,2017-07-18,11.5,1
BH,2017-07-18,20.5,1
BL,2017-07-18,13.333333333333336,1
BN,2017-07-18,22.0,0
BR,2017-07-18,15.5,1
BS,2017-07-18,13.0,1
BT,2017-07-18,17.0,0
CA,2017-07-18,15.0,0
CB,2017-07-18,15.833333333333336,2
CF,2017-07-18,15.0,0
CH,2017-07-18,15.0,1
CM,2017-07-18,16.5,1
CO,2017-07-18,16.666666666666668,2
CR,2017-07-18,16.0,1
CT,2017-07-18,18.0,1
CV,2017-07-18,15.333333333333336,0
CW,2017-07-18,21.75,2
DA,2017-07-18,15.0,0
DD,2017-07-18,15.0,1
DE,2017-07-18,20.875,1
DG,2017-07-18,15.0,1
DH,2017-07-18,15.8,1
DL,2017-07-18,18.428571428571427,1
DN,2017-07-18,24.57142857142857,1
DT,2017-07-18,20.6,2
DY,2017-07-18,17.6,2
E,2017-07-18,16.0,1
EC,2017-07-18,16.5,1
EH,2017-07-18,15.5,0
EN,2017-07-18,25.0,1
EX,2017-07-18,19.5,1
FK,2017-07-18,18.0,0
FY,2017-07-18,11.0,0
G,2017-07-18,16.0,0
GL,2017-07-18,16.0,1
GU,2017-07-18,20.4,1
GY,2017-07-18,,2
HA,2017-07-18,20.25,1
HD,2017-07-18,30.66666666666667,1
HG,2017-07-18,17.5,1
HP,2017-07-18,22.0,1
HR,2017-07-18,13.0,1
HS,2017-07-18,,2
HU,2017-07-18,18.0,0
HX,2017-07-18,19.375,2
IG,2017-07-18,16.0,1
IM,2017-07-18,,2
IP,2017-07-18,17.0,1
IV,2017-07-18,15.0,1
JE,2017-07-18,,2
KA,2017-07-18,14.333333333333336,1
KT,2017-07-18,16.0,1
KW,2017-07-18,15.0,2
KY,2017-07-18,16.333333333333332,1
L,2017-07-18,15.0,0
LA,2017-07-18,13.666666666666664,1
LD,2017-07-18,17.5,1
LE,2017-07-18,14.0,0
LL,2017-07-18,19.0,2
LN,2017-07-18,15.0,1
LS,2017-07-18,11.5,0
LU,2017-07-18,20.0,2
M,2017-07-18,12.5,0
ME,2017-07-18,18.0,0
MK,2017-07-18,18.5,1
ML,2017-07-18,16.2,1
N,2017-07-18,22.33333333333333,1
NE,2017-07-18,12.0,0
NG,2017-07-18,15.0,0
NN,2017-07-18,16.0,0
NP,2017-07-18,13.0,0
NR,2017-07-18,17.0,0
NW,2017-07-18,25.0,0
OL,2017-07-18,12.5,1
OX,2017-07-18,21.0,0
PA,2017-07-18,11.0,0
PE,2017-07-18,15.5,1
PH,2017-07-18,14.666666666666664,1
PL,2017-07-18,19.5,0
PO,2017-07-18,21.0,1
PR,2017-07-18,15.0,0
RG,2017-07-18,23.0,0
RH,2017-07-18,22.0,1
RM,2017-07-18,16.666666666666668,1
S,2017-07-18,30.66666666666667,0
SA,2017-07-18,21.0,0
SE,2017-07-18,16.0,0
SG,2017-07-18,18.444444444444443,2
SK,2017-07-18,23.4,1
SL,2017-07-18,17.333333333333332,1
SM,2017-07-18,16.75,2
SN,2017-07-18,22.0,1
SO,2017-07-18,20.5,0
SP,2017-07-18,21.33333333333333,1
SR,2017-07-18,12.0,0
SS,2017-07-18,16.5,0
ST,2017-07-18,19.2,2
