region_id,timestamp,val_PM2.5_mean,extra_rings_PM2.5_mean
SS,2017-01-07,14.5,0
ST,2017-01-07,19.0,0
SW,2017-01-07,14.0,1
SY,2017-01-07,10.333333333333334,1
TA,2017-01-07,13.5,2
TD,2017-01-07,6.5,1
TF,2017-01-07,19.0,1
TN,2017-01-07,14.0,1
TQ,2017-01-07,11.333333333333336,4
TR,2017-01-07,11.333333333333336,5
TS,2017-01-07,13.333333333333336,0
TW,2017-01-07,11.0,1
UB,2017-01-07,8.0,0
W,2017-01-07,14.0,0
WA,2017-01-07,19.0,0
WC,2017-01-07,15.75,1
WD,2017-01-07,14.333333333333336,1
WF,2017-01-07,10.0,1
WN,2017-01-07,20.0,0
WR,2017-01-07,18.5,1
WS,2017-01-07,18.75,1
WV,2017-01-07,19.0,1
YO,2017-01-07,13.666666666666664,1
ZE,2017-01-07,,2
AB,2017-01-08,7.0,0
AL,2017-01-08,19.0,1
B,2017-01-08,17.333333333333332,0
BA,2017-01-08,11.333333333333336,2
BB,2017-01-08,14.0,1
BD,2017-01-08,11.5,1
BH,2017-01-08,9.0,1
BL,2017-01-08,17.0,1
BN,2017-01-08,16.0,0
BR,2017-01-08,16.0,1
BS,2017-01-08,12.5,1
BT,2017-01-08,8.0,0
CA,2017-01-08,11.0,0
CB,2017-01-08,19.0,1
CF,2017-01-08,8.0,0
CH,2017-01-08,10.0,0
CM,2017-01-08,19.0,1
CO,2017-01-08,21.0,2
CR,2017-01-08,15.0,1
CT,2017-01-08,17.5,1
CV,2017-01-08,17.666666666666668,0
CW,2017-01-08,13.666666666666664,1
DA,2017-01-08,16.0,0
DD,2017-01-08,7.0,1
DE,2017-01-08,15.833333333333336,1
DG,2017-01-08,11.0,1
DH,2017-01-08,9.8,1
DL,2017-01-08,10.6,1
DN,2017-01-08,13.8,1
DT,2017-01-08,9.0,2
DY,2017-01-08,17.333333333333332,1
E,2017-01-08,19.25,2
EC,2017-01-08,18.5,2
EH,2017-01-08,3.0,0
EN,2017-01-08,20.33333333333333,1
EX,2017-01-08,11.333333333333336,3
FK,2017-01-08,5.0,0
FY,2017-01-08,9.0,0
G,2017-01-08,6.0,0
GL,2017-01-08,15.6,1
GU,2017-01-08,15.0,1
GY,2017-01-08,,2
HA,2017-01-08,17.5,1
HD,2017-01-08,10.333333333333334,1
HG,2017-01-08,11.5,1
HP,2017-01-08,16.875,2
HR,2017-01-08,12.5,1
HS,2017-01-08,,2
HU,2017-01-08,19.0,0
HX,2017-01-08,13.0,2
IG,2017-01-08,18.75,2
IM,2017-01-08,,2
IP,2017-01-08,27.0,1
IV,2017-01-08,7.0,1
JE,2017-01-08,,2
KA,2017-01-08,5.333333333333333,1
KT,2017-01-08,15.0,1
KW,2017-01-08,7.0,2
KY,2017-01-08,3.6666666666666665,1
L,2017-01-08,16.0,0
LA,2017-01-08,11.333333333333336,1
LD,2017-01-08,11.2,1
LE,2017-01-08,21.0,0
LL,2017-01-08,10.0,1
LN,2017-01-08,19.0,1
LS,2017-01-08,11.5,0
LU,2017-01-08,19.0,1
M,2017-01-08,18.0,0
ME,2017-01-08,17.5,0
MK,2017-01-08,19.0,1
ML,2017-01-08,4.6,1
N,2017-01-08,21.0,1
NE,2017-01-08,12.0,0
NG,2017-01-08,19.0,0
NN,2017-01-08,18.5,1
NP,2017-01-08,12.5,0
NR,2017-01-08,27.0,0
NW,2017-01-08,21.0,0
OL,2017-01-08,18.0,1
OX,2017-01-08,17.666666666666668,1
PA,2017-01-08,4.0,0
PE,2017-01-08,21.5,1
PH,2017-01-08,5.333333333333333,1
PL,2017-01-08,11.333333333333336,4
PO,2017-01-08,20.0,0
PR,2017-01-08,14.0,0
RG,2017-01-08,9.0,1
RH,2017-01-08,15.0,0
RM,2017-01-08,17.8,1
S,2017-01-08,10.333333333333334,0
SA,2017-01-08,11.5,0
SE,2017-01-08,16.0,1
SG,2017-01-08,19.0,0
SK,2017-01-08,14.0,1
SL,2017-01-08,12.0,1
SM,2017-01-08,15.5,2
SN,2017-01-08,14.5,2
SO,2017-01-08,9.0,0
SP,2017-01-08,9.0,1
SR,2017-01-08,7.0,0
SS,2017-01-08,19.0,0
ST,2017-01-08,14.0,0
SW,2017-01-08,16.0,1
SY,2017-01-08,11.0,1
TA,2017-01-08,12.5,2
TD,2017-01-08,7.25,1
TF,2017-01-08,14.0,1
TN,2017-01-08,16.4,1
TQ,2017-01-08,11.333333333333336,4
TR,2017-01-08,11.333333333333336,5
TS,2017-01-08,10.0,0
TW,2017-01-08,14.0,1
UB,2017-01-08,12.0,0
W,2017-01-08,16.0,0
WA,2017-01-08,17.0,0
WC,2017-01-08,19.33333333333333,1
WD,2017-01-08,18.0,1
WF,2017-01-08,10.8,1
WN,2017-01-08,18.0,0
WR,2017-01-08,17.5,1
WS,2017-01-08,16.5,1
WV,2017-01-08,14.0,1
YO,2017-01-08,12.0,1
ZE,2017-01-08,,2
AB,2017-01-09,4.0,0
AL,2017-01-09,9.0,1
B,2017-01-09,7.666666666666668,0
BA,2017-01-09,6.0,2
BB,2017-01-09,8.0,1
BD,2017-01-09,5.0,1
BH,2017-01-09,5.0,1
BL,2017-01-09,5.25,1
BN,2017-01-09,7.0,0
BR,2017-01-09,7.0,1
BS,2017-01-09,6.5,1
BT,2017-01-09,6.0,0
CA,2017-01-09,7.0,0
CB,2017-01-09,9.0,1
CF,2017-01-09,4.0,0
CH,2017-01-09,4.0,0
CM,2017-01-09,10.0,1
CO,2017-01-09,11.0,2
CR,2017-01-09,10.0,1
CT,2017-01-09,12.0,1
CV,2017-01-09,8.0,0
CW,2017-01-09,5.666666666666668,1
DA,2017-01-09,7.0,0
DD,2017-01-09,4.0,1
DE,2017-01-09,7.333333333333332,1
DG,2017-01-09,7.0,1
DH,2017-01-09,5.0,1
DL,2017-01-09,5.6,1
DN,2017-01-09,7.4,1
DT,2017-01-09,5.0,2
DY,2017-01-09,7.666666666666668,1
E,2017-01-09,11.0,2
EC,2017-01-09,11.0,2
EH,2017-01-09,3.0,0
EN,2017-01-09,12.333333333333336,1
EX,2017-01-09,6.0,3
FK,2017-01-09,3.0,0
FY,2017-01-09,6.0,0
G,2017-01-09,3.5,0
GL,2017-01-09,7.4,1
GU,2017-01-09,8.25,1
GY,2017-01-09,,2
HA,2017-01-09,11.0,1
HD,2017-01-09,5.666666666666668,1
HG,2017-01-09,5.0,1
HP,2017-01-09,9.125,2
HR,2017-01-09,6.5,1
HS,2017-01-09,,2
HU,2017-01-09,12.0,0
HX,2017-01-09,5.25,2
IG,2017-01-09,11.125,2
IM,2017-01-09,,2
IP,2017-01-09,14.0,1
IV,2017-01-09,4.0,1
JE,2017-01-09,,2
KA,2017-01-09,3.6666666666666665,1
KT,2017-01-09,10.0,1
KW,2017-01-09,4.0,2
KY,2017-01-09,3.0,1
L,2017-01-09,5.0,0
LA,2017-01-09,7.0,1
LD,2017-01-09,8.4,1
LE,2017-01-09,10.0,0
LL,2017-01-09,4.0,1
LN,2017-01-09,8.0,1
LS,2017-01-09,5.0,0
LU,2017-01-09,9.0,1
M,2017-01-09,3.5,0
ME,2017-01-09,12.0,0
MK,2017-01-09,9.0,1
ML,2017-01-09,3.2,1
N,2017-01-09,14.0,1
NE,2017-01-09,5.0,0
NG,2017-01-09,8.0,0
NN,2017-01-09,8.5,1
NP,2017-01-09,6.5,0
NR,2017-01-09,14.0,0
NW,2017-01-09,14.0,0
OL,2017-01-09,3.5,1
OX,2017-01-09,8.0,1
PA,2017-01-09,4.0,0
PE,2017-01-09,10.25,1
PH,2017-01-09,3.6666666666666665,1
PL,2017-01-09,6.0,4
PO,2017-01-09,11.0,0
PR,2017-01-09,8.0,0
RG,2017-01-09,5.0,1
RH,2017-01-09,10.0,0
RM,2017-01-09,10.4,1
S,2017-01-09,5.666666666666668,0
SA,2017-01-09,12.5,0
SE,2017-01-09,7.0,1
SG,2017-01-09,9.0,0
SK,2017-01-09,5.285714285714286,1
SL,2017-01-09,7.0,1
SM,2017-01-09,9.5,2
SN,2017-01-09,7.0,2
SO,2017-01-09,5.0,0
SP,2017-01-09,5.0,1
SR,2017-01-09,4.0,0
SS,2017-01-09,10.5,0
ST,2017-01-09,6.0,0
SW,2017-01-09,9.0,1
SY,2017-01-09,9.666666666666666,1
TA,2017-01-09,6.5,2
TD,2017-01-09,4.5,1
TF,2017-01-09,6.0,1
TN,2017-01-09,9.6,1
TQ,2017-01-09,6.0,4
TR,2017-01-09,6.0,5
TS,2017-01-09,5.333333333333333,0
TW,2017-01-09,8.0,1
UB,2017-01-09,7.0,0
W,2017-01-09,9.0,0
WA,2017-01-09,7.0,0
WC,2017-01-09,12.333333333333336,1
WD,2017-01-09,11.666666666666664,1
WF,2017-01-09,5.4,1
WN,2017-01-09,6.0,0
WR,2017-01-09,7.833333333333332,1
WS,2017-01-09,7.25,1
WV,2017-01-09,6.0,1
YO,2017-01-09,6.333333333333332,1
ZE,2017-01-09,,2
AB,2017-01-10,4.0,0
AL,2017-01-10,8.0,1
B,2017-01-10,9.0,0
BA,2017-01-10,7.0,2
BB,2017-01-10,10.0,1
BD,2017-01-10,7.0,1
BH,2017-01-10,4.0,1
BL,2017-01-10,6.666666666666668,1
BN,2017-01-10,7.0,0
BR,2017-01-10,7.0,1
BS,2017-01-10,8.5,1
BT,2017-01-10,9.0,0
CA,2017-01-10,9.0,0
CB,2017-01-10,8.0,1
CF,2017-01-10,7.0,0
CH,2017-01-10,6.0,0
CM,2017-01-10,9.0,1
CO,2017-01-10,8.75,2
CR,2017-01-10,11.0,1
CT,2017-01-10,10.5,1
CV,2017-01-10,7.666666666666668,0
CW,2017-01-10,7.0,1
DA,2017-01-10,7.0,0
DD,2017-01-10,4.0,1
DE,2017-01-10,7.666666666666668,1
DG,2017-01-10,9.0,1
DH,2017-01-10,6.4,1
DL,2017-01-10,6.6,1
DN,2017-01-10,7.8,1
DT,2017-01-10,5.0,2
DY,2017-01-10,9.0,1
E,2017-01-10,10.5,2
EC,2017-01-10,11.25,2
EH,2017-01-10,7.5,0
EN,2017-01-10,11.666666666666664,1
EX,2017-01-10,6.0,1
FK,2017-01-10,8.0,0
FY,2017-01-10,7.0,0
G,2017-01-10,8.5,0
GL,2017-01-10,8.0,1
GU,2017-01-10,7.5,1
GY,2017-01-10,,2
HA,2017-01-10,11.5,1
HD,2017-01-10,7.0,1
HG,2017-01-10,7.0,1
HP,2017-01-10,8.75,2
HR,2017-01-10,8.5,1
HS,2017-01-10,,2
HU,2017-01-10,10.0,0
HX,2017-01-10,6.833333333333332,2
IG,2017-01-10,10.25,2
IM,2017-01-10,,2
IP,2017-01-10,8.0,1
IV,2017-01-10,4.0,1
JE,2017-01-10,,2
KA,2017-01-10,8.333333333333334,1
KT,2017-01-10,11.0,1
KW,2017-01-10,4.0,2
KY,2017-01-10,7.666666666666668,1
L,2017-01-10,8.0,0
LA,2017-01-10,8.666666666666666,1
LD,2017-01-10,8.0,1
LE,2017-01-10,7.0,0
LL,2017-01-10,6.0,1
LN,2017-01-10,8.0,1
LS,2017-01-10,7.0,0
LU,2017-01-10,8.0,1
M,2017-01-10,3.0,0
ME,2017-01-10,10.5,0
MK,2017-01-10,8.0,1
ML,2017-01-10,8.0,1
N,2017-01-10,13.5,1
NE,2017-01-10,8.0,0
NG,2017-01-10,8.0,0
NN,2017-01-10,7.5,1
NP,2017-01-10,8.5,0
NR,2017-01-10,8.0,0
NW,2017-01-10,13.5,0
OL,2017-01-10,3.0,1
OX,2017-01-10,7.666666666666668,1
PA,2017-01-10,8.0,0
PE,2017-01-10,7.75,1
PH,2017-01-10,6.666666666666668,1
PL,2017-01-10,6.0,0
PO,2017-01-10,8.0,0
PR,2017-01-10,10.0,0
RG,2017-01-10,4.0,1
RH,2017-01-10,11.0,0
RM,2017-01-10,9.4,1
S,2017-01-10,7.0,0
SA,2017-01-10,7.0,1
SE,2017-01-10,7.0,1
SG,2017-01-10,8.0,0
SK,2017-01-10,6.5,1
SL,2017-01-10,8.0,1
SM,2017-01-10,11.0,2
SN,2017-01-10,7.333333333333332,2
SO,2017-01-10,4.0,0
SP,2017-01-10,4.0,1
SR,2017-01-10,8.0,0
SS,2017-01-10,9.5,0
ST,2017-01-10,6.0,0
SW,2017-01-10,11.0,1
SY,2017-01-10,6.0,1
TA,2017-01-10,7.666666666666668,2
TD,2017-01-10,8.0,1
TF,2017-01-10,6.0,1
TN,2017-01-10,9.2,1
TQ,2017-01-10,6.0,1
TR,2017-01-10,6.0,1
TS,2017-01-10,5.333333333333333,0
TW,2017-01-10,9.5,1
UB,2017-01-10,8.0,0
W,2017-01-10,11.0,0
WA,2017-01-10,9.0,0
WC,2017-01-10,12.666666666666664,1
WD,2017-01-10,11.666666666666664,1
WF,2017-01-10,7.0,1
WN,2017-01-10,7.0,0
WR,2017-01-10,8.333333333333334,1
WS,2017-01-10,8.25,1
WV,2017-01-10,6.0,1
YO,2017-01-10,6.6,1
ZE,2017-01-10,,2
AB,2017-01-11,4.0,0
AL,2017-01-11,8.0,1
B,2017-01-11,7.0,0
BA,2017-01-11,10.0,2
BB,2017-01-11,8.0,1
BD,2017-01-11,6.5,2
BH,2017-01-11,5.0,1
BL,2017-01-11,7.5,1
BN,2017-01-11,9.0,0
BR,2017-01-11,7.0,1
BS,2017-01-11,8.0,1
BT,2017-01-11,8.0,0
CA,2017-01-11,7.0,0
CB,2017-01-11,8.0,1
CF,2017-01-11,8.0,1
CH,2017-01-11,6.0,0
CM,2017-01-11,8.333333333333334,1
CO,2017-01-11,8.25,2
CR,2017-01-11,11.0,1
CT,2017-01-11,11.5,1
CV,2017-01-11,7.333333333333332,0
CW,2017-01-11,6.666666666666668,1
DA,2017-01-11,7.0,0
DD,2017-01-11,4.0,1
DE,2017-01-11,7.166666666666668,1
DG,2017-01-11,7.0,1
DH,2017-01-11,5.4,1
DL,2017-01-11,5.4,1
DN,2017-01-11,7.8,1
DT,2017-01-11,17.0,1
DY,2017-01-11,7.0,1
E,2017-01-11,9.6,2
EC,2017-01-11,9.0,1
EH,2017-01-11,4.0,0
EN,2017-01-11,10.666666666666666,1
EX,2017-01-11,17.0,0
FK,2017-01-11,5.0,0
FY,2017-01-11,8.0,0
G,2017-01-11,4.0,0
GL,2017-01-11,7.5,1
GU,2017-01-11,8.5,1
GY,2017-01-11,,2
HA,2017-01-11,10.25,1
HD,2017-01-11,7.333333333333332,1
HG,2017-01-11,6.0,2
HP,2017-01-11,8.375,2
HR,2017-01-11,8.0,1
HS,2017-01-11,,2
HU,2017-01-11,9.0,0
HX,2017-01-11,7.5,2
IG,2017-01-11,9.777777777777779,2
IM,2017-01-11,,2
IP,2017-01-11,8.0,1
IV,2017-01-11,4.0,1
JE,2017-01-11,,2
KA,2017-01-11,4.666666666666667,1
KT,2017-01-11,11.0,1
KW,2017-01-11,4.0,2
KY,2017-01-11,4.333333333333333,1
L,2017-01-11,8.0,0
LA,2017-01-11,7.666666666666668,1
LD,2017-01-11,8.0,1
LE,2017-01-11,7.0,0
LL,2017-01-11,6.0,1
LN,2017-01-11,8.0,1
LS,2017-01-11,6.571428571428571,2
LU,2017-01-11,8.0,1
M,2017-01-11,7.5,1
ME,2017-01-11,11.5,0
MK,2017-01-11,8.0,1
ML,2017-01-11,4.2,1
N,2017-01-11,11.0,1
NE,2017-01-11,5.0,0
NG,2017-01-11,8.0,0
NN,2017-01-11,7.25,1
NP,2017-01-11,8.0,0
NR,2017-01-11,8.0,0
NW,2017-01-11,12.0,0
OL,2017-01-11,7.2857142857142865,2
OX,2017-01-11,7.333333333333332,1
PA,2017-01-11,6.0,0
PE,2017-01-11,7.75,1
PH,2017-01-11,5.0,1
PL,2017-01-11,7.0,0
PO,2017-01-11,9.0,0
PR,2017-01-11,8.0,0
RG,2017-01-11,5.0,1
RH,2017-01-11,11.0,0
RM,2017-01-11,9.4,1
S,2017-01-11,7.333333333333332,0
SA,2017-01-11,7.0,2
SE,2017-01-11,8.0,1
SG,2017-01-11,8.0,0
SK,2017-01-11,7.2,1
SL,2017-01-11,8.0,1
SM,2017-01-11,9.666666666666666,2
SN,2017-01-11,7.0,2
SO,2017-01-11,5.0,0
SP,2017-01-11,5.0,1
SR,2017-01-11,7.0,0
SS,2017-01-11,8.5,0
ST,2017-01-11,6.0,0
SW,2017-01-11,9.0,1
SY,2017-01-11,6.0,1
TA,2017-01-11,17.0,1
TD,2017-01-11,5.0,1
TF,2017-01-11,6.0,1
TN,2017-01-11,10.0,1
TQ,2017-01-11,12.0,1
TR,2017-01-11,7.0,1
TS,2017-01-11,5.0,0
TW,2017-01-11,8.5,1
UB,2017-01-11,8.0,0
W,2017-01-11,9.0,0
WA,2017-01-11,8.0,0
WC,2017-01-11,9.0,0
WD,2017-01-11,10.666666666666666,1
WF,2017-01-11,7.333333333333332,1
WN,2017-01-11,7.0,0
WR,2017-01-11,7.166666666666668,1
WS,2017-01-11,6.75,1
WV,2017-01-11,6.0,1
YO,2017-01-11,6.0,1
ZE,2017-01-11,,2
AB,2017-01-12,2.0,0
AL,2017-01-12,7.0,1
B,2017-01-12,6.0,0
BA,2017-01-12,5.666666666666668,2
BB,2017-01-12,5.5,2
BD,2017-01-12,4.625,2
BH,2017-01-12,2.0,1
BL,2017-01-12,5.0,2
BN,2017-01-12,7.0,1
BR,2017-01-12,6.0,1
BS,2017-01-12,7.0,1
BT,2017-01-12,8.0,0
CA,2017-01-12,7.0,0
CB,2017-01-12,7.0,1
CF,2017-01-12,7.0,1
CH,2017-01-12,3.0,0
CM,2017-01-12,7.0,1
CO,2017-01-12,7.25,2
CR,2017-01-12,8.0,1
CT,2017-01-12,8.5,1
CV,2017-01-12,6.333333333333332,0
CW,2017-01-12,5.333333333333333,1
DA,2017-01-12,6.0,0
DD,2017-01-12,2.0,1
DE,2017-01-12,6.0,1
DG,2017-01-12,7.0,1
DH,2017-01-12,4.0,1
DL,2017-01-12,4.6,1
DN,2017-01-12,5.8,1
DT,2017-01-12,8.0,1
DY,2017-01-12,6.0,1
E,2017-01-12,8.2,2
EC,2017-01-12,6.0,1
EH,2017-01-12,3.0,0
EN,2017-01-12,9.666666666666666,1
EX,2017-01-12,8.0,0
FK,2017-01-12,3.0,0
FY,2017-01-12,5.5,2
G,2017-01-12,3.0,0
GL,2017-01-12,6.5,1
GU,2017-01-12,5.333333333333333,1
GY,2017-01-12,,2
HA,2017-01-12,8.75,1
HD,2017-01-12,4.666666666666667,1
HG,2017-01-12,5.0,2
HP,2017-01-12,7.0,2
HR,2017-01-12,7.0,1
HS,2017-01-12,,2
HU,2017-01-12,7.0,0
HX,2017-01-12,4.666666666666667,2
IG,2017-01-12,8.0,2
IM,2017-01-12,,2
IP,2017-01-12,8.0,1
IV,2017-01-12,2.0,1
JE,2017-01-12,,2
KA,2017-01-12,3.0,1
KT,2017-01-12,8.0,1
KW,2017-01-12,2.0,2
KY,2017-01-12,3.0,1
L,2017-01-12,4.0,0
LA,2017-01-12,7.0,1
LD,2017-01-12,7.0,1
LE,2017-01-12,6.0,0
LL,2017-01-12,3.0,1
LN,2017-01-12,8.0,1
LS,2017-01-12,4.714285714285714,2
LU,2017-01-12,7.0,1
M,2017-01-12,6.0,1
ME,2017-01-12,8.5,0
MK,2017-01-12,7.0,1
ML,2017-01-12,3.0,1
N,2017-01-12,9.333333333333334,1
NE,2017-01-12,4.0,0
NG,2017-01-12,8.0,0
NN,2017-01-12,6.25,1
NP,2017-01-12,7.0,0
NR,2017-01-12,8.0,0
NW,2017-01-12,11.0,0
OL,2017-01-12,5.4,2
OX,2017-01-12,6.333333333333332,1
PA,2017-01-12,3.0,0
PE,2017-01-12,7.25,1
PH,2017-01-12,2.6666666666666665,1
PL,2017-01-12,4.0,0
PO,2017-01-12,6.0,0
PR,2017-01-12,4.0,1
RG,2017-01-12,2.0,1
RH,2017-01-12,8.0,0
RM,2017-01-12,7.4,1
S,2017-01-12,4.666666666666667,0
SA,2017-01-12,5.0,2
SE,2017-01-12,6.0,1
SG,2017-01-12,7.0,0
SK,2017-01-12,5.4,1
SL,2017-01-12,6.0,1
SM,2017-01-12,7.0,2
SN,2017-01-12,5.6,2
SO,2017-01-12,2.0,0
SP,2017-01-12,2.0,1
SR,2017-01-12,4.0,0
SS,2017-01-12,7.0,0
ST,2017-01-12,7.0,0
SW,2017-01-12,6.5,1
SY,2017-01-12,3.0,1
TA,2017-01-12,8.0,1
TD,2017-01-12,4.25,1
TF,2017-01-12,7.0,1
TN,2017-01-12,7.75,1
TQ,2017-01-12,6.0,1
TR,2017-01-12,4.0,1
TS,2017-01-12,4.0,0
TW,2017-01-12,6.5,1
UB,2017-01-12,6.0,0
W,2017-01-12,7.0,0
WA,2017-01-12,6.0,0
WC,2017-01-12,6.0,0
WD,2017-01-12,9.333333333333334,1
WF,2017-01-12,4.666666666666667,1
WN,2017-01-12,5.0,1
WR,2017-01-12,6.166666666666668,1
WS,2017-01-12,6.25,1
WV,2017-01-12,7.0,1
YO,2017-01-12,4.75,1
ZE,2017-01-12,,2
AB,2017-01-13,3.0,0
AL,2017-01-13,6.0,1
B,2017-01-13,5.0,0
BA,2017-01-13,7.0,2
BB,2017-01-13,5.0,2
BD,2017-01-13,3.375,2
BH,2017-01-13,2.0,1
BL,2017-01-13,5.0,2
BN,2017-01-13,4.0,0
BR,2017-01-13,5.5,1
BS,2017-01-13,7.75,2
BT,2017-01-13,6.5,0
CA,2017-01-13,3.0,1
CB,2017-01-13,6.0,1
CF,2017-01-13,5.75,3
CH,2017-01-13,4.0,0
CM,2017-01-13,5.333333333333333,1
CO,2017-01-13,5.25,2
CR,2017-01-13,7.5,1
CT,2017-01-13,5.5,1
CV,2017-01-13,6.333333333333332,0
CW,2017-01-13,7.0,1
DA,2017-01-13,4.0,0
DD,2017-01-13,3.0,1
DE,2017-01-13,5.833333333333332,1
DG,2017-01-13,3.0,2
DH,2017-01-13,2.6,1
DL,2017-01-13,3.0,1
DN,2017-01-13,4.8,1
DT,2017-01-13,12.0,1
DY,2017-01-13,5.0,1
E,2017-01-13,7.0,1
EC,2017-01-13,5.5,1
EH,2017-01-13,2.0,0
EN,2017-01-13,6.0,1
EX,2017-01-13,12.0,0
FK,2017-01-13,4.0,0
FY,2017-01-13,5.0,2
G,2017-01-13,3.5,0
GL,2017-01-13,6.333333333333332,1
GU,2017-01-13,4.75,1
GY,2017-01-13,,2
HA,2017-01-13,7.0,0
HD,2017-01-13,4.0,1
HG,2017-01-13,5.0,1
HP,2017-01-13,5.5555555555555545,2
HR,2017-01-13,5.428571428571429,2
HS,2017-01-13,,2
HU,2017-01-13,5.0,1
HX,2017-01-13,4.0,2
IG,2017-01-13,7.0,1
IM,2017-01-13,,2
IP,2017-01-13,5.0,1
IV,2017-01-13,3.0,1
JE,2017-01-13,,2
KA,2017-01-13,3.333333333333333,1
KT,2017-01-13,8.0,1
KW,2017-01-13,3.0,2
KY,2017-01-13,2.6666666666666665,1
L,2017-01-13,5.0,0
LA,2017-01-13,3.333333333333333,2
LD,2017-01-13,4.0,2
LE,2017-01-13,5.0,0
LL,2017-01-13,4.0,1
LN,2017-01-13,7.0,1
LS,2017-01-13,5.0,1
LU,2017-01-13,6.0,1
M,2017-01-13,5.0,1
ME,2017-01-13,5.5,0
MK,2017-01-13,6.0,1
ML,2017-01-13,3.0,1
N,2017-01-13,5.333333333333333,1
NE,2017-01-13,3.0,0
NG,2017-01-13,7.0,0
NN,2017-01-13,6.0,1
NP,2017-01-13,6.333333333333332,2
NR,2017-01-13,5.0,0
NW,2017-01-13,6.0,0
OL,2017-01-13,5.8,2
OX,2017-01-13,6.333333333333332,1
PA,2017-01-13,3.0,0
PE,2017-01-13,5.75,1
PH,2017-01-13,3.333333333333333,1
PL,2017-01-13,6.0,0
PO,2017-01-13,5.0,0
PR,2017-01-13,5.0,1
RG,2017-01-13,2.0,1
RH,2017-01-13,8.0,0
RM,2017-01-13,5.333333333333333,1
S,2017-01-13,4.0,0
SA,2017-01-13,4.0,2
SE,2017-01-13,7.0,0
SG,2017-01-13,6.0,0
SK,2017-01-13,5.8,1
SL,2017-01-13,4.0,1
SM,2017-01-13,6.0,2
SN,2017-01-13,5.25,2
SO,2017-01-13,2.0,0
SP,2017-01-13,2.0,1
SR,2017-01-13,3.0,0
SS,2017-01-13,5.0,0
ST,2017-01-13,12.0,0
SW,2017-01-13,5.333333333333333,1
SY,2017-01-13,4.0,1
TA,2017-01-13,12.0,1
TD,2017-01-13,2.333333333333333,1
TF,2017-01-13,12.0,1
TN,2017-01-13,5.4,1
TQ,2017-01-13,9.0,1
TR,2017-01-13,6.0,1
TS,2017-01-13,2.333333333333333,0
TW,2017-01-13,4.5,1
UB,2017-01-13,4.0,0
W,2017-01-13,5.0,0
WA,2017-01-13,5.0,0
WC,2017-01-13,4.0,0
WD,2017-01-13,5.75,1
WF,2017-01-13,4.25,1
WN,2017-01-13,5.0,1
WR,2017-01-13,5.666666666666668,1
WS,2017-01-13,6.75,1
WV,2017-01-13,12.0,1
YO,2017-01-13,5.0,0
ZE,2017-01-13,,2
AB,2017-01-14,3.0,0
AL,2017-01-14,10.0,1
B,2017-01-14,6.0,0
BA,2017-01-14,6.0,2
BB,2017-01-14,6.0,2
BD,2017-01-14,6.0,1
BH,2017-01-14,3.0,1
BL,2017-01-14,7.0,1
BN,2017-01-14,7.0,0
BR,2017-01-14,9.0,1
BS,2017-01-14,7.2,2
BT,2017-01-14,8.0,0
CA,2017-01-14,5.0,1
CB,2017-01-14,10.0,1
CF,2017-01-14,6.0,1
CH,2017-01-14,4.0,0
CM,2017-01-14,9.666666666666666,1
CO,2017-01-14,9.0,2
CR,2017-01-14,13.0,1
CT,2017-01-14,10.0,1
CV,2017-01-14,7.0,0
CW,2017-01-14,7.0,1
DA,2017-01-14,7.0,0
DD,2017-01-14,3.0,1
DE,2017-01-14,7.75,1
DG,2017-01-14,4.571428571428571,2
DH,2017-01-14,5.6,1
DL,2017-01-14,6.4,1
DN,2017-01-14,8.2,1
DT,2017-01-14,10.0,1
DY,2017-01-14,6.0,1
E,2017-01-14,11.0,1
EC,2017-01-14,9.0,1
EH,2017-01-14,4.0,0
EN,2017-01-14,11.666666666666664,1
EX,2017-01-14,10.0,0
FK,2017-01-14,4.0,0
FY,2017-01-14,5.0,2
G,2017-01-14,6.0,0
GL,2017-01-14,7.0,1
GU,2017-01-14,7.8,1
GY,2017-01-14,,2
HA,2017-01-14,9.0,0
HD,2017-01-14,6.333333333333332,1
HG,2017-01-14,7.5,1
HP,2017-01-14,5.0,1
HR,2017-01-14,6.111111111111112,2
HS,2017-01-14,,2
HU,2017-01-14,9.0,1
HX,2017-01-14,6.4,2
IG,2017-01-14,11.0,1
IM,2017-01-14,,2
IP,2017-01-14,7.0,1
IV,2017-01-14,3.0,1
JE,2017-01-14,,2
KA,2017-01-14,5.0,1
KT,2017-01-14,15.0,1
KW,2017-01-14,3.0,2
KY,2017-01-14,4.0,1
L,2017-01-14,5.0,0
LA,2017-01-14,6.142857142857142,2
LD,2017-01-14,6.0,1
LE,2017-01-14,10.0,0
LL,2017-01-14,4.0,1
LN,2017-01-14,13.0,1
LS,2017-01-14,6.0,0
LU,2017-01-14,10.0,1
M,2017-01-14,7.0,0
ME,2017-01-14,10.0,0
MK,2017-01-14,10.0,1
ML,2017-01-14,4.8,1
N,2017-01-14,10.666666666666666,1
NE,2017-01-14,5.0,0
NG,2017-01-14,13.0,0
NN,2017-01-14,7.75,1
NP,2017-01-14,6.6,2
NR,2017-01-14,7.0,0
NW,2017-01-14,12.5,0
OL,2017-01-14,7.0,1
OX,2017-01-14,6.5,1
PA,2017-01-14,3.0,0
PE,2017-01-14,10.0,1
PH,2017-01-14,3.333333333333333,1
PL,2017-01-14,5.0,0
